timestamp,frame_id,group_id,num_anchors,magnitude,x_center,y_center,width,height,angle
09:37:23.717,766,1,4,6.67,516.3,197.0,100.8,69.0,-8.88
09:37:23.865,767,1,4,6.69,516.0,197.1,100.9,69.1,-9.33
09:37:24.008,768,1,4,6.61,516.3,197.2,100.9,68.7,-8.90
09:37:24.150,769,1,4,6.46,516.1,197.0,100.9,68.6,-8.55
09:37:24.300,770,1,4,6.30,516.2,197.2,100.4,68.4,-9.17
09:37:24.449,771,1,4,6.57,516.3,197.2,100.4,68.3,-9.38
09:37:24.590,772,1,4,6.26,516.2,197.1,100.6,68.8,-8.73
09:37:24.724,773,1,4,6.56,516.2,197.2,100.4,68.3,-8.91
09:37:24.881,774,1,4,6.70,516.3,197.3,100.5,68.4,-8.97
09:37:25.056,775,1,4,6.57,516.4,197.1,100.2,67.7,-8.24
09:37:25.197,776,1,4,6.56,516.4,197.2,99.9,67.7,-9.68
09:37:25.636,779,1,3,5.00,510.7,193.8,110.3,72.9,-21.31
09:37:25.777,780,1,3,4.06,511.6,196.4,109.1,69.7,-14.45
09:37:26.217,783,1,2,3.50,512.6,197.3,109.3,66.7,-5.70
09:37:26.360,784,1,3,5.71,511.3,197.5,111.4,68.5,-8.97
09:37:26.512,785,1,3,4.75,510.1,197.3,113.2,67.9,-5.56
09:37:26.658,786,1,3,3.67,509.9,196.2,113.3,69.1,-12.10
09:37:26.818,787,1,3,3.79,510.2,194.8,112.1,72.6,-15.90
09:37:26.964,788,1,3,4.36,510.3,194.1,111.7,73.4,-18.22
09:37:27.112,789,1,3,4.00,509.6,194.0,112.8,73.6,-18.49
09:37:27.264,790,1,3,4.37,510.5,193.6,111.1,73.7,-19.35
09:37:27.406,791,1,3,5.07,509.0,191.4,114.1,77.8,-23.09
09:37:27.558,792,1,3,5.87,508.0,191.6,116.0,79.3,-20.62
09:37:27.833,794,1,2,3.02,516.4,196.8,100.7,68.5,-9.60
09:37:27.990,795,1,2,3.14,516.4,196.7,100.6,68.4,-8.74
09:37:28.125,796,1,2,3.05,516.5,196.6,100.5,68.2,-8.60
09:37:28.269,797,1,2,2.95,516.4,196.7,101.1,68.3,-8.73
09:37:28.550,799,1,2,2.96,516.5,196.7,100.8,68.6,-9.13
09:37:29.549,806,1,1,2.20,514.9,196.9,102.0,67.0,-10.37
09:37:29.690,807,1,2,3.67,515.0,196.9,102.6,67.2,-10.97
09:37:29.972,809,1,4,7.12,516.6,196.9,100.7,67.6,-10.67
09:37:30.110,810,1,5,8.67,517.2,196.3,100.5,65.8,-5.89
09:37:30.269,811,1,5,8.49,517.1,196.4,100.7,67.1,-4.00
09:37:30.414,812,1,3,5.24,516.5,195.0,101.8,66.7,3.52
09:37:30.553,813,1,3,5.15,517.2,194.7,101.9,67.8,5.35
09:37:30.748,814,1,3,4.72,516.9,193.4,101.8,67.5,14.46
09:37:30.897,815,1,4,5.89,518.3,194.1,100.4,69.9,19.31
09:37:31.049,816,1,4,5.89,518.3,194.1,100.4,69.9,19.31
09:37:31.193,817,1,3,3.71,518.5,195.2,97.0,70.7,41.14
09:37:31.344,818,1,3,5.76,517.5,195.7,92.8,73.3,49.43
09:37:31.482,819,1,3,5.67,518.3,196.0,90.6,73.5,49.50
09:37:31.629,820,1,3,5.26,518.0,196.5,88.8,73.0,49.25
09:37:31.776,821,1,3,5.70,519.8,197.0,85.5,73.8,53.26
09:37:31.920,822,1,2,3.37,520.5,197.8,78.2,72.7,59.96
09:37:32.061,823,1,2,3.37,520.5,197.8,78.2,72.7,59.96
09:37:32.351,825,1,2,3.52,517.7,197.6,72.5,72.3,88.44
09:37:32.492,826,1,3,5.68,517.0,197.8,70.4,71.6,91.87
09:37:32.633,827,1,3,5.56,516.4,197.7,68.1,72.1,96.40
09:37:32.761,828,1,2,2.95,517.1,197.3,74.5,73.7,96.26
09:37:32.898,829,1,2,3.40,517.2,196.9,74.2,73.7,104.75
09:37:33.034,830,1,4,8.11,516.4,196.2,72.1,72.8,109.74
09:37:33.173,831,1,4,9.57,516.4,195.8,75.9,73.9,115.25
09:37:33.303,832,1,4,9.73,517.3,196.2,78.6,73.3,121.79
09:37:33.439,833,1,5,10.75,518.8,196.4,80.3,73.1,123.52
09:37:33.578,834,1,5,12.57,519.1,196.3,82.6,73.0,128.39
09:37:33.713,835,1,6,12.45,518.8,196.1,86.0,72.7,131.45
09:37:33.852,836,1,6,11.57,518.4,195.3,90.0,71.4,134.94
09:37:33.994,837,1,6,11.49,518.0,194.8,93.2,70.2,138.46
09:37:34.141,838,1,6,12.89,517.1,193.7,95.3,69.1,140.09
09:37:34.284,839,1,6,13.98,515.7,194.3,99.8,67.3,141.59
09:37:34.413,840,1,6,13.57,516.1,194.1,100.6,66.6,143.62
09:37:34.549,841,1,6,13.15,515.6,194.0,102.7,66.2,146.67
09:37:34.683,842,1,3,7.14,515.6,195.2,103.1,66.7,155.94
09:37:34.823,843,1,4,8.80,515.6,194.9,102.8,64.9,157.84
09:37:34.960,844,1,2,4.86,516.8,195.3,98.9,63.9,164.85
09:37:35.098,845,1,2,5.12,517.2,196.1,99.4,66.3,171.04
09:37:35.242,846,1,4,6.55,518.0,196.4,99.7,65.2,178.01
09:37:35.383,847,1,2,4.72,518.0,196.7,99.9,67.4,175.27
09:37:35.513,848,1,2,5.06,517.3,196.1,101.3,67.0,177.16
09:37:35.645,849,1,2,5.34,517.0,195.9,101.6,66.6,175.56
09:37:35.798,850,1,2,4.86,516.2,197.1,103.0,69.0,-169.49
09:37:35.947,851,1,3,6.95,516.3,197.4,102.1,69.9,-156.98
09:37:36.079,852,1,3,7.30,516.2,196.9,100.7,71.6,-151.04
09:37:36.224,853,1,4,9.33,516.1,197.1,100.7,71.6,-145.28
09:37:36.358,854,1,4,9.56,515.8,197.1,99.7,71.9,-144.16
09:37:36.493,855,1,2,6.17,515.3,196.7,96.7,72.8,-139.64
09:37:36.638,856,1,2,5.59,515.2,196.7,93.0,73.7,-137.61
09:37:36.775,857,1,2,5.31,514.6,196.7,92.3,75.3,-135.14
09:37:36.914,858,1,2,5.12,515.4,196.2,87.6,75.9,-133.88
09:37:37.050,859,1,2,3.53,515.1,196.8,85.4,78.5,-129.81
09:37:37.596,863,1,1,2.23,517.1,197.7,76.0,80.6,-93.60
09:37:37.907,865,1,3,5.57,519.5,196.8,75.7,80.3,-85.50
09:37:38.076,866,1,3,5.68,520.7,195.8,74.8,84.5,-78.26
09:37:38.253,867,1,5,10.20,521.4,196.9,73.7,84.1,-72.65
09:37:38.415,868,1,4,9.00,521.2,197.0,76.7,84.3,-69.61
09:37:38.571,869,1,4,9.07,521.5,197.0,79.6,82.7,-65.07
09:37:38.720,870,1,4,9.83,521.7,197.2,84.3,81.2,-58.18
09:37:38.870,871,1,4,10.41,521.3,197.1,87.6,77.3,-48.62
09:37:39.044,872,1,4,10.28,520.7,198.0,89.6,76.4,-47.26
09:37:39.213,873,1,4,10.15,520.3,197.6,90.6,75.5,-45.89
09:37:39.380,874,1,4,10.72,518.8,197.8,94.7,74.0,-43.06
09:37:39.536,875,1,4,9.29,517.9,198.4,97.7,71.7,-34.81
09:37:39.688,876,1,4,9.07,517.4,198.0,97.5,70.5,-32.88
09:37:39.857,877,1,4,8.78,517.4,197.9,98.3,68.8,-23.16
09:37:40.017,878,1,4,8.03,517.3,198.2,98.7,69.0,-19.54
09:37:40.197,879,1,5,8.80,517.4,197.9,99.1,68.6,-15.79
09:37:40.351,880,1,5,9.23,517.5,197.9,99.0,67.9,-15.38
09:37:40.504,881,1,5,8.64,517.4,197.6,98.9,68.0,-14.06
09:37:40.683,882,1,5,8.96,517.3,197.8,99.2,68.2,-14.20
09:37:40.846,883,1,5,9.00,517.4,197.9,99.0,68.0,-14.82
09:37:41.003,884,1,5,8.83,517.4,197.7,98.9,67.8,-14.46
09:37:41.161,885,1,5,8.86,517.4,197.9,99.2,67.6,-14.41
09:37:41.331,886,1,5,8.25,517.3,197.9,98.9,67.7,-13.81
09:37:41.489,887,1,5,8.74,517.4,197.7,98.7,67.9,-14.40
09:37:41.624,888,1,5,8.56,517.4,197.7,98.9,68.1,-14.59
09:37:41.765,889,1,5,9.29,517.4,197.9,98.8,68.0,-14.71
09:37:41.896,890,1,5,9.29,517.4,197.9,98.8,68.0,-14.71
09:37:42.039,891,1,5,8.35,517.7,197.9,98.0,67.1,-15.12
09:37:42.192,892,1,5,8.70,517.5,198.0,97.9,66.8,-15.23
09:37:42.343,893,1,5,8.65,517.4,197.8,97.9,66.9,-15.18
09:37:42.515,894,1,5,8.44,517.5,197.8,98.1,66.7,-14.50
09:37:42.694,895,1,5,8.59,517.4,197.9,98.1,67.3,-14.85
09:37:42.879,896,1,5,8.33,517.4,197.9,98.1,66.9,-14.64
09:37:43.032,897,1,4,7.46,517.4,198.0,97.9,67.3,-14.87
09:37:43.198,898,1,4,6.64,517.5,198.1,97.9,67.4,-13.62
