vector_magnitude,estimated_angle,x_center,y_center,width,height,Leanbot_0,Leanbot_p15,Leanbot_p30,Leanbot_p45,Leanbot_p60,Leanbot_p75,Leanbot_p90,Leanbot_p105,Leanbot_p120,Leanbot_p135,Leanbot_p150,Leanbot_p165,Leanbot_p180,Leanbot_p195,Leanbot_m150,Leanbot_m135,Leanbot_m120,Leanbot_m105,Leanbot_m90,Leanbot_m75,Leanbot_m60,Leanbot_m45,Leanbot_m30,Leanbot_m15
0.2941,-50.5289,608.4259,491.8603,63.3172,104.7167,0.0089,0.0056,0.0019,0.0043,0.0062,0.0000,0.0008,0.0000,0.0005,0.0015,0.0008,0.0002,0.0002,0.0010,0.0009,0.0004,0.0087,0.0040,0.0037,0.0431,0.0712,0.1615,0.0122,0.0034
0.3984,-56.6420,608.4584,494.7867,63.4952,108.7474,0.0114,0.0062,0.0007,0.0019,0.0023,0.0001,0.0013,0.0000,0.0002,0.0014,0.0093,0.0018,0.0008,0.0022,0.0015,0.0020,0.0082,0.0129,0.0057,0.0819,0.1506,0.1242,0.0380,0.0056
0.3651,-49.8536,538.9177,208.5810,75.5210,52.7417,0.0133,0.0075,0.0007,0.0045,0.0011,0.0001,0.0005,0.0001,0.0002,0.0016,0.0048,0.0002,0.0003,0.0032,0.0006,0.0015,0.0044,0.0034,0.0034,0.0533,0.1099,0.1484,0.0453,0.0115
0.4158,-56.3893,382.1573,212.6796,71.8726,54.9291,0.0131,0.0044,0.0008,0.0032,0.0011,0.0001,0.0011,0.0000,0.0003,0.0016,0.0041,0.0003,0.0004,0.0044,0.0012,0.0014,0.0049,0.0035,0.0049,0.1233,0.1391,0.1057,0.0496,0.0054
0.3726,-53.5868,571.1711,317.7776,100.4385,71.8112,0.0110,0.0053,0.0008,0.0034,0.0013,0.0001,0.0004,0.0000,0.0001,0.0013,0.0049,0.0002,0.0004,0.0038,0.0007,0.0022,0.0082,0.0051,0.0067,0.0843,0.1005,0.1304,0.0467,0.0140
0.3004,-54.6901,406.3452,488.7636,105.0930,102.8759,0.0045,0.0029,0.0004,0.0019,0.0016,0.0001,0.0011,0.0000,0.0001,0.0006,0.0022,0.0001,0.0002,0.0018,0.0004,0.0003,0.0047,0.0032,0.0028,0.0574,0.1028,0.1213,0.0196,0.0032
0.2789,-49.9996,570.4200,316.8828,99.8253,67.9691,0.0117,0.0099,0.0006,0.0013,0.0014,0.0001,0.0003,0.0000,0.0003,0.0014,0.0032,0.0003,0.0002,0.0017,0.0005,0.0006,0.0065,0.0017,0.0023,0.0451,0.0794,0.1190,0.0250,0.0095
0.3157,-57.4321,408.7988,490.1077,100.6060,103.1889,0.0054,0.0017,0.0005,0.0021,0.0013,0.0001,0.0012,0.0001,0.0002,0.0007,0.0018,0.0001,0.0002,0.0020,0.0006,0.0007,0.0035,0.0029,0.0054,0.0899,0.0978,0.1118,0.0163,0.0029
0.2861,-64.1522,184.1368,474.9395,83.0351,97.6868,0.0069,0.0017,0.0011,0.0021,0.0011,0.0001,0.0014,0.0001,0.0001,0.0009,0.0014,0.0002,0.0006,0.0022,0.0006,0.0021,0.0111,0.0102,0.0151,0.1109,0.0814,0.0590,0.0111,0.0079
0.3182,-61.0071,214.1111,323.6960,73.4486,69.2154,0.0091,0.0033,0.0013,0.0031,0.0014,0.0001,0.0014,0.0001,0.0002,0.0013,0.0016,0.0002,0.0005,0.0029,0.0009,0.0016,0.0097,0.0096,0.0132,0.1046,0.0990,0.0802,0.0179,0.0042
0.2578,-48.3506,608.0640,495.2322,63.8585,108.5443,0.0157,0.0038,0.0003,0.0012,0.0007,0.0002,0.0007,0.0000,0.0006,0.0008,0.0044,0.0006,0.0002,0.0009,0.0004,0.0003,0.0026,0.0024,0.0022,0.0531,0.0578,0.0947,0.0395,0.0160
0.2527,-53.8418,214.3877,324.6939,73.1252,68.7895,0.0120,0.0039,0.0006,0.0009,0.0010,0.0001,0.0006,0.0000,0.0001,0.0009,0.0019,0.0005,0.0002,0.0011,0.0004,0.0008,0.0042,0.0053,0.0057,0.0628,0.0621,0.0925,0.0253,0.0056
0.2691,-40.5487,569.7070,317.2014,99.0584,68.2896,0.0263,0.0076,0.0014,0.0016,0.0013,0.0001,0.0003,0.0000,0.0004,0.0009,0.0027,0.0011,0.0002,0.0018,0.0006,0.0004,0.0038,0.0030,0.0034,0.0272,0.0519,0.0862,0.0662,0.0271
0.1860,-48.7313,571.0455,317.8833,99.0498,67.5317,0.0059,0.0028,0.0005,0.0024,0.0006,0.0001,0.0003,0.0000,0.0003,0.0006,0.0020,0.0001,0.0001,0.0011,0.0004,0.0002,0.0045,0.0010,0.0010,0.0272,0.0417,0.0859,0.0281,0.0054
0.1794,-50.8293,407.3499,489.0932,106.8930,105.5406,0.0065,0.0024,0.0003,0.0008,0.0008,0.0001,0.0006,0.0000,0.0002,0.0006,0.0040,0.0004,0.0002,0.0010,0.0002,0.0004,0.0013,0.0014,0.0023,0.0353,0.0421,0.0790,0.0235,0.0041
0.2200,-56.8180,395.8159,325.6734,82.2054,68.2221,0.0032,0.0016,0.0004,0.0025,0.0011,0.0001,0.0017,0.0001,0.0003,0.0011,0.0019,0.0001,0.0003,0.0016,0.0005,0.0005,0.0030,0.0023,0.0027,0.0597,0.0761,0.0698,0.0186,0.0014
0.1555,-52.7858,538.4337,208.6040,75.3692,52.2650,0.0047,0.0021,0.0003,0.0012,0.0005,0.0001,0.0007,0.0000,0.0004,0.0007,0.0042,0.0002,0.0003,0.0016,0.0003,0.0003,0.0015,0.0013,0.0017,0.0290,0.0449,0.0739,0.0085,0.0046
0.1821,-48.2586,393.5905,326.3029,83.4575,68.0625,0.0103,0.0027,0.0004,0.0008,0.0007,0.0001,0.0005,0.0000,0.0001,0.0007,0.0021,0.0006,0.0002,0.0010,0.0003,0.0006,0.0029,0.0020,0.0022,0.0307,0.0422,0.0656,0.0372,0.0065
0.1503,-55.2721,409.0769,490.8259,101.3188,105.9890,0.0026,0.0015,0.0004,0.0016,0.0011,0.0001,0.0015,0.0001,0.0001,0.0008,0.0016,0.0001,0.0003,0.0012,0.0006,0.0009,0.0039,0.0023,0.0027,0.0265,0.0517,0.0627,0.0093,0.0018
0.1545,-57.8888,236.3533,213.9429,63.3286,57.8537,0.0037,0.0027,0.0005,0.0013,0.0011,0.0000,0.0004,0.0000,0.0002,0.0009,0.0011,0.0002,0.0002,0.0011,0.0005,0.0005,0.0066,0.0029,0.0025,0.0493,0.0334,0.0572,0.0124,0.0013
0.1337,-47.6087,406.0878,489.0327,103.9469,104.8088,0.0057,0.0025,0.0005,0.0013,0.0007,0.0001,0.0004,0.0000,0.0002,0.0008,0.0027,0.0004,0.0001,0.0007,0.0003,0.0004,0.0024,0.0015,0.0018,0.0170,0.0331,0.0547,0.0260,0.0047
0.1108,-53.6755,407.7513,489.9396,106.0052,106.9333,0.0033,0.0011,0.0002,0.0013,0.0008,0.0001,0.0011,0.0000,0.0003,0.0004,0.0024,0.0002,0.0002,0.0008,0.0002,0.0003,0.0009,0.0016,0.0022,0.0304,0.0217,0.0507,0.0095,0.0018
0.1675,-45.3041,608.3647,495.2567,63.4544,108.3104,0.0123,0.0026,0.0003,0.0017,0.0017,0.0002,0.0005,0.0000,0.0003,0.0009,0.0053,0.0005,0.0005,0.0028,0.0008,0.0007,0.0016,0.0026,0.0029,0.0224,0.0403,0.0503,0.0474,0.0103
0.1453,-52.3732,214.1042,324.6967,73.3432,69.6404,0.0104,0.0067,0.0013,0.0013,0.0015,0.0001,0.0003,0.0000,0.0004,0.0009,0.0016,0.0003,0.0003,0.0013,0.0004,0.0007,0.0052,0.0050,0.0079,0.0294,0.0382,0.0480,0.0131,0.0061
0.1312,-67.3777,184.1133,475.1522,84.0777,97.0063,0.0054,0.0023,0.0009,0.0005,0.0007,0.0000,0.0008,0.0001,0.0002,0.0005,0.0008,0.0004,0.0008,0.0010,0.0006,0.0013,0.0059,0.0123,0.0146,0.0454,0.0320,0.0243,0.0047,0.0034
0.1096,-44.5461,393.0058,326.2557,81.6440,68.8059,0.0102,0.0044,0.0008,0.0012,0.0014,0.0001,0.0003,0.0000,0.0004,0.0008,0.0017,0.0005,0.0002,0.0010,0.0004,0.0005,0.0036,0.0024,0.0026,0.0125,0.0269,0.0406,0.0141,0.0111
0.0929,-58.5129,184.2357,475.1752,81.3487,96.1652,0.0028,0.0010,0.0004,0.0006,0.0008,0.0001,0.0008,0.0001,0.0001,0.0004,0.0010,0.0003,0.0003,0.0009,0.0005,0.0007,0.0032,0.0035,0.0034,0.0172,0.0363,0.0303,0.0047,0.0015
0.0747,-81.7630,184.0584,474.7736,82.3004,96.3248,0.0023,0.0015,0.0020,0.0055,0.0027,0.0010,0.0002,0.0013,0.0017,0.0016,0.0009,0.0002,0.0010,0.0017,0.0019,0.0021,0.0059,0.0171,0.0305,0.0206,0.0108,0.0023,0.0009,0.0031
0.1081,-67.5668,184.3121,474.2501,82.5272,96.7443,0.0035,0.0020,0.0011,0.0012,0.0012,0.0001,0.0004,0.0001,0.0001,0.0006,0.0008,0.0001,0.0004,0.0010,0.0004,0.0019,0.0089,0.0082,0.0168,0.0298,0.0207,0.0301,0.0031,0.0024
0.0997,-65.4577,184.2919,474.4091,83.3956,97.8616,0.0057,0.0035,0.0012,0.0007,0.0008,0.0001,0.0006,0.0001,0.0003,0.0004,0.0006,0.0003,0.0006,0.0008,0.0004,0.0012,0.0048,0.0095,0.0168,0.0284,0.0203,0.0227,0.0041,0.0021
0.0946,-65.2735,184.4896,474.4670,83.4597,97.1827,0.0029,0.0017,0.0008,0.0012,0.0013,0.0001,0.0008,0.0001,0.0001,0.0006,0.0007,0.0002,0.0005,0.0010,0.0004,0.0011,0.0067,0.0081,0.0100,0.0235,0.0267,0.0250,0.0030,0.0026
0.0666,-60.7086,184.4188,475.1739,82.1823,97.3168,0.0016,0.0009,0.0004,0.0007,0.0009,0.0000,0.0007,0.0001,0.0002,0.0005,0.0007,0.0003,0.0003,0.0006,0.0003,0.0005,0.0030,0.0031,0.0021,0.0206,0.0168,0.0242,0.0025,0.0009
0.0478,-10.6922,608.9890,494.2386,62.6068,111.0272,0.0045,0.0026,0.0073,0.0239,0.0136,0.0019,0.0007,0.0033,0.0029,0.0029,0.0018,0.0001,0.0006,0.0015,0.0003,0.0023,0.0035,0.0059,0.0168,0.0071,0.0139,0.0043,0.0020,0.0094
0.0726,-58.4648,235.1469,213.9197,66.0715,57.8271,0.0027,0.0012,0.0004,0.0015,0.0007,0.0001,0.0009,0.0001,0.0002,0.0009,0.0011,0.0001,0.0003,0.0017,0.0007,0.0007,0.0020,0.0018,0.0027,0.0209,0.0220,0.0236,0.0056,0.0009
0.0498,-52.5268,539.6423,208.6144,76.6866,53.8336,0.0022,0.0022,0.0004,0.0005,0.0005,0.0001,0.0004,0.0001,0.0002,0.0005,0.0011,0.0002,0.0001,0.0005,0.0002,0.0003,0.0023,0.0013,0.0011,0.0086,0.0145,0.0219,0.0022,0.0023
0.0661,-53.9072,214.4251,324.3160,72.4952,68.4805,0.0033,0.0011,0.0005,0.0011,0.0004,0.0001,0.0008,0.0000,0.0004,0.0003,0.0012,0.0003,0.0003,0.0005,0.0001,0.0003,0.0017,0.0018,0.0021,0.0176,0.0166,0.0216,0.0089,0.0016
0.0734,-13.7461,608.7931,492.7138,62.2943,109.1432,0.0127,0.0094,0.0119,0.0172,0.0196,0.0013,0.0005,0.0016,0.0012,0.0023,0.0006,0.0000,0.0010,0.0038,0.0002,0.0013,0.0078,0.0068,0.0180,0.0108,0.0096,0.0031,0.0040,0.0189
0.0659,-44.8344,537.5700,209.0928,75.7906,53.2872,0.0071,0.0029,0.0007,0.0008,0.0012,0.0001,0.0002,0.0000,0.0003,0.0007,0.0014,0.0006,0.0003,0.0007,0.0005,0.0006,0.0036,0.0028,0.0025,0.0079,0.0147,0.0157,0.0185,0.0053
0.0495,-52.9521,407.8129,489.5753,108.7762,106.2599,0.0021,0.0009,0.0002,0.0007,0.0004,0.0001,0.0006,0.0000,0.0004,0.0004,0.0019,0.0002,0.0002,0.0007,0.0002,0.0002,0.0008,0.0009,0.0010,0.0137,0.0127,0.0160,0.0084,0.0016
0.0330,-53.6622,407.3845,488.7399,102.6713,96.4058,0.0007,0.0007,0.0002,0.0007,0.0010,0.0001,0.0005,0.0001,0.0002,0.0006,0.0009,0.0002,0.0001,0.0004,0.0003,0.0002,0.0018,0.0007,0.0003,0.0060,0.0098,0.0157,0.0029,0.0004
0.0540,-47.8370,569.8391,317.3834,99.4852,68.0001,0.0036,0.0010,0.0003,0.0005,0.0004,0.0001,0.0004,0.0000,0.0002,0.0004,0.0017,0.0006,0.0002,0.0006,0.0002,0.0002,0.0014,0.0011,0.0008,0.0084,0.0157,0.0147,0.0132,0.0036
0.0517,-23.9074,608.2589,492.6036,63.4557,107.8828,0.0138,0.0031,0.0034,0.0152,0.0130,0.0029,0.0006,0.0009,0.0008,0.0021,0.0004,0.0001,0.0006,0.0027,0.0008,0.0031,0.0048,0.0042,0.0109,0.0129,0.0145,0.0020,0.0024,0.0078
0.0316,-48.1382,570.5688,317.7245,102.9676,68.3678,0.0018,0.0008,0.0002,0.0008,0.0004,0.0001,0.0007,0.0000,0.0003,0.0003,0.0018,0.0002,0.0002,0.0005,0.0003,0.0002,0.0007,0.0007,0.0007,0.0050,0.0076,0.0149,0.0049,0.0015
0.0418,-61.8435,216.6003,322.5956,66.7445,65.9983,0.0012,0.0009,0.0003,0.0007,0.0008,0.0001,0.0004,0.0000,0.0002,0.0004,0.0008,0.0003,0.0003,0.0006,0.0003,0.0005,0.0026,0.0030,0.0024,0.0114,0.0099,0.0143,0.0030,0.0009
0.0512,-39.1518,608.2541,494.4889,63.5361,111.1411,0.0142,0.0013,0.0038,0.0112,0.0092,0.0014,0.0005,0.0007,0.0009,0.0017,0.0008,0.0001,0.0007,0.0041,0.0006,0.0042,0.0026,0.0059,0.0136,0.0123,0.0139,0.0038,0.0020,0.0073
0.0281,-53.5213,405.8597,485.1663,105.5717,98.5712,0.0009,0.0008,0.0002,0.0012,0.0009,0.0001,0.0005,0.0001,0.0002,0.0006,0.0010,0.0001,0.0002,0.0007,0.0003,0.0002,0.0021,0.0008,0.0008,0.0047,0.0078,0.0141,0.0016,0.0009
0.0407,-39.4881,569.9083,316.6865,98.5855,66.9011,0.0071,0.0038,0.0010,0.0016,0.0010,0.0001,0.0002,0.0000,0.0006,0.0006,0.0007,0.0004,0.0002,0.0009,0.0004,0.0003,0.0011,0.0011,0.0014,0.0062,0.0125,0.0089,0.0062,0.0029
0.0255,-54.4434,406.1741,486.9341,105.0651,101.7758,0.0009,0.0010,0.0002,0.0007,0.0010,0.0001,0.0003,0.0001,0.0001,0.0008,0.0011,0.0001,0.0002,0.0004,0.0003,0.0005,0.0028,0.0007,0.0006,0.0034,0.0077,0.0124,0.0016,0.0012
0.0340,-59.4116,214.3845,323.5891,73.8062,68.4407,0.0015,0.0012,0.0004,0.0007,0.0005,0.0001,0.0005,0.0001,0.0002,0.0003,0.0005,0.0002,0.0004,0.0005,0.0002,0.0002,0.0019,0.0026,0.0021,0.0074,0.0123,0.0089,0.0022,0.0009
0.0283,-47.4438,608.4944,496.4637,63.1283,110.4840,0.0120,0.0049,0.0030,0.0093,0.0065,0.0013,0.0009,0.0022,0.0019,0.0049,0.0028,0.0004,0.0042,0.0087,0.0012,0.0011,0.0022,0.0101,0.0111,0.0099,0.0084,0.0013,0.0014,0.0069
0.0405,-47.5090,538.0635,208.6142,75.5821,51.2911,0.0033,0.0013,0.0004,0.0004,0.0003,0.0001,0.0004,0.0000,0.0001,0.0003,0.0009,0.0004,0.0002,0.0004,0.0001,0.0002,0.0013,0.0015,0.0014,0.0063,0.0095,0.0112,0.0106,0.0021
0.0308,-58.5311,570.7140,317.3303,101.8459,71.8719,0.0019,0.0012,0.0005,0.0010,0.0005,0.0001,0.0004,0.0001,0.0001,0.0008,0.0009,0.0001,0.0003,0.0012,0.0007,0.0006,0.0017,0.0014,0.0017,0.0068,0.0110,0.0092,0.0022,0.0013
0.0294,-63.6173,609.8938,499.3522,60.4755,114.7753,0.0015,0.0014,0.0003,0.0006,0.0010,0.0001,0.0005,0.0001,0.0002,0.0011,0.0031,0.0006,0.0006,0.0010,0.0006,0.0014,0.0015,0.0024,0.0011,0.0078,0.0109,0.0091,0.0032,0.0009
0.0351,-62.3567,215.9062,322.6747,69.8566,66.1233,0.0020,0.0005,0.0003,0.0004,0.0005,0.0001,0.0008,0.0001,0.0001,0.0004,0.0006,0.0002,0.0003,0.0008,0.0006,0.0005,0.0020,0.0021,0.0029,0.0091,0.0103,0.0107,0.0015,0.0011
0.0288,-47.9879,538.5057,208.6429,75.6229,54.0863,0.0022,0.0026,0.0004,0.0005,0.0008,0.0001,0.0003,0.0000,0.0002,0.0007,0.0007,0.0003,0.0001,0.0005,0.0003,0.0003,0.0014,0.0008,0.0007,0.0045,0.0097,0.0107,0.0019,0.0018
0.0334,-60.7020,183.9713,474.7296,84.3577,95.9749,0.0014,0.0009,0.0005,0.0009,0.0010,0.0001,0.0006,0.0001,0.0001,0.0004,0.0004,0.0001,0.0003,0.0006,0.0003,0.0003,0.0028,0.0022,0.0026,0.0089,0.0091,0.0100,0.0021,0.0008
0.0285,-76.8548,183.6067,475.0264,82.3726,95.9709,0.0019,0.0012,0.0012,0.0033,0.0025,0.0011,0.0003,0.0011,0.0014,0.0013,0.0005,0.0002,0.0010,0.0014,0.0014,0.0013,0.0040,0.0066,0.0098,0.0092,0.0065,0.0012,0.0007,0.0023
0.0214,-47.2666,609.2653,488.8515,61.2690,100.4733,0.0015,0.0014,0.0008,0.0015,0.0016,0.0001,0.0002,0.0001,0.0002,0.0008,0.0004,0.0001,0.0002,0.0004,0.0004,0.0005,0.0025,0.0012,0.0013,0.0016,0.0067,0.0094,0.0014,0.0016
0.0275,-56.8834,214.7956,323.7863,72.2216,68.8580,0.0020,0.0015,0.0004,0.0005,0.0005,0.0001,0.0003,0.0001,0.0002,0.0004,0.0006,0.0002,0.0002,0.0004,0.0001,0.0004,0.0024,0.0012,0.0021,0.0075,0.0059,0.0089,0.0016,0.0018
0.0190,-51.1093,571.0044,319.1927,98.9914,66.6123,0.0009,0.0008,0.0002,0.0005,0.0006,0.0001,0.0002,0.0001,0.0002,0.0007,0.0005,0.0002,0.0001,0.0003,0.0002,0.0002,0.0015,0.0004,0.0001,0.0032,0.0053,0.0087,0.0022,0.0008
0.0223,-73.0860,183.9774,475.3100,82.0110,96.0696,0.0019,0.0014,0.0008,0.0020,0.0022,0.0010,0.0004,0.0011,0.0009,0.0012,0.0004,0.0002,0.0006,0.0009,0.0009,0.0011,0.0030,0.0050,0.0077,0.0070,0.0055,0.0011,0.0007,0.0019
0.0268,-38.6916,234.9558,214.5681,66.2068,59.1734,0.0068,0.0021,0.0029,0.0055,0.0051,0.0008,0.0005,0.0011,0.0009,0.0018,0.0007,0.0002,0.0011,0.0023,0.0006,0.0014,0.0030,0.0040,0.0076,0.0077,0.0059,0.0015,0.0019,0.0056
0.0195,-150.5071,604.8783,493.4548,70.2382,111.0392,0.0004,0.0000,0.0001,0.0003,0.0003,0.0001,0.0002,0.0008,0.0011,0.0010,0.0044,0.0003,0.0014,0.0019,0.0075,0.0029,0.0039,0.0015,0.0017,0.0011,0.0010,0.0001,0.0002,0.0008
0.0190,-52.0373,394.4260,325.8621,83.5367,68.6596,0.0016,0.0010,0.0003,0.0004,0.0004,0.0001,0.0003,0.0001,0.0002,0.0003,0.0006,0.0002,0.0002,0.0004,0.0002,0.0002,0.0014,0.0008,0.0007,0.0035,0.0059,0.0066,0.0012,0.0016
0.0229,-53.5699,393.6280,325.4828,84.7238,67.3391,0.0013,0.0005,0.0003,0.0007,0.0002,0.0001,0.0005,0.0000,0.0003,0.0003,0.0010,0.0003,0.0002,0.0005,0.0001,0.0002,0.0010,0.0008,0.0007,0.0066,0.0062,0.0056,0.0045,0.0015
0.0170,-65.9606,183.6734,476.5018,84.2851,94.0385,0.0010,0.0005,0.0003,0.0006,0.0003,0.0001,0.0007,0.0001,0.0003,0.0002,0.0005,0.0003,0.0005,0.0004,0.0001,0.0003,0.0011,0.0023,0.0019,0.0056,0.0046,0.0034,0.0014,0.0006
0.0119,-46.4657,394.5077,325.6848,81.3045,69.0991,0.0010,0.0011,0.0003,0.0003,0.0005,0.0001,0.0002,0.0001,0.0001,0.0006,0.0005,0.0002,0.0001,0.0003,0.0002,0.0003,0.0010,0.0003,0.0003,0.0015,0.0032,0.0056,0.0010,0.0009
0.0147,-40.3167,609.2000,490.6959,60.8734,104.8882,0.0018,0.0019,0.0013,0.0014,0.0009,0.0001,0.0001,0.0001,0.0002,0.0007,0.0002,0.0002,0.0001,0.0003,0.0003,0.0007,0.0022,0.0009,0.0011,0.0013,0.0036,0.0051,0.0009,0.0019
0.0138,-47.5952,404.6320,488.8469,101.6944,106.0164,0.0014,0.0009,0.0004,0.0007,0.0005,0.0001,0.0002,0.0001,0.0002,0.0005,0.0005,0.0003,0.0001,0.0002,0.0002,0.0004,0.0012,0.0006,0.0006,0.0018,0.0040,0.0051,0.0019,0.0008
0.0161,-56.9200,215.0434,322.9977,71.0984,66.9015,0.0012,0.0007,0.0004,0.0007,0.0006,0.0001,0.0004,0.0001,0.0002,0.0003,0.0003,0.0001,0.0002,0.0004,0.0003,0.0001,0.0015,0.0011,0.0010,0.0038,0.0048,0.0049,0.0015,0.0004
0.0144,-64.8216,183.7087,475.8962,81.7333,95.6830,0.0018,0.0009,0.0009,0.0024,0.0020,0.0011,0.0004,0.0007,0.0006,0.0012,0.0003,0.0002,0.0006,0.0012,0.0009,0.0013,0.0021,0.0035,0.0049,0.0035,0.0040,0.0015,0.0011,0.0021
0.0184,-46.7821,233.7365,214.8038,70.7572,58.2223,0.0026,0.0010,0.0002,0.0002,0.0004,0.0001,0.0002,0.0001,0.0001,0.0005,0.0006,0.0003,0.0001,0.0003,0.0003,0.0004,0.0010,0.0009,0.0008,0.0031,0.0042,0.0047,0.0043,0.0015
0.0135,-54.0157,540.9940,209.0041,74.3874,54.6482,0.0012,0.0005,0.0003,0.0006,0.0002,0.0001,0.0002,0.0001,0.0002,0.0002,0.0006,0.0001,0.0002,0.0003,0.0003,0.0001,0.0013,0.0006,0.0007,0.0028,0.0036,0.0047,0.0016,0.0007
0.0153,-49.8198,234.9659,214.3088,67.0335,58.4468,0.0033,0.0017,0.0014,0.0025,0.0025,0.0009,0.0003,0.0005,0.0007,0.0011,0.0005,0.0002,0.0009,0.0019,0.0011,0.0013,0.0020,0.0026,0.0039,0.0037,0.0045,0.0017,0.0011,0.0035
0.0096,-55.1346,409.9426,490.9865,98.3059,102.0694,0.0004,0.0004,0.0002,0.0005,0.0005,0.0001,0.0006,0.0001,0.0001,0.0005,0.0006,0.0001,0.0001,0.0004,0.0003,0.0003,0.0007,0.0005,0.0005,0.0015,0.0039,0.0045,0.0007,0.0003
0.0125,-143.8039,628.5395,491.0973,22.8979,100.4454,0.0003,0.0000,0.0001,0.0002,0.0003,0.0001,0.0001,0.0009,0.0007,0.0006,0.0027,0.0001,0.0007,0.0017,0.0044,0.0012,0.0032,0.0019,0.0014,0.0007,0.0010,0.0001,0.0001,0.0008
0.0118,-42.6908,380.7142,212.8250,76.1133,53.8882,0.0019,0.0007,0.0002,0.0003,0.0003,0.0002,0.0002,0.0001,0.0001,0.0004,0.0006,0.0003,0.0002,0.0003,0.0002,0.0002,0.0007,0.0007,0.0005,0.0014,0.0027,0.0025,0.0039,0.0014
0.0091,106.4284,608.9373,495.3553,62.4803,112.4324,0.0008,0.0008,0.0021,0.0038,0.0019,0.0007,0.0017,0.0033,0.0018,0.0036,0.0030,0.0016,0.0013,0.0016,0.0004,0.0012,0.0009,0.0012,0.0013,0.0009,0.0014,0.0013,0.0006,0.0013
0.0069,-41.4186,609.1981,487.0049,61.8379,96.6451,0.0007,0.0006,0.0005,0.0010,0.0008,0.0000,0.0005,0.0001,0.0003,0.0004,0.0002,0.0001,0.0001,0.0003,0.0004,0.0002,0.0011,0.0004,0.0004,0.0012,0.0017,0.0036,0.0005,0.0004
0.0124,-52.9590,609.4108,490.9891,62.9057,103.5375,0.0025,0.0011,0.0006,0.0006,0.0005,0.0001,0.0002,0.0001,0.0001,0.0005,0.0004,0.0002,0.0002,0.0004,0.0004,0.0005,0.0021,0.0009,0.0018,0.0017,0.0025,0.0034,0.0012,0.0012
0.0066,-53.5277,572.2223,318.8092,95.1868,72.3992,0.0003,0.0004,0.0001,0.0002,0.0003,0.0001,0.0002,0.0001,0.0001,0.0005,0.0007,0.0004,0.0001,0.0002,0.0002,0.0004,0.0008,0.0003,0.0001,0.0009,0.0014,0.0034,0.0017,0.0007
0.0083,-52.7110,406.9022,484.0609,104.2481,94.3538,0.0005,0.0004,0.0002,0.0006,0.0006,0.0001,0.0004,0.0001,0.0001,0.0004,0.0004,0.0001,0.0002,0.0003,0.0002,0.0001,0.0009,0.0006,0.0003,0.0012,0.0033,0.0032,0.0010,0.0004
0.0098,-146.2490,603.7930,492.3755,72.4931,103.0706,0.0003,0.0000,0.0001,0.0002,0.0002,0.0001,0.0002,0.0003,0.0006,0.0004,0.0016,0.0003,0.0006,0.0015,0.0033,0.0024,0.0019,0.0006,0.0007,0.0006,0.0007,0.0001,0.0002,0.0005
0.0104,-50.2139,406.1159,489.7177,103.9547,101.9055,0.0012,0.0004,0.0003,0.0004,0.0002,0.0001,0.0002,0.0001,0.0002,0.0002,0.0008,0.0002,0.0002,0.0003,0.0002,0.0002,0.0008,0.0005,0.0006,0.0022,0.0026,0.0032,0.0015,0.0014
0.0143,-60.1785,184.8837,474.5694,83.8886,97.0323,0.0018,0.0012,0.0006,0.0004,0.0003,0.0001,0.0002,0.0001,0.0001,0.0003,0.0002,0.0002,0.0002,0.0003,0.0002,0.0006,0.0015,0.0016,0.0028,0.0027,0.0029,0.0032,0.0013,0.0008
0.0070,-54.1235,539.7213,207.4742,77.5071,53.6350,0.0004,0.0004,0.0002,0.0007,0.0003,0.0001,0.0004,0.0001,0.0002,0.0005,0.0007,0.0000,0.0001,0.0005,0.0005,0.0003,0.0004,0.0003,0.0003,0.0016,0.0026,0.0029,0.0011,0.0003
0.0066,-160.5255,605.3569,493.7690,69.3845,109.1102,0.0002,0.0000,0.0001,0.0001,0.0002,0.0002,0.0001,0.0007,0.0008,0.0005,0.0012,0.0002,0.0009,0.0005,0.0029,0.0009,0.0014,0.0004,0.0005,0.0005,0.0002,0.0001,0.0001,0.0004
0.0064,-62.0415,235.2942,214.1034,66.9063,59.3119,0.0016,0.0008,0.0006,0.0014,0.0012,0.0006,0.0004,0.0007,0.0007,0.0009,0.0005,0.0004,0.0006,0.0011,0.0008,0.0012,0.0011,0.0012,0.0020,0.0028,0.0019,0.0010,0.0009,0.0013
0.0107,-53.0752,609.0367,492.3349,63.2941,104.4140,0.0020,0.0006,0.0003,0.0003,0.0003,0.0001,0.0002,0.0001,0.0001,0.0004,0.0003,0.0002,0.0002,0.0004,0.0003,0.0003,0.0012,0.0006,0.0010,0.0026,0.0020,0.0028,0.0018,0.0007
0.0080,-46.9565,608.8080,496.5300,62.2026,112.2642,0.0010,0.0005,0.0001,0.0005,0.0006,0.0002,0.0003,0.0001,0.0002,0.0004,0.0012,0.0002,0.0003,0.0005,0.0004,0.0004,0.0004,0.0007,0.0005,0.0012,0.0023,0.0027,0.0025,0.0009
0.0093,-44.2728,608.0859,495.8347,63.7078,104.3979,0.0012,0.0004,0.0002,0.0003,0.0002,0.0002,0.0003,0.0000,0.0004,0.0003,0.0008,0.0003,0.0002,0.0003,0.0003,0.0002,0.0005,0.0006,0.0003,0.0018,0.0022,0.0027,0.0014,0.0024
