epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,61.4945,1.01711,8.09666,1.0036,0.04047,1,0.18995,0.12775,1.21146,8.49158,0.95823,0.000329973,0.000329973,0.000329973
15,63.9992,0.9839,7.87307,0.98611,0.30746,0.27748,0.21957,0.15889,1.03371,8.06996,0.90741,0.000327894,0.000327894,0.000327894
16,66.1224,1.01111,7.55763,1.01436,0.40612,0.19387,0.26806,0.1664,1.33558,7.94628,1.01954,0.000325815,0.000325815,0.000325815
17,68.2852,0.92217,7.2944,0.98186,0.41291,0.2405,0.29144,0.18757,1.27138,7.64593,1.02326,0.000323736,0.000323736,0.000323736
18,70.5499,0.92565,6.97943,0.98996,0.28752,0.36317,0.29221,0.21226,1.12275,7.10748,1.00165,0.000321657,0.000321657,0.000321657
19,72.7679,1.00069,6.86711,1.01775,0.21081,0.45414,0.29826,0.2218,1.0579,6.66233,0.99456,0.000319578,0.000319578,0.000319578
20,76.0652,0.94156,6.45722,0.99114,0.21988,0.50021,0.32249,0.21249,1.26739,6.19289,1.03814,0.000317499,0.000317499,0.000317499
21,78.1995,0.98026,5.95392,1.04441,0.24713,0.58352,0.35184,0.23126,1.28527,5.8636,1.04499,0.00031542,0.00031542,0.00031542
22,80.7197,0.93783,6.07266,1.00059,0.24327,0.67101,0.37691,0.28225,1.02466,5.2819,0.97142,0.000313341,0.000313341,0.000313341
23,83.4908,0.97235,5.66511,1.04878,0.24442,0.69804,0.38076,0.27953,1.08627,5.06937,1.0443,0.000311262,0.000311262,0.000311262
24,85.5691,0.92422,5.52637,1.01702,0.27695,0.67126,0.40659,0.27882,1.16424,4.78727,1.05933,0.000309183,0.000309183,0.000309183
25,88.875,0.92936,5.30633,1.01455,0.32427,0.56405,0.41444,0.28978,1.13217,4.70005,1.05899,0.000307104,0.000307104,0.000307104
26,91.2759,0.94744,5.08488,1.04428,0.29054,0.64191,0.38749,0.30258,0.88943,4.47776,1.00393,0.000305025,0.000305025,0.000305025
27,93.4374,0.95182,5.01674,1.02623,0.33279,0.6342,0.43737,0.33571,0.94647,4.26159,1.02998,0.000302946,0.000302946,0.000302946
28,95.7316,0.91311,4.70443,1.04303,0.3139,0.72749,0.45534,0.35082,0.93562,4.03608,0.99656,0.000300867,0.000300867,0.000300867
29,97.8764,0.91164,4.73779,1.01402,0.35136,0.70304,0.45971,0.35162,0.94089,3.98717,0.99206,0.000298788,0.000298788,0.000298788
30,100.426,0.88239,4.61072,1.01762,0.36124,0.73373,0.47873,0.33634,1.14,3.83933,1.08254,0.000296709,0.000296709,0.000296709
31,103.36,0.89554,4.51632,0.99646,0.37239,0.77071,0.501,0.35842,1.09114,3.69714,1.08707,0.00029463,0.00029463,0.00029463
32,105.616,0.91526,4.36836,1.00687,0.37827,0.82604,0.51273,0.38791,0.94504,3.58691,1.03395,0.000292551,0.000292551,0.000292551
33,107.76,0.88258,4.30849,0.99662,0.36522,0.83629,0.52142,0.40033,0.91208,3.52594,1.01141,0.000290472,0.000290472,0.000290472
34,109.922,0.87706,4.06922,1.03422,0.38369,0.77853,0.52011,0.36636,1.11547,3.52491,1.0924,0.000288393,0.000288393,0.000288393
35,112.209,0.90646,4.15945,0.9936,0.39438,0.80545,0.54117,0.41878,0.90734,3.42501,1.05069,0.000286314,0.000286314,0.000286314
36,115.356,0.86222,3.96742,1.0083,0.40228,0.77698,0.5842,0.46868,0.80201,3.32195,1.00989,0.000284235,0.000284235,0.000284235
37,117.891,0.88219,3.86216,1.00868,0.43869,0.72258,0.57705,0.44513,0.90097,3.37318,1.03546,0.000282156,0.000282156,0.000282156
38,120.031,0.87045,3.85455,1.0194,0.42629,0.77249,0.58959,0.44723,0.95167,3.29542,1.05265,0.000280077,0.000280077,0.000280077
39,122.209,0.82555,3.73706,0.97362,0.43327,0.84705,0.58814,0.46417,0.86225,3.22004,1.01988,0.000277998,0.000277998,0.000277998
40,124.543,0.85302,3.73981,1.01718,0.46252,0.80527,0.60624,0.44824,1.00253,3.19644,1.06617,0.000275919,0.000275919,0.000275919
41,127.281,0.89342,3.80343,0.99334,0.44998,0.83556,0.61052,0.44278,1.06389,3.17304,1.07564,0.00027384,0.00027384,0.00027384
42,130.299,0.84407,3.60761,0.99265,0.45116,0.79253,0.64658,0.50233,0.90099,3.05822,1.01167,0.000271761,0.000271761,0.000271761
43,132.606,0.81569,3.57393,0.97807,0.44265,0.80366,0.64259,0.47131,1.04914,3.09532,1.06921,0.000269682,0.000269682,0.000269682
44,134.783,0.82866,3.629,0.971,0.43889,0.85401,0.63561,0.49278,0.9055,3.03593,1.01829,0.000267603,0.000267603,0.000267603
45,137.053,0.80595,3.50125,0.96747,0.4542,0.8341,0.65771,0.53182,0.80149,2.95688,0.9831,0.000265524,0.000265524,0.000265524
46,139.339,0.85717,3.5028,0.99773,0.43824,0.85305,0.65394,0.51632,0.86832,2.96393,1.00868,0.000263445,0.000263445,0.000263445
47,142.717,0.8766,3.48847,1.00257,0.47663,0.84984,0.64651,0.46753,1.06248,3.00656,1.08703,0.000261366,0.000261366,0.000261366
48,145.013,0.81395,3.40297,0.98156,0.44941,0.84787,0.61541,0.5037,0.77895,2.99808,1.00034,0.000259287,0.000259287,0.000259287
49,147.143,0.85118,3.35764,1.00423,0.43812,0.83692,0.60391,0.48485,0.80666,3.10565,1.02732,0.000257208,0.000257208,0.000257208
50,149.453,0.84051,3.54217,0.98394,0.44778,0.84836,0.6225,0.49231,0.83309,3.04541,1.01051,0.000255129,0.000255129,0.000255129
51,151.715,0.85757,3.38041,0.96945,0.45484,0.82093,0.63194,0.48967,0.89187,3.04116,1.01632,0.00025305,0.00025305,0.00025305
52,154.529,0.76848,3.35291,0.97215,0.41269,0.8684,0.6329,0.51647,0.77677,2.90844,0.98481,0.000250971,0.000250971,0.000250971
53,157.31,0.77515,3.34679,0.95898,0.43351,0.84771,0.64938,0.52645,0.7893,2.86616,0.98019,0.000248892,0.000248892,0.000248892
54,159.479,0.76808,3.22171,0.96168,0.44631,0.85779,0.67841,0.50915,0.96611,2.93427,1.04094,0.000246813,0.000246813,0.000246813
55,161.691,0.78146,3.172,0.95281,0.48026,0.81056,0.67792,0.53183,0.89224,2.86489,1.02257,0.000244734,0.000244734,0.000244734
56,163.987,0.78987,3.34999,0.97145,0.50223,0.81444,0.68991,0.55786,0.81947,2.72888,0.99378,0.000242655,0.000242655,0.000242655
57,166.147,0.766,3.185,0.98121,0.49837,0.81717,0.69883,0.54159,0.92005,2.74043,1.02614,0.000240576,0.000240576,0.000240576
58,169.68,0.76295,3.06886,0.97283,0.50835,0.86173,0.71665,0.57407,0.84246,2.71393,0.98619,0.000238497,0.000238497,0.000238497
59,171.989,0.77716,3.14306,0.96013,0.53783,0.82062,0.73625,0.60675,0.76352,2.64854,0.95954,0.000236418,0.000236418,0.000236418
60,174.303,0.71344,3.04802,0.94948,0.57159,0.78046,0.73167,0.5614,0.92427,2.64852,0.99864,0.000234339,0.000234339,0.000234339
61,176.487,0.75853,3.10131,0.96024,0.57178,0.79138,0.73581,0.55084,0.99232,2.68261,1.02644,0.00023226,0.00023226,0.00023226
62,178.76,0.71558,3.01712,0.94239,0.54937,0.83359,0.73958,0.60165,0.7984,2.62892,0.97478,0.000230181,0.000230181,0.000230181
63,181.7,0.72935,3.00512,0.95044,0.50103,0.86839,0.69607,0.57258,0.75563,2.68106,0.96206,0.000228102,0.000228102,0.000228102
64,184.383,0.71525,2.90768,0.94021,0.47031,0.88135,0.7113,0.5686,0.83139,2.6771,0.97604,0.000226023,0.000226023,0.000226023
65,186.678,0.71241,2.97728,0.93522,0.50199,0.84836,0.70665,0.57157,0.80871,2.66935,0.97537,0.000223944,0.000223944,0.000223944
66,188.803,0.74857,2.97883,0.93774,0.52684,0.79148,0.71068,0.58611,0.74513,2.66725,0.9715,0.000221865,0.000221865,0.000221865
67,191.068,0.73247,2.92698,0.94396,0.53139,0.84833,0.70987,0.58459,0.76303,2.65737,0.96348,0.000219786,0.000219786,0.000219786
68,193.323,0.74534,2.97491,0.93631,0.56956,0.83496,0.73467,0.61702,0.72092,2.60356,0.94614,0.000217707,0.000217707,0.000217707
69,196.649,0.75771,2.98689,0.95754,0.57469,0.84381,0.74419,0.62935,0.6971,2.55022,0.93964,0.000215628,0.000215628,0.000215628
70,198.856,0.70497,2.94789,0.93903,0.55207,0.85831,0.73354,0.59932,0.77785,2.55355,0.94734,0.000213549,0.000213549,0.000213549
71,201.076,0.7579,2.91769,0.95254,0.56376,0.85845,0.76414,0.60495,0.86163,2.56107,0.97088,0.00021147,0.00021147,0.00021147
72,203.258,0.73505,2.87696,0.93486,0.57063,0.85229,0.72984,0.60928,0.72581,2.56766,0.9448,0.000209391,0.000209391,0.000209391
73,205.49,0.72422,2.86886,0.93327,0.56735,0.86082,0.749,0.6287,0.71031,2.55251,0.94745,0.000207312,0.000207312,0.000207312
74,208.313,0.73455,2.89753,0.95056,0.5539,0.89331,0.74129,0.61118,0.78272,2.57401,0.95387,0.000205233,0.000205233,0.000205233
75,211.273,0.72067,2.90837,0.94279,0.55571,0.87647,0.7643,0.57294,1.01562,2.607,1.02502,0.000203154,0.000203154,0.000203154
76,213.59,0.73359,2.90261,0.93916,0.55923,0.8856,0.75913,0.60699,0.85869,2.55431,0.96781,0.000201075,0.000201075,0.000201075
77,215.809,0.74346,2.85718,0.9649,0.56963,0.87725,0.76596,0.61004,0.85695,2.55519,0.96887,0.000198996,0.000198996,0.000198996
78,217.991,0.71471,2.82628,0.93705,0.60055,0.86816,0.78927,0.61917,0.88791,2.55323,0.98981,0.000196917,0.000196917,0.000196917
79,220.335,0.66901,2.75235,0.92386,0.60409,0.82363,0.78324,0.63811,0.78456,2.50041,0.95895,0.000194838,0.000194838,0.000194838
80,223.561,0.68924,2.86503,0.9187,0.5045,0.84787,0.72043,0.58623,0.81804,2.58019,0.96946,0.000192759,0.000192759,0.000192759
81,225.84,0.6867,2.80849,0.92524,0.53112,0.8424,0.75324,0.61381,0.81817,2.55557,0.9649,0.00019068,0.00019068,0.00019068
82,228.056,0.66836,2.83249,0.90636,0.60429,0.84923,0.78604,0.65274,0.74163,2.47738,0.94024,0.000188601,0.000188601,0.000188601
83,230.273,0.67405,2.74833,0.92339,0.61758,0.87436,0.77669,0.62129,0.84509,2.48573,0.97768,0.000186522,0.000186522,0.000186522
84,232.507,0.66196,2.83646,0.92125,0.59598,0.86327,0.75773,0.60029,0.89205,2.5242,1.00169,0.000184443,0.000184443,0.000184443
85,235.43,0.66124,2.85458,0.91884,0.57731,0.88969,0.73469,0.60162,0.78965,2.51035,0.96412,0.000182364,0.000182364,0.000182364
86,238.015,0.66517,2.72381,0.92001,0.57884,0.86267,0.7888,0.65468,0.76958,2.46699,0.95281,0.000180285,0.000180285,0.000180285
87,240.354,0.69589,2.77571,0.92397,0.57731,0.85462,0.80585,0.62782,0.94122,2.50396,1.00128,0.000178206,0.000178206,0.000178206
88,242.609,0.69694,2.74691,0.92159,0.55501,0.87213,0.78995,0.65093,0.76443,2.44566,0.94661,0.000176127,0.000176127,0.000176127
89,244.824,0.74046,2.71874,0.93432,0.56772,0.87465,0.79556,0.67043,0.69867,2.41034,0.93047,0.000174048,0.000174048,0.000174048
90,247.227,0.68776,2.66424,0.92839,0.57233,0.85614,0.79285,0.66512,0.71068,2.38999,0.93153,0.000171969,0.000171969,0.000171969
91,250.71,0.70508,2.72233,0.94167,0.56242,0.78641,0.74564,0.61394,0.76994,2.47184,0.95149,0.00016989,0.00016989,0.00016989
92,252.912,0.68389,2.74487,0.927,0.62744,0.84753,0.78359,0.65494,0.71774,2.42322,0.93653,0.000167811,0.000167811,0.000167811
93,255.201,0.67041,2.68596,0.91611,0.65376,0.90305,0.80721,0.68292,0.68651,2.38216,0.9291,0.000165732,0.000165732,0.000165732
94,257.417,0.66528,2.6861,0.91911,0.64916,0.88686,0.80682,0.67827,0.68998,2.37505,0.92463,0.000163653,0.000163653,0.000163653
95,259.699,0.67876,2.63597,0.91232,0.61452,0.86185,0.82748,0.69012,0.71458,2.36809,0.92803,0.000161574,0.000161574,0.000161574
96,262.86,0.66574,2.68698,0.93829,0.62454,0.88154,0.83435,0.70407,0.68744,2.36452,0.92516,0.000159495,0.000159495,0.000159495
97,265.404,0.62666,2.64606,0.90143,0.65515,0.85415,0.84049,0.71337,0.67629,2.3615,0.92389,0.000157416,0.000157416,0.000157416
98,267.661,0.6876,2.70699,0.93103,0.64177,0.83438,0.83087,0.70871,0.66497,2.38399,0.92249,0.000155337,0.000155337,0.000155337
99,269.899,0.65332,2.67623,0.90602,0.59685,0.87797,0.82712,0.704,0.67824,2.39068,0.92214,0.000153258,0.000153258,0.000153258
100,272.186,0.62595,2.59291,0.90188,0.60986,0.88491,0.80251,0.67071,0.72231,2.3634,0.92942,0.000151179,0.000151179,0.000151179
101,274.6,0.63984,2.60666,0.93203,0.59628,0.8734,0.77768,0.6466,0.74121,2.37148,0.93319,0.0001491,0.0001491,0.0001491
102,277.755,0.65426,2.60653,0.9147,0.60056,0.86685,0.76597,0.64355,0.70765,2.36796,0.9295,0.000147021,0.000147021,0.000147021
103,279.89,0.63168,2.5865,0.91453,0.62758,0.87421,0.81187,0.68767,0.67645,2.34733,0.92267,0.000144942,0.000144942,0.000144942
104,282.292,0.63634,2.61452,0.90497,0.66358,0.84828,0.81005,0.68397,0.70736,2.37207,0.92832,0.000142863,0.000142863,0.000142863
105,284.534,0.67082,2.61584,0.91159,0.65721,0.8507,0.80688,0.68451,0.68274,2.37161,0.92504,0.000140784,0.000140784,0.000140784
106,286.738,0.65931,2.69784,0.91563,0.58344,0.91193,0.80353,0.68297,0.66362,2.3554,0.92373,0.000138705,0.000138705,0.000138705
107,289.909,0.65559,2.62213,0.9012,0.61397,0.87647,0.82375,0.70521,0.65189,2.32636,0.91615,0.000136626,0.000136626,0.000136626
108,292.507,0.63063,2.55549,0.90673,0.63378,0.90929,0.84095,0.7107,0.69559,2.31496,0.92143,0.000134547,0.000134547,0.000134547
109,294.76,0.63414,2.61965,0.92382,0.65682,0.88326,0.8322,0.70702,0.68942,2.32255,0.91921,0.000132468,0.000132468,0.000132468
110,296.968,0.61981,2.59126,0.90288,0.62411,0.883,0.80783,0.68886,0.67543,2.32502,0.9145,0.000130389,0.000130389,0.000130389
111,299.199,0.65588,2.66544,0.91367,0.6962,0.9093,0.84502,0.70447,0.73567,2.29816,0.92581,0.00012831,0.00012831,0.00012831
112,301.687,0.63579,2.56263,0.89788,0.64101,0.91805,0.8232,0.69672,0.6766,2.29976,0.91873,0.000126231,0.000126231,0.000126231
113,304.751,0.64918,2.57442,0.90359,0.64233,0.92086,0.83724,0.71676,0.64257,2.28807,0.91348,0.000124152,0.000124152,0.000124152
114,307.001,0.67497,2.57698,0.92471,0.67577,0.93073,0.87081,0.74465,0.65753,2.27872,0.91259,0.000122073,0.000122073,0.000122073
115,309.168,0.65097,2.50601,0.91712,0.65342,0.88843,0.86787,0.71522,0.77284,2.32287,0.94283,0.000119994,0.000119994,0.000119994
116,311.367,0.62656,2.57987,0.90982,0.67148,0.8868,0.86374,0.72225,0.72522,2.28706,0.9268,0.000117915,0.000117915,0.000117915
117,313.592,0.63895,2.49267,0.91584,0.72352,0.89631,0.88561,0.74879,0.68968,2.25031,0.91684,0.000115836,0.000115836,0.000115836
118,316.796,0.63518,2.57376,0.89138,0.7224,0.88551,0.88836,0.76042,0.65324,2.24492,0.90834,0.000113757,0.000113757,0.000113757
119,319.275,0.64115,2.52839,0.907,0.62783,0.88582,0.84058,0.71508,0.66995,2.27559,0.90752,0.000111678,0.000111678,0.000111678
120,321.577,0.63041,2.56085,0.90063,0.59445,0.8544,0.81586,0.68882,0.70145,2.31327,0.91688,0.000109599,0.000109599,0.000109599
121,323.801,0.60041,2.52748,0.89906,0.60298,0.85213,0.8241,0.69712,0.69544,2.30907,0.91876,0.00010752,0.00010752,0.00010752
122,326.008,0.63594,2.52671,0.90199,0.63599,0.88162,0.85371,0.72834,0.65635,2.28325,0.91517,0.000105441,0.000105441,0.000105441
123,328.737,0.58387,2.49217,0.88804,0.65311,0.87204,0.85439,0.73181,0.65659,2.27242,0.91594,0.000103362,0.000103362,0.000103362
124,331.739,0.63157,2.54739,0.91828,0.69215,0.85002,0.85489,0.72728,0.67617,2.26807,0.91708,0.000101283,0.000101283,0.000101283
125,333.954,0.62936,2.52095,0.92004,0.67273,0.84763,0.85176,0.72958,0.65863,2.26271,0.91463,9.9204e-05,9.9204e-05,9.9204e-05
126,336.144,0.6305,2.57105,0.904,0.6708,0.8719,0.85867,0.73979,0.64429,2.26132,0.91541,9.7125e-05,9.7125e-05,9.7125e-05
127,338.422,0.63933,2.50808,0.90345,0.70068,0.88628,0.87511,0.74899,0.65612,2.24469,0.91633,9.5046e-05,9.5046e-05,9.5046e-05
128,340.63,0.61279,2.5334,0.89876,0.69214,0.88375,0.8686,0.7234,0.73277,2.25866,0.92966,9.2967e-05,9.2967e-05,9.2967e-05
129,344.027,0.6514,2.54314,0.91027,0.68546,0.88897,0.8586,0.71462,0.73706,2.26299,0.92841,9.0888e-05,9.0888e-05,9.0888e-05
130,346.194,0.63136,2.51607,0.90674,0.68385,0.88456,0.84939,0.71996,0.67954,2.24436,0.91146,8.8809e-05,8.8809e-05,8.8809e-05
131,348.439,0.60695,2.4698,0.89986,0.70842,0.89142,0.86228,0.74101,0.63777,2.21949,0.90645,8.673e-05,8.673e-05,8.673e-05
132,350.687,0.70526,2.57426,0.93937,0.68554,0.89845,0.85718,0.72835,0.66218,2.22716,0.90689,8.4651e-05,8.4651e-05,8.4651e-05
133,353.032,0.63326,2.52984,0.90073,0.6841,0.91375,0.85829,0.7228,0.7043,2.23624,0.91458,8.2572e-05,8.2572e-05,8.2572e-05
134,355.752,0.66347,2.54111,0.91009,0.6948,0.9171,0.87042,0.7219,0.7468,2.24559,0.92301,8.0493e-05,8.0493e-05,8.0493e-05
135,358.705,0.62619,2.49529,0.89949,0.69145,0.90683,0.87173,0.74345,0.66463,2.21841,0.90568,7.8414e-05,7.8414e-05,7.8414e-05
136,360.908,0.58271,2.47441,0.87861,0.68802,0.89554,0.8697,0.74704,0.6339,2.23802,0.91046,7.6335e-05,7.6335e-05,7.6335e-05
137,363.121,0.62298,2.47126,0.91258,0.68149,0.90825,0.86611,0.74566,0.63806,2.24664,0.91555,7.4256e-05,7.4256e-05,7.4256e-05
138,365.214,0.64658,2.50629,0.91028,0.66698,0.91361,0.86469,0.74276,0.64296,2.25098,0.91104,7.2177e-05,7.2177e-05,7.2177e-05
139,367.427,0.66537,2.501,0.91203,0.6708,0.91469,0.86786,0.73028,0.71665,2.25083,0.92071,7.0098e-05,7.0098e-05,7.0098e-05
140,370.516,0.6054,2.49652,0.89905,0.70247,0.89799,0.87667,0.73581,0.7263,2.23508,0.92291,6.8019e-05,6.8019e-05,6.8019e-05
141,373.043,0.59394,2.46663,0.89211,0.71848,0.89503,0.87219,0.73536,0.70552,2.22518,0.91754,6.594e-05,6.594e-05,6.594e-05
142,375.237,0.60174,2.50592,0.89049,0.69589,0.89851,0.85359,0.73144,0.64931,2.21667,0.9049,6.3861e-05,6.3861e-05,6.3861e-05
143,377.401,0.60624,2.45347,0.89713,0.66688,0.89809,0.83449,0.7188,0.63004,2.2313,0.9051,6.1782e-05,6.1782e-05,6.1782e-05
144,379.557,0.58005,2.42852,0.88283,0.68647,0.90818,0.84364,0.72278,0.63735,2.23121,0.9068,5.9703e-05,5.9703e-05,5.9703e-05
145,381.772,0.58634,2.45592,0.88795,0.71591,0.90109,0.85547,0.73399,0.63328,2.21664,0.90377,5.7624e-05,5.7624e-05,5.7624e-05
146,385.225,0.59679,2.45424,0.90108,0.74478,0.92414,0.89204,0.7681,0.62854,2.19261,0.9008,5.5545e-05,5.5545e-05,5.5545e-05
147,387.411,0.63616,2.52669,0.92818,0.73895,0.90692,0.89237,0.76701,0.63781,2.19319,0.90094,5.3466e-05,5.3466e-05,5.3466e-05
148,389.7,0.57822,2.40837,0.88628,0.70639,0.92227,0.88469,0.75875,0.65097,2.20818,0.90425,5.1387e-05,5.1387e-05,5.1387e-05
149,391.868,0.60757,2.47829,0.89618,0.69206,0.9145,0.88273,0.75946,0.64138,2.21349,0.9029,4.9308e-05,4.9308e-05,4.9308e-05
150,394.008,0.62068,2.50556,0.90316,0.72346,0.90294,0.88865,0.76772,0.62696,2.20472,0.90118,4.7229e-05,4.7229e-05,4.7229e-05
151,396.96,0.55063,2.38339,0.89058,0.73795,0.89883,0.89098,0.76828,0.62408,2.18807,0.89993,4.515e-05,4.515e-05,4.515e-05
152,399.699,0.56717,2.36592,0.88626,0.73216,0.89759,0.89378,0.77138,0.63308,2.17792,0.90094,4.3071e-05,4.3071e-05,4.3071e-05
153,401.942,0.59556,2.47467,0.88529,0.72935,0.91555,0.89071,0.76862,0.63443,2.17619,0.90053,4.0992e-05,4.0992e-05,4.0992e-05
154,404.385,0.60278,2.43276,0.89972,0.74078,0.91633,0.8914,0.7688,0.64001,2.17331,0.90037,3.8913e-05,3.8913e-05,3.8913e-05
155,406.615,0.56447,2.4091,0.87841,0.74144,0.92233,0.89276,0.76285,0.66127,2.1704,0.90423,3.6834e-05,3.6834e-05,3.6834e-05
156,409.139,0.58597,2.4801,0.89599,0.75066,0.92209,0.90194,0.77412,0.65839,2.16275,0.90552,3.4755e-05,3.4755e-05,3.4755e-05
157,412.323,0.60183,2.39834,0.89143,0.7524,0.92507,0.90312,0.7801,0.65004,2.15836,0.9045,3.2676e-05,3.2676e-05,3.2676e-05
158,414.615,0.58916,2.43808,0.89804,0.74748,0.93154,0.90229,0.78143,0.63835,2.16171,0.90336,3.0597e-05,3.0597e-05,3.0597e-05
159,416.732,0.57251,2.42953,0.88307,0.74095,0.93525,0.90427,0.78269,0.63825,2.16134,0.90214,2.8518e-05,2.8518e-05,2.8518e-05
160,418.965,0.60397,2.39847,0.89691,0.73238,0.93529,0.90476,0.78286,0.63364,2.15877,0.89968,2.6439e-05,2.6439e-05,2.6439e-05
161,423.982,0.551,2.42204,0.89577,0.72718,0.93445,0.90102,0.77872,0.6315,2.15816,0.8999,2.436e-05,2.436e-05,2.436e-05
162,426.954,0.5874,2.39925,0.91179,0.711,0.92942,0.89196,0.76933,0.64194,2.16702,0.90257,2.2281e-05,2.2281e-05,2.2281e-05
163,429.086,0.5221,2.35688,0.86958,0.70694,0.92278,0.89162,0.76449,0.6648,2.17606,0.90802,2.0202e-05,2.0202e-05,2.0202e-05
164,431.296,0.52593,2.37857,0.86719,0.71957,0.92822,0.89362,0.76077,0.67076,2.17955,0.91065,1.8123e-05,1.8123e-05,1.8123e-05
165,433.387,0.53957,2.34364,0.86089,0.72442,0.92552,0.89569,0.76245,0.67096,2.18189,0.91166,1.6044e-05,1.6044e-05,1.6044e-05
166,435.552,0.52548,2.37671,0.8677,0.72683,0.93625,0.89107,0.75964,0.66821,2.19042,0.91376,1.3965e-05,1.3965e-05,1.3965e-05
167,438.93,0.53433,2.39442,0.86216,0.72011,0.92413,0.88875,0.75868,0.65958,2.19253,0.91364,1.1886e-05,1.1886e-05,1.1886e-05
168,441.043,0.51325,2.38894,0.8734,0.71995,0.92229,0.88629,0.75808,0.64902,2.19719,0.91215,9.807e-06,9.807e-06,9.807e-06
169,443.211,0.52211,2.36843,0.86605,0.7193,0.91628,0.88528,0.75737,0.64653,2.19883,0.91179,7.728e-06,7.728e-06,7.728e-06
170,445.512,0.51727,2.35098,0.86678,0.71682,0.91729,0.88083,0.7532,0.64444,2.19573,0.91193,5.649e-06,5.649e-06,5.649e-06
