epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,58.4726,0.88953,7.51866,0.96225,0.43149,0.29291,0.30385,0.21693,1.077,7.57087,0.95191,0.00030752,0.00030752,0.00030752
23,60.2459,0.90685,7.42519,0.98161,0.40046,0.36921,0.32271,0.22668,1.10318,7.31782,0.97468,0.000305164,0.000305164,0.000305164
24,62.0407,0.92811,7.26029,0.98366,0.32429,0.50453,0.35828,0.2753,0.89123,6.72952,0.92009,0.000302807,0.000302807,0.000302807
25,63.7692,0.93658,6.73228,0.98974,0.32473,0.55093,0.37702,0.28596,0.91185,6.45985,0.92028,0.000300451,0.000300451,0.000300451
26,65.5436,0.91237,6.35556,0.99129,0.35368,0.59839,0.38378,0.2954,0.87855,6.25126,0.91333,0.000298095,0.000298095,0.000298095
27,67.3283,0.95402,6.48564,1.00171,0.32534,0.61996,0.40133,0.29872,0.98895,6.01573,0.94354,0.000295739,0.000295739,0.000295739
28,69.858,0.91568,6.36231,0.99132,0.33633,0.59719,0.42023,0.33761,0.79274,5.72376,0.91735,0.000293383,0.000293383,0.000293383
29,71.7013,0.91552,5.97642,0.99357,0.3456,0.63198,0.4206,0.34127,0.77644,5.49356,0.91385,0.000291026,0.000291026,0.000291026
30,73.4442,0.93012,5.70645,1.01267,0.33943,0.65369,0.43385,0.34407,0.86763,5.20057,0.93238,0.00028867,0.00028867,0.00028867
31,75.1727,0.91585,5.46322,1.01959,0.35344,0.62563,0.46147,0.33698,1.04306,5.05434,1.00098,0.000286314,0.000286314,0.000286314
32,76.8539,0.83128,5.38028,0.95768,0.32605,0.68886,0.46815,0.35486,0.89476,4.70327,0.96897,0.000283958,0.000283958,0.000283958
33,78.5963,0.88784,5.38548,0.9518,0.3497,0.68138,0.48306,0.38456,0.79064,4.52895,0.9454,0.000281602,0.000281602,0.000281602
34,80.3284,0.93247,5.13053,1.02054,0.37238,0.64613,0.48519,0.39043,0.77485,4.39115,0.93792,0.000279245,0.000279245,0.000279245
35,82.913,0.91799,5.32105,0.99647,0.34627,0.74014,0.49043,0.37746,0.86834,4.33886,0.95113,0.000276889,0.000276889,0.000276889
36,84.7753,0.89753,5.00231,1.00123,0.30498,0.75176,0.47339,0.3359,1.07128,4.33495,0.98968,0.000274533,0.000274533,0.000274533
37,86.5256,0.87475,4.71628,0.98698,0.29499,0.77466,0.48748,0.36732,0.90606,4.23842,0.94145,0.000272177,0.000272177,0.000272177
38,88.2248,0.87996,4.68668,0.99715,0.32236,0.75027,0.49554,0.39801,0.75967,4.10676,0.9158,0.000269821,0.000269821,0.000269821
39,89.9862,0.88508,4.61383,1.00116,0.36397,0.72562,0.51654,0.40856,0.77961,4.0029,0.92785,0.000267464,0.000267464,0.000267464
40,91.7043,0.83512,4.48634,0.9895,0.41962,0.72451,0.54953,0.38878,1.07413,3.9486,1.01252,0.000265108,0.000265108,0.000265108
41,93.4975,0.91361,4.80504,0.97807,0.41363,0.75884,0.56416,0.4047,1.06769,3.90435,1.00789,0.000262752,0.000262752,0.000262752
42,96.1992,0.85961,4.49176,0.96426,0.4431,0.70071,0.56076,0.43277,0.87164,3.74244,0.95079,0.000260396,0.000260396,0.000260396
43,97.9777,0.85862,4.1905,0.98062,0.38567,0.79461,0.55204,0.4564,0.72218,3.63414,0.92016,0.00025804,0.00025804,0.00025804
44,99.7501,0.96722,4.07223,1.0372,0.40059,0.873,0.56351,0.45755,0.75669,3.51322,0.92327,0.000255683,0.000255683,0.000255683
45,101.48,0.79737,4.12247,0.96066,0.40747,0.82751,0.56604,0.43434,0.90841,3.427,0.96236,0.000253327,0.000253327,0.000253327
46,103.17,0.8144,4.06823,0.95692,0.39827,0.78194,0.59853,0.4384,1.02014,3.37288,1.01221,0.000250971,0.000250971,0.000250971
47,104.888,0.83592,4.04408,0.96948,0.41317,0.84182,0.63206,0.47318,0.96552,3.35864,1.00983,0.000248615,0.000248615,0.000248615
48,106.809,0.81878,4.10346,0.96752,0.46783,0.76577,0.66908,0.55082,0.72269,3.30976,0.94839,0.000246259,0.000246259,0.000246259
49,109.422,0.79464,3.68055,0.98671,0.4574,0.78762,0.65583,0.54636,0.71599,3.26346,0.9448,0.000243902,0.000243902,0.000243902
50,111.213,0.81674,3.80557,0.96993,0.4738,0.76665,0.63046,0.50836,0.78584,3.2601,0.96235,0.000241546,0.000241546,0.000241546
51,113.006,0.79871,3.8212,0.97754,0.43615,0.8124,0.61295,0.49273,0.78959,3.26729,0.96476,0.00023919,0.00023919,0.00023919
52,114.771,0.77096,3.65105,0.96556,0.44888,0.81281,0.64328,0.52236,0.76987,3.16987,0.96297,0.000236834,0.000236834,0.000236834
53,116.578,0.75655,3.64732,0.96127,0.46156,0.82814,0.64637,0.53058,0.74136,3.14353,0.95638,0.000234478,0.000234478,0.000234478
54,118.339,0.7961,3.7021,0.95898,0.44139,0.83946,0.65462,0.5458,0.68812,3.12866,0.94716,0.000232121,0.000232121,0.000232121
55,120.266,0.79392,3.68175,0.96674,0.45133,0.84394,0.67002,0.55713,0.68657,3.09327,0.94804,0.000229765,0.000229765,0.000229765
56,122.943,0.7622,3.47689,0.94843,0.49981,0.79812,0.70828,0.56666,0.81065,3.03147,0.97427,0.000227409,0.000227409,0.000227409
57,124.713,0.82489,3.61088,0.96401,0.49551,0.79068,0.69562,0.55614,0.82525,3.01193,0.97557,0.000225053,0.000225053,0.000225053
58,126.449,0.77576,3.59845,0.95924,0.49594,0.75878,0.69387,0.56569,0.76702,3.00307,0.95841,0.000222697,0.000222697,0.000222697
59,128.178,0.79636,3.57306,0.95956,0.50801,0.7622,0.69034,0.57982,0.69392,2.9868,0.94142,0.00022034,0.00022034,0.00022034
60,129.91,0.80492,3.41856,0.96918,0.50051,0.78264,0.68491,0.56872,0.69822,2.91573,0.93166,0.000217984,0.000217984,0.000217984
61,131.668,0.76446,3.48841,0.95023,0.47611,0.82198,0.68611,0.53682,0.84662,2.96806,0.97819,0.000215628,0.000215628,0.000215628
62,133.61,0.75075,3.50187,0.94591,0.51551,0.78106,0.67701,0.5199,0.89705,3.0021,1.00129,0.000213272,0.000213272,0.000213272
63,136.255,0.78062,3.40944,0.95255,0.48036,0.80406,0.67708,0.54414,0.79022,2.96388,0.96514,0.000210916,0.000210916,0.000210916
64,137.971,0.7462,3.37216,0.95418,0.4717,0.92139,0.68731,0.5868,0.65222,2.86966,0.92347,0.000208559,0.000208559,0.000208559
65,139.754,0.76216,3.41383,0.94527,0.47911,0.89263,0.68816,0.58465,0.66209,2.85877,0.92022,0.000206203,0.000206203,0.000206203
66,141.573,0.73412,3.3847,0.94177,0.47587,0.8859,0.67017,0.56532,0.67595,2.83304,0.91682,0.000203847,0.000203847,0.000203847
67,143.266,0.731,3.32211,0.9458,0.48916,0.90605,0.69966,0.58757,0.66904,2.78221,0.91269,0.000201491,0.000201491,0.000201491
68,145.063,0.70766,3.24609,0.94409,0.48664,0.88631,0.72394,0.61688,0.63953,2.73094,0.909,0.000199135,0.000199135,0.000199135
69,146.999,0.71412,3.34151,0.92637,0.46832,0.88111,0.72969,0.61494,0.66897,2.73852,0.91845,0.000196778,0.000196778,0.000196778
70,149.538,0.73786,3.26249,0.94006,0.5143,0.82481,0.74036,0.60939,0.72364,2.75899,0.93237,0.000194422,0.000194422,0.000194422
71,151.371,0.68815,3.16917,0.94678,0.53951,0.84454,0.74023,0.61624,0.70169,2.74109,0.9246,0.000192066,0.000192066,0.000192066
72,153.137,0.71247,3.24174,0.92072,0.52096,0.82338,0.71741,0.62184,0.6256,2.73175,0.90981,0.00018971,0.00018971,0.00018971
73,154.87,0.72404,3.1664,0.95318,0.51331,0.83845,0.72458,0.628,0.62166,2.7209,0.9072,0.000187354,0.000187354,0.000187354
74,156.672,0.69521,3.30897,0.93509,0.52197,0.8476,0.72006,0.61161,0.66365,2.72129,0.91699,0.000184997,0.000184997,0.000184997
75,158.394,0.6847,3.12755,0.93029,0.55392,0.80366,0.7342,0.61107,0.71469,2.69713,0.93169,0.000182641,0.000182641,0.000182641
76,160.43,0.71552,3.16446,0.94248,0.57148,0.75634,0.75337,0.6269,0.72642,2.6745,0.94191,0.000180285,0.000180285,0.000180285
77,162.951,0.7258,3.12025,0.92474,0.53376,0.78432,0.74531,0.63631,0.6492,2.66805,0.92114,0.000177929,0.000177929,0.000177929
78,164.7,0.70403,3.05986,0.93942,0.45129,0.91631,0.7375,0.64103,0.59534,2.67495,0.91078,0.000175573,0.000175573,0.000175573
79,166.424,0.75884,3.10794,0.96057,0.455,0.90389,0.72908,0.63233,0.59908,2.70405,0.91273,0.000173216,0.000173216,0.000173216
80,168.192,0.70757,3.08787,0.93928,0.47834,0.90652,0.74945,0.62119,0.71822,2.70126,0.94263,0.00017086,0.00017086,0.00017086
81,169.95,0.69305,3.01953,0.92852,0.50838,0.85038,0.75748,0.61261,0.787,2.69235,0.96271,0.000168504,0.000168504,0.000168504
82,171.663,0.70219,3.03539,0.92481,0.50415,0.86932,0.76838,0.6302,0.76007,2.66438,0.95292,0.000166148,0.000166148,0.000166148
83,173.532,0.74703,2.96863,0.93911,0.52566,0.86798,0.76735,0.64761,0.6953,2.62951,0.93256,0.000163792,0.000163792,0.000163792
84,176.268,0.70441,3.05482,0.92229,0.56479,0.82359,0.77424,0.66737,0.62942,2.55497,0.91609,0.000161435,0.000161435,0.000161435
85,178.053,0.6448,2.94873,0.9074,0.5656,0.86686,0.77896,0.67341,0.61059,2.54406,0.91104,0.000159079,0.000159079,0.000159079
86,179.82,0.65538,2.88408,0.91253,0.55863,0.91693,0.76533,0.65835,0.61497,2.54968,0.91127,0.000156723,0.000156723,0.000156723
87,181.503,0.6841,2.92907,0.91789,0.55738,0.90043,0.77506,0.6672,0.60851,2.55717,0.90827,0.000154367,0.000154367,0.000154367
88,183.223,0.68177,2.91638,0.91364,0.54085,0.87055,0.74448,0.64546,0.60347,2.63218,0.9086,0.000152011,0.000152011,0.000152011
89,185.007,0.67323,2.97946,0.91834,0.5289,0.82777,0.72462,0.62782,0.61249,2.72005,0.9139,0.000149654,0.000149654,0.000149654
90,186.901,0.70657,3.00957,0.94198,0.56417,0.79178,0.70682,0.6107,0.60932,2.79323,0.91105,0.000147298,0.000147298,0.000147298
91,189.449,0.67427,2.90236,0.92424,0.57581,0.77904,0.70952,0.61361,0.60277,2.77351,0.90535,0.000144942,0.000144942,0.000144942
92,191.204,0.66951,2.84371,0.91249,0.65158,0.75053,0.78177,0.67301,0.61029,2.60515,0.90587,0.000142586,0.000142586,0.000142586
93,192.878,0.67257,2.84896,0.9024,0.61949,0.80381,0.79781,0.69135,0.60201,2.5765,0.90466,0.00014023,0.00014023,0.00014023
94,194.641,0.68187,2.92638,0.91426,0.6033,0.84439,0.78681,0.68792,0.58791,2.5719,0.90158,0.000137873,0.000137873,0.000137873
95,196.343,0.6722,2.83152,0.93622,0.60459,0.83618,0.78107,0.68565,0.5742,2.54854,0.89725,0.000135517,0.000135517,0.000135517
96,198.069,0.62634,2.87821,0.9119,0.59587,0.87474,0.78479,0.67863,0.60031,2.50327,0.9006,0.000133161,0.000133161,0.000133161
97,199.907,0.64229,2.87474,0.91387,0.58542,0.88271,0.80127,0.68033,0.6621,2.4953,0.91142,0.000130805,0.000130805,0.000130805
98,202.683,0.68878,2.83671,0.92484,0.58044,0.88043,0.82291,0.68722,0.70955,2.49843,0.91983,0.000128449,0.000128449,0.000128449
99,204.393,0.64188,2.80798,0.92523,0.61154,0.8865,0.82643,0.69382,0.68896,2.49014,0.91445,0.000126092,0.000126092,0.000126092
100,206.147,0.65699,2.83017,0.90734,0.63281,0.91739,0.81342,0.68937,0.6664,2.49202,0.91353,0.000123736,0.000123736,0.000123736
101,207.803,0.65169,2.8993,0.91797,0.619,0.89614,0.81126,0.68586,0.67379,2.48333,0.91649,0.00012138,0.00012138,0.00012138
102,209.485,0.60692,2.71621,0.901,0.60902,0.88492,0.81437,0.69135,0.66907,2.46542,0.91677,0.000119024,0.000119024,0.000119024
103,211.197,0.64526,2.88176,0.90923,0.62851,0.87115,0.81168,0.68637,0.67418,2.45993,0.91744,0.000116668,0.000116668,0.000116668
104,213.019,0.64514,2.89971,0.93603,0.61936,0.83816,0.81798,0.69495,0.66254,2.46201,0.91225,0.000114311,0.000114311,0.000114311
105,215.725,0.62159,2.79129,0.91168,0.58323,0.85676,0.81046,0.68773,0.66381,2.47468,0.91012,0.000111955,0.000111955,0.000111955
106,217.535,0.63936,2.92357,0.90447,0.56759,0.83852,0.79577,0.67458,0.65709,2.50171,0.90615,0.000109599,0.000109599,0.000109599
107,219.3,0.66057,2.81914,0.91143,0.53285,0.89036,0.77144,0.66494,0.62495,2.51928,0.89921,0.000107243,0.000107243,0.000107243
108,221.064,0.62552,2.71383,0.90029,0.53874,0.87187,0.75527,0.64663,0.62124,2.50677,0.9002,0.000104887,0.000104887,0.000104887
109,222.796,0.63009,2.79133,0.9079,0.55637,0.86765,0.77868,0.65917,0.64846,2.4832,0.90552,0.00010253,0.00010253,0.00010253
110,224.679,0.62807,2.68483,0.90195,0.58709,0.87801,0.78975,0.67251,0.64101,2.45695,0.902,0.000100174,0.000100174,0.000100174
111,226.613,0.63493,2.72444,0.90659,0.61309,0.87074,0.82095,0.70563,0.61476,2.4221,0.89631,9.7818e-05,9.7818e-05,9.7818e-05
112,229.284,0.61433,2.70553,0.90187,0.61818,0.85326,0.81732,0.7148,0.59515,2.40569,0.89578,9.54618e-05,9.54618e-05,9.54618e-05
113,231.07,0.63526,2.73229,0.91637,0.64465,0.83211,0.81319,0.70213,0.60499,2.40769,0.89759,9.31056e-05,9.31056e-05,9.31056e-05
114,232.848,0.654,2.83251,0.91157,0.61951,0.83621,0.81868,0.70704,0.60319,2.40533,0.89776,9.07494e-05,9.07494e-05,9.07494e-05
115,234.604,0.64641,2.7808,0.89795,0.57142,0.88517,0.81617,0.70999,0.5853,2.39741,0.89438,8.83932e-05,8.83932e-05,8.83932e-05
116,236.287,0.63229,2.76242,0.91589,0.60986,0.89581,0.82922,0.72428,0.5716,2.37705,0.89026,8.6037e-05,8.6037e-05,8.6037e-05
117,238.058,0.61656,2.70574,0.90162,0.62466,0.90147,0.84978,0.74421,0.57078,2.37309,0.88841,8.36808e-05,8.36808e-05,8.36808e-05
118,240.087,0.58838,2.64128,0.88746,0.61953,0.86247,0.85386,0.74386,0.59063,2.38026,0.88975,8.13246e-05,8.13246e-05,8.13246e-05
119,243.549,0.60956,2.66599,0.90705,0.61371,0.87661,0.84285,0.72063,0.63217,2.39614,0.89742,7.89684e-05,7.89684e-05,7.89684e-05
120,245.803,0.65197,2.8003,0.9077,0.61118,0.87983,0.82885,0.67776,0.77096,2.45666,0.93276,7.66122e-05,7.66122e-05,7.66122e-05
121,247.797,0.6494,2.65946,0.89356,0.60898,0.90085,0.82852,0.67576,0.76872,2.45431,0.93419,7.4256e-05,7.4256e-05,7.4256e-05
122,249.632,0.64344,2.6997,0.9285,0.63189,0.89808,0.83411,0.69548,0.7037,2.42425,0.91751,7.18998e-05,7.18998e-05,7.18998e-05
123,251.42,0.63941,2.79046,0.92226,0.63961,0.88433,0.83772,0.71703,0.62957,2.39376,0.89976,6.95436e-05,6.95436e-05,6.95436e-05
124,253.422,0.6039,2.71346,0.89465,0.6215,0.87552,0.8391,0.7253,0.59764,2.37053,0.89306,6.71874e-05,6.71874e-05,6.71874e-05
125,256.173,0.6072,2.64716,0.91515,0.61667,0.86024,0.83693,0.72232,0.60551,2.3609,0.89444,6.48312e-05,6.48312e-05,6.48312e-05
126,257.994,0.63588,2.74732,0.90322,0.62101,0.89583,0.83543,0.71887,0.62447,2.36082,0.89899,6.2475e-05,6.2475e-05,6.2475e-05
127,259.802,0.59142,2.66538,0.89224,0.60838,0.88642,0.8366,0.71702,0.62944,2.35854,0.89917,6.01188e-05,6.01188e-05,6.01188e-05
128,261.646,0.61339,2.63156,0.89205,0.62506,0.86653,0.84156,0.72913,0.58243,2.3462,0.88527,5.77626e-05,5.77626e-05,5.77626e-05
129,263.464,0.61355,2.63442,0.88858,0.62322,0.87914,0.84192,0.73223,0.56433,2.33644,0.88095,5.54064e-05,5.54064e-05,5.54064e-05
130,265.287,0.58745,2.64886,0.90019,0.63785,0.88434,0.84516,0.73588,0.5603,2.335,0.87904,5.30502e-05,5.30502e-05,5.30502e-05
131,267.623,0.59502,2.66075,0.9082,0.64313,0.88473,0.85003,0.74031,0.56903,2.3327,0.88099,5.0694e-05,5.0694e-05,5.0694e-05
132,270.023,0.5984,2.66096,0.89534,0.65335,0.86786,0.85989,0.74045,0.61489,2.33275,0.89107,4.83378e-05,4.83378e-05,4.83378e-05
133,271.787,0.6006,2.61899,0.8974,0.65536,0.87545,0.86608,0.74334,0.63632,2.32895,0.89783,4.59816e-05,4.59816e-05,4.59816e-05
134,273.591,0.61032,2.64313,0.89496,0.68199,0.88197,0.87371,0.75101,0.63488,2.32,0.89827,4.36254e-05,4.36254e-05,4.36254e-05
135,275.503,0.60036,2.66233,0.89406,0.67905,0.88005,0.87316,0.75225,0.61699,2.31377,0.8946,4.12692e-05,4.12692e-05,4.12692e-05
136,277.316,0.5947,2.59566,0.89948,0.67241,0.88577,0.86823,0.75605,0.58208,2.3112,0.88593,3.8913e-05,3.8913e-05,3.8913e-05
137,279.144,0.59178,2.60141,0.89626,0.66605,0.8879,0.86435,0.75785,0.57261,2.30795,0.88405,3.65568e-05,3.65568e-05,3.65568e-05
138,281.781,0.59904,2.59518,0.88736,0.65234,0.91464,0.86391,0.75219,0.57674,2.30655,0.88427,3.42006e-05,3.42006e-05,3.42006e-05
139,283.96,0.60203,2.75529,0.87732,0.65219,0.91656,0.86858,0.75497,0.58927,2.30779,0.88569,3.18444e-05,3.18444e-05,3.18444e-05
140,285.858,0.61382,2.63622,0.90681,0.64034,0.91296,0.87246,0.75372,0.6106,2.31458,0.89031,2.94882e-05,2.94882e-05,2.94882e-05
141,289.78,0.55412,2.68198,0.90863,0.6605,0.86991,0.87438,0.75359,0.61899,2.30724,0.89339,2.7132e-05,2.7132e-05,2.7132e-05
142,291.526,0.5704,2.65038,0.89551,0.64656,0.90134,0.87268,0.75123,0.63603,2.31583,0.89808,2.47758e-05,2.47758e-05,2.47758e-05
143,293.265,0.54866,2.66753,0.8886,0.66158,0.87667,0.87174,0.74356,0.65299,2.31901,0.9029,2.24196e-05,2.24196e-05,2.24196e-05
144,296.028,0.55927,2.66402,0.90067,0.65375,0.89107,0.8625,0.72596,0.67879,2.34142,0.91142,2.00634e-05,2.00634e-05,2.00634e-05
145,297.957,0.56283,2.58936,0.89554,0.65317,0.90678,0.86096,0.72393,0.67491,2.34248,0.9116,1.77072e-05,1.77072e-05,1.77072e-05
146,299.667,0.55622,2.62346,0.8914,0.65121,0.92188,0.85784,0.72479,0.66192,2.34499,0.90937,1.5351e-05,1.5351e-05,1.5351e-05
147,301.427,0.54993,2.51015,0.89458,0.65603,0.91983,0.85491,0.7289,0.64531,2.34546,0.90616,1.29948e-05,1.29948e-05,1.29948e-05
148,303.227,0.51103,2.59962,0.87288,0.65737,0.93411,0.85375,0.73155,0.62311,2.34269,0.90084,1.06386e-05,1.06386e-05,1.06386e-05
149,304.917,0.55085,2.50255,0.89422,0.65834,0.9257,0.85676,0.7377,0.61081,2.34092,0.8979,8.2824e-06,8.2824e-06,8.2824e-06
150,306.728,0.55944,2.47812,0.876,0.65933,0.92779,0.85541,0.7385,0.60446,2.34163,0.89605,5.9262e-06,5.9262e-06,5.9262e-06
