timestamp,frame_id,group_id,num_anchors,magnitude,x_center,y_center,width,height,angle
11:00:32.973,458,1,3,3.96,776.0,373.5,102.2,91.7,-138.81
11:00:33.120,459,1,3,3.85,776.0,373.3,101.7,91.6,-139.18
11:00:33.257,460,1,3,3.87,776.4,373.2,101.1,91.8,-138.94
11:00:33.407,461,1,3,3.94,776.1,373.2,102.2,91.4,-138.77
11:00:33.560,462,1,3,3.82,775.8,373.3,102.7,91.5,-138.89
11:00:33.729,463,1,3,3.78,775.9,373.4,102.5,91.6,-139.19
11:00:33.893,464,1,3,3.81,776.1,373.2,101.2,90.8,-139.50
11:00:34.034,465,1,3,3.77,776.1,373.0,101.9,91.0,-139.37
11:00:34.221,466,1,3,3.89,776.1,373.4,101.6,91.7,-138.94
11:00:34.385,467,1,3,3.78,776.1,373.3,101.9,91.7,-139.40
11:00:34.542,468,1,3,3.69,776.0,373.0,101.8,90.8,-139.55
11:00:34.683,469,1,3,3.83,776.4,373.2,101.2,90.9,-139.16
11:00:34.851,470,1,3,3.77,776.2,373.2,101.9,91.5,-139.10
11:00:35.023,471,1,3,3.90,776.5,373.2,102.1,91.2,-138.83
11:00:35.175,472,1,3,3.83,776.5,373.2,101.6,91.2,-139.23
11:00:35.312,473,1,3,3.92,776.3,373.2,101.8,91.3,-138.92
11:00:35.472,474,1,3,3.91,776.1,373.3,101.9,91.3,-138.91
11:00:35.609,475,1,3,3.81,776.1,373.1,101.9,90.9,-139.69
11:00:35.749,476,1,3,3.83,776.3,373.2,101.8,91.4,-139.50
11:00:35.901,477,1,3,3.85,776.2,373.3,102.3,91.4,-138.88
11:00:36.059,478,1,3,3.85,776.3,373.2,102.8,91.4,-139.38
11:00:36.203,479,1,3,3.89,776.1,372.9,101.7,91.2,-139.35
11:00:36.347,480,1,3,3.99,776.2,373.4,102.0,91.8,-138.73
11:00:36.497,481,1,3,3.85,776.0,372.7,102.1,90.3,-139.63
11:00:36.637,482,1,3,3.94,776.0,372.9,102.2,90.5,-139.22
11:00:36.784,483,1,3,3.86,776.0,372.9,101.8,91.0,-139.30
11:00:36.919,484,1,3,3.99,775.9,372.9,102.4,91.1,-139.08
11:00:37.067,485,1,3,3.90,775.9,373.0,101.8,90.7,-139.22
