timestamp,frame_id,group_id,num_anchors,magnitude,x_center,y_center,width,height,angle
11:00:40.683,508,1,5,8.68,901.6,467.7,95.4,113.0,-80.85
11:00:40.829,509,1,5,8.84,901.6,467.9,96.2,113.2,-81.00
11:00:40.972,510,1,5,8.98,901.5,467.8,96.2,113.2,-80.58
11:00:41.113,511,1,5,8.68,901.6,467.8,96.1,113.2,-80.87
11:00:41.254,512,1,5,8.76,901.6,467.8,95.9,113.2,-80.23
11:00:41.416,513,1,5,8.76,902.1,467.7,95.6,113.1,-80.91
11:00:41.553,514,1,5,8.61,901.8,467.9,95.6,113.5,-80.73
11:00:41.683,515,1,5,8.63,902.0,467.7,95.7,113.2,-80.36
11:00:41.815,516,1,5,8.71,902.0,467.8,95.8,113.4,-80.69
11:00:41.950,517,1,5,8.71,902.2,467.8,95.4,113.3,-80.17
11:00:42.079,518,1,5,8.51,902.2,467.9,95.3,113.3,-79.80
11:00:42.208,519,1,5,8.55,901.5,467.9,96.7,113.3,-80.89
11:00:42.345,520,1,5,8.65,901.7,467.8,96.1,113.3,-80.25
11:00:42.484,521,1,5,8.61,901.6,467.4,95.6,113.0,-80.51
11:00:42.616,522,1,5,8.85,901.5,467.8,96.2,113.2,-80.77
11:00:42.763,523,1,5,8.44,901.5,467.7,95.9,113.3,-80.43
11:00:42.896,524,1,5,8.48,901.8,467.9,96.0,113.6,-80.49
11:00:43.036,525,1,5,8.61,901.9,467.7,95.2,113.3,-79.81
11:00:43.177,526,1,5,8.44,901.9,467.7,95.9,113.2,-80.36
11:00:43.313,527,1,5,8.57,901.8,467.8,95.7,112.9,-81.10
11:00:43.446,528,1,5,8.22,902.1,467.6,95.4,113.2,-79.71
11:00:43.585,529,1,5,8.74,902.3,467.9,95.4,113.2,-81.05
11:00:43.728,530,1,5,8.48,902.2,467.7,95.5,113.4,-80.15
11:00:43.892,531,1,5,8.49,902.1,467.8,95.6,113.3,-80.74
11:00:44.049,532,1,5,8.55,902.0,467.9,96.1,113.2,-80.74
11:00:44.176,533,1,5,8.60,902.1,467.9,95.3,113.1,-80.50
11:00:44.314,534,1,5,8.38,901.7,467.8,95.0,113.3,-80.94
