timestamp,frame_id,group_id,num_anchors,magnitude,x_center,y_center,width,height,angle
11:00:57.017,609,1,11,22.05,305.8,558.1,115.9,148.9,-73.54
11:00:57.164,610,1,11,22.17,305.9,558.2,116.1,149.1,-73.28
11:00:57.313,611,1,11,21.62,305.9,558.6,116.4,147.9,-72.47
11:00:57.471,612,1,11,21.58,305.8,558.4,116.5,147.7,-72.77
11:00:57.610,613,1,10,20.28,305.9,558.4,116.8,148.2,-73.18
11:00:57.758,614,1,11,21.72,305.9,558.5,116.3,148.2,-72.62
11:00:57.905,615,1,11,21.77,305.9,558.0,116.2,148.7,-72.57
11:00:58.047,616,1,11,21.78,305.6,558.0,116.4,148.2,-72.80
11:00:58.189,617,1,11,21.86,305.7,558.2,116.0,149.0,-72.78
11:00:58.334,618,1,11,21.82,305.9,558.2,116.0,148.5,-72.65
11:00:58.484,619,1,11,21.83,305.8,558.1,116.4,148.6,-72.87
11:00:58.633,620,1,11,21.78,305.7,558.1,115.9,148.8,-72.85
11:00:58.774,621,1,11,21.83,305.9,558.5,116.0,149.0,-72.86
11:00:58.922,622,1,10,20.43,305.8,557.9,116.2,148.4,-73.06
11:00:59.081,623,1,10,20.31,306.1,558.2,116.0,148.4,-72.74
11:00:59.240,624,1,11,21.79,305.7,558.4,115.7,149.2,-72.84
11:00:59.386,625,1,11,22.11,305.9,558.0,115.9,148.9,-72.88
11:00:59.544,626,1,10,20.40,306.0,557.6,115.4,148.1,-72.82
11:00:59.683,627,1,10,20.39,305.7,558.0,115.6,148.1,-72.53
11:00:59.824,628,1,10,20.39,305.7,558.0,115.6,148.1,-72.53
11:00:59.963,629,1,11,21.93,305.7,558.0,116.2,149.4,-73.36
11:01:00.114,630,1,10,20.38,305.8,558.0,115.9,148.0,-73.04
11:01:00.234,631,1,11,21.72,305.8,558.0,116.0,148.0,-72.37
11:01:00.474,632,1,11,21.79,305.9,558.3,115.8,148.7,-72.27
11:01:00.673,633,1,10,20.43,305.8,558.3,115.8,148.4,-72.66
11:01:00.866,634,1,11,21.67,305.9,558.4,115.9,148.8,-72.55
11:01:01.028,635,1,10,20.28,305.9,558.1,115.9,148.5,-72.74
