timestamp,frame_id,group_id,num_anchors,magnitude,x_center,y_center,width,height,angle
10:59:47.088,171,1,5,9.06,463.7,300.4,103.1,91.0,50.66
10:59:47.252,172,1,5,8.86,463.3,300.3,102.8,90.4,50.56
10:59:47.399,173,1,5,8.85,463.5,300.5,103.2,90.6,50.58
10:59:47.545,174,1,5,9.20,463.5,300.5,102.7,90.7,50.72
10:59:47.705,175,1,5,9.22,463.4,300.4,103.1,90.8,50.60
10:59:47.872,176,1,5,9.44,463.5,300.5,102.8,90.8,50.82
10:59:48.034,177,1,5,9.12,463.7,300.4,103.2,90.9,50.64
10:59:48.188,178,1,5,9.12,463.6,300.4,103.4,90.6,50.74
10:59:48.387,179,1,5,9.38,463.6,300.5,103.4,91.0,50.81
10:59:48.547,180,1,5,8.98,463.8,300.4,103.1,90.4,50.63
10:59:48.690,181,1,5,9.24,463.7,300.4,103.1,90.6,50.79
10:59:48.850,182,1,5,9.23,463.6,300.6,102.8,91.0,50.66
10:59:49.004,183,1,5,9.14,463.6,300.4,102.9,90.6,50.73
10:59:49.167,184,1,5,9.44,463.7,300.5,102.9,91.2,50.77
10:59:49.321,185,1,5,9.38,463.6,300.2,102.7,90.6,50.82
10:59:49.462,186,1,5,8.90,463.7,300.3,103.0,90.7,50.58
10:59:49.605,187,1,5,9.17,463.9,300.5,102.8,91.0,50.72
10:59:49.748,188,1,5,9.00,463.7,300.5,103.2,90.9,50.53
10:59:49.886,189,1,5,9.32,463.7,300.5,102.9,90.8,50.77
10:59:50.030,190,1,5,9.13,463.7,300.3,103.2,90.8,50.56
10:59:50.177,191,1,5,9.15,463.7,300.3,103.2,90.3,50.68
10:59:50.318,192,1,5,8.90,463.6,300.3,103.1,90.4,50.63
10:59:50.457,193,1,5,8.95,463.7,300.3,103.1,90.4,50.71
10:59:50.607,194,1,5,9.45,463.6,300.3,102.8,90.4,50.98
10:59:50.749,195,1,5,9.20,463.5,300.4,103.0,90.7,50.86
10:59:50.909,196,1,5,8.90,463.6,300.5,103.0,90.6,50.66
10:59:51.072,197,1,5,8.93,463.7,300.4,102.7,90.5,50.76
