vector_magnitude,estimated_angle,x_center,y_center,width,height,Leanbot_0,Leanbot_p15,Leanbot_p30,Leanbot_p45,Leanbot_p60,Leanbot_p75,Leanbot_p90,Leanbot_p105,Leanbot_p120,Leanbot_p135,Leanbot_p150,Leanbot_p165,Leanbot_p180,Leanbot_p195,Leanbot_m150,Leanbot_m135,Leanbot_m120,Leanbot_m105,Leanbot_m90,Leanbot_m75,Leanbot_m60,Leanbot_m45,Leanbot_m30,Leanbot_m15
2.0534,-15.7309,175.0319,295.6398,92.6048,59.8945,0.4788,0.2509,0.0075,0.0105,0.0036,0.0007,0.0000,0.0000,0.0002,0.0042,0.0049,0.0138,0.0013,0.0323,0.0119,0.0028,0.0074,0.0050,0.0016,0.0113,0.0835,0.1513,0.4338,0.8100
2.2724,-13.4177,484.7103,187.7005,78.9941,48.8790,0.8074,0.2420,0.0371,0.0169,0.0043,0.0004,0.0000,0.0000,0.0003,0.0029,0.0012,0.0088,0.0008,0.0341,0.0086,0.0026,0.0162,0.0181,0.0198,0.0228,0.0444,0.1631,0.4001,0.7251
2.4291,-8.9916,484.1547,187.7708,80.1076,49.5290,0.8020,0.5041,0.0230,0.0121,0.0019,0.0005,0.0000,0.0000,0.0002,0.0073,0.0012,0.0100,0.0004,0.0255,0.0107,0.0061,0.0249,0.0121,0.0037,0.0067,0.0336,0.0882,0.3847,0.7628
2.1719,-17.5436,352.7716,294.1012,89.8134,58.8640,0.5933,0.1262,0.0021,0.0035,0.0018,0.0016,0.0000,0.0000,0.0001,0.0037,0.0066,0.0152,0.0006,0.0151,0.0034,0.0029,0.0059,0.0073,0.0029,0.0184,0.0736,0.1798,0.5344,0.7938
1.9331,-14.8257,352.1795,294.5455,91.0691,58.8046,0.4877,0.1925,0.0123,0.0059,0.0027,0.0007,0.0000,0.0000,0.0003,0.0029,0.0035,0.0090,0.0005,0.0149,0.0020,0.0016,0.0052,0.0087,0.0025,0.0112,0.0385,0.1516,0.3753,0.7877
2.1045,-12.4653,126.8442,435.2687,110.7493,74.8504,0.6174,0.2314,0.0281,0.0171,0.0082,0.0009,0.0000,0.0000,0.0002,0.0054,0.0010,0.0149,0.0004,0.0127,0.0047,0.0029,0.0044,0.0152,0.0027,0.0027,0.0229,0.1486,0.3939,0.7856
2.2364,-14.8032,337.6891,192.2281,77.6189,48.4276,0.7156,0.2026,0.0084,0.0051,0.0017,0.0007,0.0000,0.0000,0.0001,0.0028,0.0035,0.0168,0.0008,0.0284,0.0045,0.0031,0.0113,0.0100,0.0079,0.0206,0.0565,0.1171,0.4975,0.7823
2.0836,-10.8774,509.8175,293.0409,92.3076,59.2246,0.7182,0.2529,0.0050,0.0031,0.0026,0.0022,0.0000,0.0000,0.0001,0.0044,0.0023,0.0279,0.0005,0.0127,0.0046,0.0024,0.0032,0.0110,0.0024,0.0048,0.0207,0.0709,0.3628,0.7809
1.9362,-9.6525,200.6395,192.2961,79.3996,49.0669,0.7564,0.2396,0.0339,0.0099,0.0050,0.0005,0.0000,0.0000,0.0002,0.0029,0.0004,0.0084,0.0006,0.0200,0.0087,0.0018,0.0079,0.0158,0.0105,0.0076,0.0165,0.0581,0.2932,0.6461
1.6416,-10.8035,509.9092,293.2427,92.2799,59.9441,0.4714,0.2642,0.0098,0.0057,0.0016,0.0008,0.0000,0.0000,0.0002,0.0032,0.0032,0.0202,0.0026,0.0352,0.0155,0.0033,0.0042,0.0054,0.0014,0.0051,0.0456,0.0384,0.2010,0.7533
1.7464,-19.1896,347.5762,439.6441,108.8903,74.5693,0.3644,0.1274,0.0069,0.0089,0.0014,0.0004,0.0001,0.0000,0.0003,0.0021,0.0053,0.0031,0.0004,0.0237,0.0040,0.0013,0.0112,0.0075,0.0038,0.0234,0.1058,0.1579,0.3507,0.7444
1.9282,-13.1538,540.7073,438.5007,115.5406,77.3976,0.6864,0.1400,0.0162,0.0044,0.0011,0.0009,0.0000,0.0000,0.0003,0.0021,0.0011,0.0068,0.0003,0.0145,0.0031,0.0018,0.0074,0.0169,0.0102,0.0289,0.0225,0.0604,0.3411,0.7420
1.9318,-8.9779,484.0656,187.3996,79.8910,49.5637,0.7399,0.3141,0.0252,0.0117,0.0014,0.0004,0.0000,0.0000,0.0002,0.0026,0.0014,0.0139,0.0011,0.0328,0.0065,0.0020,0.0148,0.0103,0.0075,0.0061,0.0211,0.0517,0.2955,0.6167
2.1208,-14.8654,484.5167,187.9298,78.8615,48.5972,0.6637,0.2335,0.0311,0.0066,0.0030,0.0004,0.0000,0.0000,0.0003,0.0014,0.0013,0.0027,0.0004,0.0167,0.0041,0.0027,0.0105,0.0172,0.0260,0.0456,0.0567,0.1531,0.3618,0.7269
2.1329,-9.6526,200.7539,192.5229,78.9669,49.4855,0.7193,0.3823,0.0522,0.0160,0.0040,0.0006,0.0000,0.0000,0.0004,0.0032,0.0014,0.0058,0.0008,0.0232,0.0203,0.0034,0.0219,0.0210,0.0105,0.0100,0.0563,0.0547,0.3038,0.7162
1.8167,-12.8171,510.1390,293.2047,91.5444,59.5512,0.5601,0.1898,0.0092,0.0047,0.0030,0.0006,0.0000,0.0000,0.0003,0.0026,0.0031,0.0080,0.0007,0.0166,0.0026,0.0017,0.0039,0.0107,0.0038,0.0082,0.0293,0.0944,0.3173,0.7185
1.8462,-10.8529,484.3966,187.9760,78.8085,48.8732,0.7075,0.2003,0.0140,0.0044,0.0021,0.0008,0.0000,0.0000,0.0001,0.0016,0.0006,0.0044,0.0004,0.0109,0.0064,0.0024,0.0055,0.0186,0.0104,0.0108,0.0270,0.0389,0.2833,0.6608
1.9665,-18.0142,347.8353,439.9816,108.1403,76.3704,0.5685,0.1339,0.0103,0.0059,0.0035,0.0003,0.0000,0.0000,0.0005,0.0017,0.0041,0.0034,0.0006,0.0212,0.0033,0.0020,0.0108,0.0141,0.0123,0.0289,0.0726,0.2204,0.3791,0.6958
1.9657,-18.5612,175.1132,295.8256,91.8154,59.9633,0.4502,0.1919,0.0049,0.0085,0.0017,0.0006,0.0001,0.0000,0.0003,0.0027,0.0040,0.0083,0.0007,0.0281,0.0035,0.0012,0.0065,0.0055,0.0027,0.0346,0.1438,0.1106,0.5068,0.6922
1.5787,-6.2968,200.5973,192.4117,79.3457,49.4973,0.6852,0.2266,0.0292,0.0093,0.0014,0.0007,0.0000,0.0000,0.0003,0.0012,0.0007,0.0065,0.0006,0.0216,0.0071,0.0023,0.0064,0.0117,0.0044,0.0025,0.0094,0.0217,0.0917,0.5957
2.0540,-13.4810,337.7924,192.3602,77.7897,48.2342,0.6653,0.2592,0.0111,0.0082,0.0017,0.0006,0.0000,0.0000,0.0003,0.0040,0.0019,0.0078,0.0004,0.0205,0.0047,0.0024,0.0127,0.0092,0.0045,0.0254,0.0736,0.1027,0.3878,0.6836
1.6540,-15.3899,338.0510,192.2218,77.2775,48.4947,0.5161,0.1154,0.0086,0.0028,0.0020,0.0006,0.0000,0.0000,0.0001,0.0012,0.0025,0.0076,0.0007,0.0146,0.0053,0.0021,0.0056,0.0113,0.0081,0.0202,0.0467,0.1132,0.2713,0.6729
1.8336,-15.2192,200.7957,192.5175,79.1637,49.4122,0.5916,0.1887,0.0363,0.0077,0.0038,0.0004,0.0000,0.0000,0.0005,0.0027,0.0018,0.0029,0.0008,0.0246,0.0128,0.0029,0.0146,0.0155,0.0119,0.0472,0.0952,0.0948,0.2792,0.6663
1.5224,-15.4328,127.1034,435.2867,110.0045,74.2427,0.3227,0.1432,0.0102,0.0235,0.0032,0.0007,0.0000,0.0000,0.0003,0.0046,0.0026,0.0065,0.0010,0.0160,0.0091,0.0032,0.0070,0.0032,0.0008,0.0042,0.0352,0.1248,0.3176,0.6627
1.4108,-16.0922,127.5218,435.7905,111.0799,73.7069,0.3136,0.1400,0.0076,0.0107,0.0024,0.0006,0.0001,0.0000,0.0005,0.0033,0.0066,0.0069,0.0009,0.0245,0.0080,0.0012,0.0082,0.0048,0.0011,0.0068,0.0879,0.0570,0.2702,0.6458
1.6139,-14.5676,175.5933,295.4763,92.8676,59.6299,0.4245,0.1603,0.0087,0.0048,0.0026,0.0006,0.0000,0.0000,0.0003,0.0030,0.0029,0.0080,0.0005,0.0114,0.0022,0.0016,0.0057,0.0072,0.0024,0.0094,0.0280,0.1149,0.3265,0.6436
1.4402,-13.5171,541.0867,438.4576,115.0246,76.9595,0.4031,0.1542,0.0058,0.0052,0.0010,0.0006,0.0000,0.0000,0.0002,0.0025,0.0023,0.0034,0.0006,0.0187,0.0042,0.0022,0.0063,0.0050,0.0031,0.0132,0.0366,0.0528,0.2478,0.6220
1.5774,-11.7108,126.4622,435.5209,110.6639,75.3773,0.4674,0.1924,0.0311,0.0193,0.0073,0.0003,0.0000,0.0000,0.0004,0.0023,0.0012,0.0028,0.0004,0.0159,0.0051,0.0017,0.0087,0.0102,0.0042,0.0035,0.0203,0.1323,0.2133,0.6125
1.8519,-20.3201,542.0798,438.7377,112.6866,77.6613,0.5299,0.0881,0.0058,0.0027,0.0025,0.0005,0.0000,0.0000,0.0002,0.0010,0.0033,0.0039,0.0006,0.0173,0.0030,0.0024,0.0070,0.0159,0.0187,0.0477,0.0767,0.2171,0.4093,0.6122
1.7161,-16.3318,338.0895,192.2672,77.0459,48.5069,0.5590,0.1302,0.0125,0.0050,0.0031,0.0005,0.0000,0.0000,0.0002,0.0017,0.0020,0.0049,0.0008,0.0149,0.0077,0.0020,0.0096,0.0164,0.0086,0.0224,0.0932,0.1034,0.3170,0.6068
1.6815,-19.0677,347.3125,439.7494,108.9413,74.9171,0.4030,0.1164,0.0051,0.0052,0.0018,0.0005,0.0000,0.0000,0.0002,0.0025,0.0021,0.0046,0.0005,0.0188,0.0042,0.0031,0.0050,0.0061,0.0042,0.0302,0.0821,0.1387,0.4261,0.6061
1.8625,-15.1591,174.6065,295.5618,91.4642,59.8123,0.5722,0.1808,0.0049,0.0071,0.0034,0.0007,0.0000,0.0000,0.0001,0.0089,0.0031,0.0174,0.0006,0.0245,0.0068,0.0014,0.0085,0.0059,0.0013,0.0089,0.0628,0.0993,0.4911,0.5936
1.4423,-18.2847,352.3766,294.2216,89.3406,58.5925,0.3114,0.1415,0.0042,0.0058,0.0012,0.0006,0.0001,0.0000,0.0003,0.0021,0.0043,0.0073,0.0007,0.0202,0.0028,0.0011,0.0052,0.0045,0.0024,0.0235,0.1177,0.0735,0.3123,0.5852
1.3982,-9.4980,509.7442,293.0536,93.4442,59.3073,0.5652,0.1824,0.0059,0.0054,0.0022,0.0009,0.0000,0.0000,0.0001,0.0069,0.0033,0.0244,0.0016,0.0302,0.0159,0.0036,0.0096,0.0043,0.0009,0.0015,0.0144,0.0260,0.1969,0.5334
1.1267,-11.2231,510.4795,293.2130,92.9209,59.4566,0.3255,0.1531,0.0051,0.0050,0.0011,0.0009,0.0000,0.0000,0.0003,0.0022,0.0037,0.0140,0.0020,0.0294,0.0072,0.0019,0.0068,0.0038,0.0014,0.0041,0.0268,0.0128,0.1399,0.5581
1.8022,-17.1730,352.0807,294.1832,88.6717,59.0164,0.5271,0.1633,0.0051,0.0072,0.0035,0.0005,0.0000,0.0000,0.0002,0.0078,0.0050,0.0147,0.0006,0.0247,0.0078,0.0016,0.0128,0.0062,0.0018,0.0127,0.0785,0.1527,0.4747,0.5471
1.2871,-10.3774,540.8662,438.5807,115.9466,77.1682,0.5128,0.1238,0.0082,0.0048,0.0012,0.0005,0.0000,0.0000,0.0002,0.0027,0.0009,0.0032,0.0003,0.0135,0.0051,0.0012,0.0056,0.0072,0.0038,0.0067,0.0196,0.0448,0.1336,0.5100
1.2375,-9.0893,126.9937,435.2941,111.4020,74.3053,0.3532,0.2217,0.0277,0.0276,0.0034,0.0007,0.0000,0.0000,0.0006,0.0041,0.0015,0.0039,0.0003,0.0123,0.0046,0.0008,0.0066,0.0050,0.0011,0.0044,0.0320,0.0897,0.1210,0.4694
1.0840,-7.9238,347.8062,440.7507,107.6700,73.3655,0.4593,0.1400,0.0060,0.0045,0.0012,0.0009,0.0000,0.0000,0.0003,0.0032,0.0014,0.0074,0.0005,0.0086,0.0036,0.0011,0.0035,0.0051,0.0012,0.0019,0.0109,0.0389,0.0826,0.4050
0.9851,-10.7152,337.6145,192.2255,77.2336,47.3878,0.4350,0.1157,0.0157,0.0082,0.0018,0.0004,0.0001,0.0000,0.0002,0.0018,0.0020,0.0116,0.0010,0.0228,0.0060,0.0010,0.0087,0.0074,0.0038,0.0070,0.0215,0.0468,0.1467,0.2874
1.3840,-18.6875,337.3575,192.0360,78.0079,48.2144,0.4146,0.0924,0.0131,0.0036,0.0029,0.0003,0.0001,0.0000,0.0002,0.0020,0.0020,0.0078,0.0007,0.0109,0.0031,0.0017,0.0107,0.0158,0.0114,0.0210,0.0574,0.0916,0.4197,0.3778
0.9937,-12.5974,126.5202,436.0114,108.2609,73.1122,0.3398,0.0946,0.0047,0.0038,0.0024,0.0006,0.0000,0.0000,0.0002,0.0074,0.0027,0.0094,0.0006,0.0167,0.0093,0.0026,0.0076,0.0035,0.0008,0.0021,0.0165,0.0556,0.1453,0.4188
0.9564,-1.3425,200.8675,192.8131,79.0800,49.2301,0.4094,0.3086,0.0228,0.0085,0.0024,0.0003,0.0000,0.0001,0.0004,0.0039,0.0004,0.0031,0.0004,0.0138,0.0116,0.0009,0.0088,0.0050,0.0016,0.0015,0.0142,0.0190,0.0428,0.2070
0.6966,-6.6827,484.0958,188.2495,79.4651,49.2828,0.3768,0.1219,0.0107,0.0116,0.0032,0.0003,0.0000,0.0000,0.0003,0.0059,0.0010,0.0075,0.0018,0.0219,0.0150,0.0025,0.0112,0.0070,0.0014,0.0018,0.0119,0.0143,0.0845,0.1512
1.1300,-19.1608,337.4649,192.1427,77.7803,47.8949,0.3718,0.1002,0.0160,0.0076,0.0015,0.0002,0.0000,0.0000,0.0005,0.0017,0.0017,0.0026,0.0005,0.0129,0.0025,0.0016,0.0088,0.0092,0.0080,0.0388,0.0720,0.1099,0.2892,0.2413
0.8447,-14.2956,540.5702,438.2917,116.3228,76.9279,0.2743,0.0605,0.0043,0.0054,0.0006,0.0005,0.0000,0.0000,0.0004,0.0016,0.0025,0.0028,0.0006,0.0137,0.0031,0.0010,0.0067,0.0048,0.0026,0.0100,0.0261,0.0369,0.1240,0.3693
0.8381,-12.7096,510.2491,293.1288,92.0032,59.0817,0.2663,0.0758,0.0073,0.0055,0.0015,0.0007,0.0000,0.0000,0.0002,0.0027,0.0027,0.0050,0.0013,0.0119,0.0053,0.0026,0.0041,0.0039,0.0018,0.0044,0.0144,0.0297,0.1425,0.3577
1.0292,-16.8129,352.5479,294.2374,90.0766,58.8012,0.3152,0.0956,0.0031,0.0087,0.0016,0.0008,0.0000,0.0000,0.0005,0.0034,0.0031,0.0036,0.0005,0.0097,0.0033,0.0010,0.0064,0.0031,0.0012,0.0152,0.0784,0.0836,0.1851,0.3431
0.9440,-20.6841,542.1144,438.3746,112.4162,77.6768,0.2650,0.0418,0.0035,0.0024,0.0017,0.0004,0.0000,0.0000,0.0001,0.0012,0.0024,0.0018,0.0011,0.0120,0.0065,0.0035,0.0071,0.0062,0.0074,0.0223,0.0605,0.0748,0.2210,0.3339
0.9207,-22.6327,347.9630,439.7139,107.8663,76.2095,0.1775,0.0417,0.0036,0.0031,0.0031,0.0004,0.0001,0.0000,0.0003,0.0025,0.0040,0.0021,0.0007,0.0076,0.0047,0.0029,0.0073,0.0047,0.0037,0.0141,0.0514,0.1202,0.2572,0.3255
0.6813,-6.8712,510.2015,292.8449,93.4643,59.4330,0.3223,0.1162,0.0039,0.0066,0.0013,0.0007,0.0000,0.0000,0.0004,0.0032,0.0013,0.0032,0.0007,0.0080,0.0066,0.0012,0.0066,0.0029,0.0011,0.0026,0.0143,0.0145,0.0698,0.1865
0.7962,-9.1232,127.4853,435.4811,111.3054,74.2960,0.3193,0.1106,0.0077,0.0164,0.0019,0.0007,0.0000,0.0001,0.0008,0.0028,0.0012,0.0022,0.0004,0.0084,0.0070,0.0010,0.0061,0.0027,0.0010,0.0039,0.0324,0.0380,0.0613,0.2777
0.6222,-10.1005,337.6213,192.5326,77.3553,47.4963,0.3039,0.0881,0.0090,0.0084,0.0035,0.0003,0.0000,0.0000,0.0006,0.0045,0.0017,0.0045,0.0009,0.0194,0.0071,0.0012,0.0088,0.0052,0.0020,0.0062,0.0242,0.0208,0.0993,0.1399
0.8500,-17.7011,352.6252,294.2415,90.1849,58.6790,0.2526,0.0700,0.0046,0.0085,0.0014,0.0004,0.0001,0.0000,0.0003,0.0025,0.0023,0.0020,0.0002,0.0085,0.0024,0.0004,0.0059,0.0032,0.0010,0.0134,0.0644,0.0851,0.1513,0.2820
0.7194,-10.1826,509.6124,293.0243,92.2472,59.4919,0.2500,0.1084,0.0077,0.0065,0.0011,0.0006,0.0000,0.0000,0.0003,0.0026,0.0012,0.0027,0.0005,0.0097,0.0042,0.0008,0.0042,0.0032,0.0009,0.0063,0.0263,0.0198,0.0867,0.2693
0.6382,-14.3958,174.8569,295.1160,93.0001,60.3268,0.1755,0.0778,0.0051,0.0049,0.0020,0.0004,0.0001,0.0000,0.0003,0.0029,0.0026,0.0022,0.0007,0.0102,0.0045,0.0016,0.0043,0.0026,0.0018,0.0050,0.0203,0.0460,0.1167,0.2469
0.6638,-12.7442,351.6408,294.0924,91.3008,59.2401,0.1970,0.0874,0.0064,0.0063,0.0019,0.0005,0.0001,0.0000,0.0003,0.0030,0.0020,0.0021,0.0007,0.0099,0.0043,0.0012,0.0031,0.0029,0.0012,0.0036,0.0193,0.0399,0.1168,0.2466
0.6731,-15.1063,175.6234,295.3057,92.9511,59.3261,0.2412,0.0612,0.0022,0.0062,0.0013,0.0006,0.0000,0.0000,0.0004,0.0028,0.0015,0.0019,0.0003,0.0065,0.0018,0.0005,0.0046,0.0022,0.0009,0.0081,0.0490,0.0537,0.0928,0.2217
0.6781,-16.1760,200.9964,192.4520,78.3019,49.2561,0.1961,0.0833,0.0134,0.0042,0.0021,0.0002,0.0001,0.0000,0.0004,0.0014,0.0013,0.0020,0.0007,0.0064,0.0021,0.0010,0.0087,0.0096,0.0056,0.0066,0.0290,0.0832,0.1004,0.2253
0.5436,-15.6975,175.7490,295.3344,92.7232,59.8460,0.1694,0.0547,0.0045,0.0077,0.0011,0.0004,0.0001,0.0000,0.0004,0.0022,0.0012,0.0013,0.0002,0.0075,0.0015,0.0003,0.0042,0.0021,0.0009,0.0075,0.0337,0.0553,0.0799,0.1861
0.4099,-13.6284,540.7375,438.5614,114.7108,76.9882,0.1315,0.0462,0.0040,0.0042,0.0005,0.0005,0.0000,0.0000,0.0003,0.0015,0.0010,0.0013,0.0002,0.0035,0.0009,0.0009,0.0047,0.0021,0.0018,0.0119,0.0151,0.0226,0.0471,0.1649
0.5543,-25.2548,485.8339,187.6447,75.1100,48.2598,0.1233,0.0420,0.0056,0.0028,0.0011,0.0001,0.0000,0.0000,0.0003,0.0010,0.0018,0.0018,0.0004,0.0040,0.0011,0.0022,0.0103,0.0073,0.0070,0.0211,0.0471,0.1036,0.1083,0.1574
0.3364,-5.7147,540.4509,438.5992,114.9844,76.5135,0.1488,0.0623,0.0028,0.0018,0.0006,0.0006,0.0000,0.0001,0.0001,0.0013,0.0005,0.0032,0.0004,0.0044,0.0016,0.0007,0.0019,0.0027,0.0008,0.0008,0.0034,0.0069,0.0197,0.1143
0.4168,-20.1639,126.5367,434.9823,109.9764,75.0780,0.0507,0.0539,0.0046,0.0067,0.0020,0.0004,0.0001,0.0000,0.0003,0.0032,0.0024,0.0015,0.0004,0.0041,0.0037,0.0014,0.0053,0.0017,0.0006,0.0032,0.0159,0.0727,0.1083,0.1472
0.1980,-6.3041,484.2131,187.7971,79.8476,48.1443,0.1084,0.0271,0.0072,0.0041,0.0005,0.0004,0.0001,0.0000,0.0002,0.0006,0.0004,0.0033,0.0006,0.0046,0.0014,0.0003,0.0037,0.0027,0.0014,0.0010,0.0031,0.0087,0.0120,0.0491
0.3012,-3.6184,126.0532,435.4813,111.4969,74.5194,0.0624,0.1004,0.0187,0.0074,0.0019,0.0003,0.0000,0.0000,0.0007,0.0011,0.0006,0.0022,0.0002,0.0062,0.0010,0.0003,0.0015,0.0025,0.0004,0.0012,0.0059,0.0240,0.0160,0.1007
0.2099,-12.0982,347.1876,439.5694,109.0789,74.7648,0.0596,0.0282,0.0047,0.0042,0.0005,0.0004,0.0001,0.0000,0.0004,0.0011,0.0004,0.0006,0.0002,0.0022,0.0006,0.0003,0.0025,0.0015,0.0011,0.0039,0.0085,0.0148,0.0161,0.0911
0.2262,-11.2075,351.8330,294.1334,88.6263,58.0515,0.0903,0.0443,0.0039,0.0040,0.0021,0.0004,0.0001,0.0000,0.0007,0.0025,0.0010,0.0020,0.0003,0.0037,0.0014,0.0002,0.0021,0.0026,0.0007,0.0037,0.0211,0.0128,0.0315,0.0470
0.2138,-14.5178,484.2195,187.6411,79.6104,49.3156,0.0830,0.0270,0.0080,0.0046,0.0009,0.0003,0.0001,0.0001,0.0004,0.0011,0.0004,0.0007,0.0001,0.0043,0.0011,0.0003,0.0032,0.0040,0.0024,0.0063,0.0243,0.0133,0.0122,0.0657
0.2011,-16.2835,347.7452,440.0427,108.2399,73.5309,0.0603,0.0148,0.0013,0.0018,0.0003,0.0005,0.0001,0.0000,0.0001,0.0010,0.0011,0.0020,0.0003,0.0030,0.0011,0.0005,0.0026,0.0021,0.0008,0.0024,0.0080,0.0121,0.0382,0.0823
0.1945,-6.7572,347.5119,439.8353,107.9467,74.6772,0.0806,0.0405,0.0031,0.0046,0.0006,0.0004,0.0000,0.0001,0.0004,0.0013,0.0004,0.0005,0.0002,0.0027,0.0013,0.0004,0.0026,0.0010,0.0007,0.0019,0.0074,0.0108,0.0089,0.0573
0.2315,-19.0355,485.1025,187.3105,77.2975,47.8724,0.0750,0.0310,0.0037,0.0016,0.0011,0.0002,0.0001,0.0000,0.0002,0.0013,0.0014,0.0011,0.0006,0.0039,0.0028,0.0014,0.0057,0.0041,0.0045,0.0052,0.0134,0.0249,0.0464,0.0603
0.1866,-13.1843,510.6564,293.6352,90.9230,58.9174,0.0429,0.0348,0.0046,0.0029,0.0006,0.0003,0.0001,0.0000,0.0005,0.0013,0.0008,0.0015,0.0003,0.0043,0.0008,0.0007,0.0014,0.0019,0.0005,0.0035,0.0097,0.0118,0.0295,0.0716
0.1956,-11.8440,174.7737,295.6673,91.1610,58.1568,0.0687,0.0372,0.0037,0.0047,0.0022,0.0003,0.0001,0.0000,0.0009,0.0026,0.0008,0.0013,0.0003,0.0031,0.0012,0.0002,0.0021,0.0020,0.0006,0.0033,0.0161,0.0156,0.0296,0.0455
0.2541,-24.8631,174.9968,295.7155,91.3522,59.1031,0.0608,0.0201,0.0016,0.0033,0.0006,0.0003,0.0002,0.0000,0.0002,0.0013,0.0014,0.0026,0.0003,0.0053,0.0013,0.0004,0.0026,0.0016,0.0009,0.0085,0.0303,0.0401,0.0679,0.0570
0.1502,-5.8362,540.7416,438.1791,114.5908,76.8689,0.0642,0.0403,0.0023,0.0030,0.0007,0.0003,0.0000,0.0001,0.0003,0.0013,0.0005,0.0005,0.0002,0.0025,0.0014,0.0004,0.0025,0.0012,0.0008,0.0016,0.0054,0.0089,0.0100,0.0325
0.2669,-24.5146,201.0261,192.5716,77.9942,49.5083,0.0534,0.0392,0.0055,0.0030,0.0007,0.0001,0.0000,0.0000,0.0004,0.0014,0.0009,0.0014,0.0004,0.0043,0.0011,0.0011,0.0062,0.0040,0.0028,0.0173,0.0218,0.0487,0.0561,0.0618
0.1215,-1.9279,509.7635,293.0668,93.7552,58.0031,0.0588,0.0374,0.0023,0.0021,0.0012,0.0004,0.0000,0.0001,0.0004,0.0021,0.0004,0.0022,0.0004,0.0026,0.0023,0.0003,0.0013,0.0013,0.0003,0.0006,0.0032,0.0027,0.0104,0.0206
0.2316,-29.1971,542.9786,438.7221,110.9825,75.9219,0.0479,0.0209,0.0017,0.0013,0.0008,0.0001,0.0001,0.0000,0.0002,0.0010,0.0017,0.0015,0.0005,0.0036,0.0010,0.0009,0.0041,0.0046,0.0028,0.0106,0.0298,0.0501,0.0541,0.0453
