x_center,y_center,width,height,Leanbot_0,Leanbot_p15,Leanbot_p30,Leanbot_p45,Leanbot_p60,Leanbot_p75,Leanbot_p90,Leanbot_p105,Leanbot_p120,Leanbot_p135,Leanbot_p150,Leanbot_p165,Leanbot_p180,Leanbot_p195,Leanbot_m150,Leanbot_m135,Leanbot_m120,Leanbot_m105,Leanbot_m90,Leanbot_m75,Leanbot_m60,Leanbot_m45,Leanbot_m30,Leanbot_m15
260.89215087890625,334.17681884765625,55.04045104980469,35.502960205078125,0.3405531048774719,0.017129745334386826,0.002122289501130581,0.0030982312746345997,9.955670975614339e-05,0.00011464659473858774,3.803888102993369e-05,5.248168599791825e-05,7.630711479578167e-05,0.00041078668436966836,9.722446702653542e-05,0.009547073394060135,0.0014413773315027356,0.6073886156082153,0.00036927458131685853,0.0001436647871742025,0.001169599941931665,0.00663957092911005,0.004007106181234121,0.0012029100907966495,0.000540881126653403,0.0005222862819209695,0.000604022468905896,0.013891531154513359
353.88275146484375,261.394775390625,46.30474853515625,26.376632690429688,3.182479122187942e-05,4.0843522583600134e-05,0.00026215382968075573,0.0022756520193070173,0.0023105028085410595,0.00039448594907298684,7.713985542068258e-05,1.7465159544372e-05,8.511559281032532e-05,0.00018464840832166374,0.0009866236941888928,0.0001561387616675347,0.00991023052483797,0.5685945749282837,0.001297878217883408,0.00449000671505928,0.0003134651924483478,0.0012332252226769924,0.00010525056131882593,6.197143375175074e-05,0.0021395415533334017,2.3999398308660602e-06,0.0005216258578002453,0.12638171017169952
438.41644287109375,258.4844970703125,50.642822265625,27.548355102539062,3.0038832846912555e-05,5.8653822634369135e-05,0.0005047949962317944,0.00200844113714993,0.003364170202985406,0.0001401217159582302,6.79226141073741e-05,2.6431722289999016e-05,0.00013727463374380022,0.0002798830973915756,0.003829899476841092,0.0009568052482791245,0.09166155010461807,0.5567728281021118,0.001737914397381246,0.002796620363369584,0.00014273558917921036,0.0016861935146152973,0.00030459064873866737,3.205298344255425e-05,0.0023247578646987677,2.5136523618130013e-06,0.0008013834012672305,0.3062922954559326
260.5633544921875,334.08355712890625,55.32225036621094,36.460906982421875,0.18349692225456238,0.0024177697487175465,0.002638400997966528,0.0009594086441211402,0.0005690426914952695,0.00012647626863326877,0.009834916330873966,0.00022418625303544104,0.00018472730880603194,0.0018685057293623686,0.00025340268621221185,2.643610605446156e-05,0.01271690521389246,0.5158268809318542,0.004317536484450102,2.77504059340572e-05,0.00044152914779260755,0.00011340402124915272,0.001725207781419158,0.0006424916791729629,0.0015837529208511114,0.0013435807777568698,3.460506923147477e-05,0.046943120658397675
501.7686767578125,417.02154541015625,72.36572265625,53.321380615234375,6.832669168943539e-05,2.572612174844835e-05,0.000360988691681996,0.00016440053877886385,0.0008406753768213093,0.00028369665960781276,0.00015439752314705402,4.399837416713126e-05,0.0010156420757994056,0.002417637500911951,0.00402192072942853,2.2453010387835093e-05,0.4768858850002289,0.005884010344743729,0.03806360810995102,0.001688429736532271,9.747208423505072e-06,0.0003267259744461626,9.719008085085079e-05,0.002918790327385068,0.0006909134099259973,2.484915057721082e-06,0.000534475315362215,0.06969653069972992
353.87200927734375,261.263671875,46.573394775390625,26.820281982421875,2.67307877948042e-05,9.696725464891642e-05,0.0017107437597587705,0.00033142237225547433,0.000912897230591625,0.00013458635658025742,0.0001431728742318228,2.086695712932851e-05,0.00014545617159456015,5.8982335758628324e-05,0.0029181409627199173,0.02482643909752369,0.4745141267776489,0.03424324467778206,0.005571866407990456,0.0013536098413169384,2.2969612473389134e-05,0.0017643723404034972,0.0005564737948589027,0.00018155548605136573,0.0008777124457992613,1.5393737839985988e-06,0.003552005859091878,0.2585638165473938
369.5286865234375,419.34307861328125,67.18728637695312,44.95343017578125,0.0758412703871727,0.0036864448338747025,0.00033994109253399074,0.0037410124205052853,0.00021105745690874755,6.037125058355741e-05,0.00016296436660923064,3.442853630986065e-05,9.155168663710356e-05,0.0011528613977134228,7.503452798118815e-05,0.014099295251071453,0.0007136242929846048,0.42250725626945496,0.00025111183640547097,0.00024033493536990136,0.0008412391180172563,0.0024269302375614643,0.0010479445336386561,0.004258418921381235,0.00166160031221807,0.0008954684599302709,0.0021205502562224865,0.0034179999493062496
437.1273498535156,258.6098937988281,49.24542236328125,26.549911499023438,3.490907693048939e-05,5.532001159735955e-05,7.939693750813603e-05,0.0014267591759562492,0.0010655319783836603,0.00031566614052280784,2.3672368115512654e-05,6.47494089207612e-05,4.115062256460078e-05,5.423896436695941e-05,0.0012195215094834566,0.00026111016632057726,0.0033830804750323296,0.3956647515296936,0.0006802090792916715,0.004399260971695185,0.0010612235637381673,0.0020388858392834663,0.00014813720190431923,3.3821688703028485e-05,0.0007655348745174706,5.365681317925919e-06,0.0002978999400511384,0.08184320479631424
353.84710693359375,261.4198303222656,46.062713623046875,26.3768310546875,2.6923766199615784e-05,2.423079604341183e-05,0.00030236656311899424,0.0001953683968167752,0.001670394791290164,5.613232497125864e-05,3.7864444948354503e-06,4.2240928451064974e-05,0.00020961010886821896,0.00012575807340908796,0.005869266111403704,0.0011319973273202777,0.03617769107222557,0.047959595918655396,0.00021718400239478797,0.0006568371318280697,0.00015083396283444017,0.0009724044357426465,0.0003801602288149297,3.762270353036001e-05,0.0002582510351203382,5.439273991214577e-06,0.0006994487484917045,0.3867972195148468
243.65432739257812,424.6097106933594,64.34120178222656,45.540283203125,0.16530144214630127,0.005687926430255175,0.004379593301564455,0.004253213759511709,0.00014151926734484732,6.076005956856534e-05,0.0001705046306597069,3.692700556712225e-05,0.0001575020287418738,0.00038598524406552315,0.00011253202683292329,0.007661519106477499,0.0009023146121762693,0.38585102558135986,0.0003031629603356123,0.0001047964979079552,0.0025205344427376986,0.014560428448021412,0.006267199758440256,0.0021916774567216635,0.00046219147043302655,0.0003765971341636032,0.0007433184655383229,0.010282913222908974
261.2115478515625,334.13671875,54.82029724121094,36.142852783203125,0.22081820666790009,0.04197534918785095,0.0017376587493345141,0.005960613489151001,0.00011703780182870105,0.00013640198449138552,7.082591037033126e-05,2.6636836992111057e-05,9.261230297852308e-05,0.0006183756049722433,4.0971084672492e-05,0.037037141621112823,0.0004753539978992194,0.3762225806713104,0.00022835377603769302,0.0001112885947804898,0.0013035944430157542,0.011215313337743282,0.0019208054291084409,0.002522315364331007,0.0007313729729503393,0.0004935774486511946,0.002031811745837331,0.007824687287211418
243.36636352539062,424.70684814453125,64.47064208984375,45.544342041015625,0.20674438774585724,0.0071661025285720825,0.00041005443199537694,0.0023116804659366608,0.00010535701585467905,0.0001746988418744877,2.388767279626336e-05,2.4211300114984624e-05,0.00010722434672061354,0.00022891577100381255,0.00019494116713758558,0.003164412686601281,0.0014237880241125822,0.3677603006362915,9.430726640857756e-05,8.020233508432284e-05,0.0008023495902307332,0.0047364747151732445,0.010482823476195335,0.0013400292955338955,0.00021838214888703078,9.680206858320162e-05,0.00014661348541267216,0.01250388752669096
260.9698791503906,334.0108642578125,54.66596984863281,35.08740234375,0.35588663816452026,0.006320105399936438,0.0003157013561576605,0.0009992888662964106,3.490821472951211e-05,0.00013624287385027856,1.450434956495883e-05,1.3604280866275076e-05,0.00018894116510637105,0.00017686061619315296,0.0002169249055441469,0.0022896684240549803,0.00016204580606427044,0.128744438290596,0.00012183615763206035,0.0001522744569228962,0.000615384487900883,0.001578570925630629,0.005246114917099476,0.0006835167296230793,0.000931879214476794,0.0002535305393394083,6.38478304608725e-05,0.013822565786540508
353.87176513671875,261.35345458984375,46.86224365234375,26.681259155273438,2.608798968140036e-05,3.296962313470431e-05,0.00020592236251104623,7.898762851255015e-05,0.0006551753613166511,0.00014143265434540808,5.043068995291833e-06,8.63509631017223e-05,0.00012790350592695177,4.7253881348297e-05,0.006150499451905489,0.0025180743541568518,0.07955282181501389,0.006438835058361292,9.649286221247166e-05,0.0005998085252940655,8.558798435842618e-05,0.001012977329082787,0.0006679568323306739,4.4602827983908355e-05,0.0001431169075658545,3.6786416330869542e-06,0.0008059262181632221,0.3553868234157562
439.11859130859375,259.1020812988281,47.989105224609375,27.610824584960938,0.00010660610860213637,0.0001681030262261629,0.001261851517483592,0.0005219294689595699,0.0006579078617505729,0.00045446516014635563,0.0004713100497610867,2.4242537620011717e-05,0.0004152058972977102,0.0001693054655333981,0.0011453693732619286,0.002155354479327798,0.3525388836860657,0.03036472387611866,0.02375233732163906,0.0021832813508808613,3.0486817195196636e-05,0.0005971133359707892,0.00034250333555974066,0.0008090417250059545,0.0009803351713344455,1.4080293340157368e-06,0.0007841434562578797,0.09816646575927734
