timestamp,frame_id,group_id,num_anchors,magnitude,x_center,y_center,width,height,angle
11:26:23.881,1073,1,4,7.28,478.6,497.8,144.8,102.7,-21.13
11:26:24.020,1074,1,4,7.27,478.4,497.9,144.9,102.4,-21.34
11:26:24.158,1075,1,5,9.19,478.5,498.2,145.1,102.4,-21.76
11:26:24.295,1076,1,4,7.44,478.4,497.8,145.0,102.5,-21.03
11:26:24.432,1077,1,4,7.57,478.5,497.7,145.4,102.5,-20.81
11:26:24.602,1078,1,4,7.53,478.3,497.8,145.2,102.2,-21.37
11:26:24.752,1079,1,4,7.50,478.3,497.8,145.3,102.5,-20.99
11:26:24.900,1080,1,4,7.19,478.4,497.9,144.9,102.3,-21.26
11:26:25.066,1081,1,4,7.18,478.1,497.8,144.8,102.3,-21.53
11:26:25.250,1082,1,3,5.39,478.4,497.7,144.6,102.2,-22.35
11:26:25.397,1083,1,4,7.37,478.4,497.7,145.3,102.8,-20.81
11:26:25.547,1084,1,4,7.40,478.2,498.1,144.8,102.9,-22.99
11:26:25.696,1085,1,4,7.93,478.3,498.3,146.9,103.6,-20.68
11:26:25.835,1086,1,6,12.69,477.5,498.3,146.8,102.6,-23.51
11:26:25.974,1087,1,5,11.52,479.1,497.6,147.8,110.5,-32.52
11:26:26.110,1088,1,6,14.59,480.8,496.4,144.8,110.5,-37.60
11:26:26.239,1089,1,6,14.57,481.8,496.1,142.8,112.8,-38.90
11:26:26.377,1090,1,9,19.54,483.4,495.9,136.6,115.3,-44.55
11:26:26.523,1091,1,5,12.36,485.2,493.4,129.6,118.8,-47.53
11:26:26.664,1092,1,7,16.57,484.9,495.6,125.2,124.8,-51.39
11:26:26.805,1093,1,7,15.85,482.7,493.6,116.8,128.9,-58.24
11:26:26.947,1094,1,8,17.81,484.1,494.2,104.5,136.1,-77.44
11:26:27.092,1095,1,8,17.74,483.4,493.7,101.6,137.8,-80.81
11:26:27.230,1096,1,5,11.09,482.4,493.8,101.5,135.6,-84.26
11:26:27.379,1097,1,6,12.27,482.4,493.8,104.1,134.8,-86.19
