timestamp,frame_id,group_id,num_anchors,magnitude,x_center,y_center,width,height,angle
10:48:25.327,13258,1,5,7.98,666.7,299.4,112.2,75.4,-14.26
10:48:25.363,13259,1,6,8.49,666.3,299.3,111.2,75.6,-12.71
10:48:25.400,13260,1,6,8.50,666.3,299.3,111.2,75.7,-13.29
10:48:25.438,13261,1,5,7.84,666.6,299.3,112.3,75.9,-13.33
10:48:25.475,13262,1,5,7.84,666.6,299.3,112.3,75.9,-13.33
10:48:25.510,13263,1,6,8.41,666.3,299.3,111.6,75.8,-13.30
10:48:25.545,13264,1,6,8.60,666.6,299.4,111.7,75.8,-14.35
10:48:25.581,13265,1,6,8.70,666.3,299.3,112.2,75.5,-12.94
10:48:25.620,13266,1,6,8.60,666.5,299.3,111.8,75.8,-14.70
10:48:25.656,13267,1,6,8.47,666.4,299.3,111.7,76.0,-14.03
10:48:25.690,13268,1,6,8.47,666.4,299.3,111.7,76.0,-14.03
10:48:25.732,13269,1,6,8.72,666.3,299.3,111.7,75.8,-13.37
10:48:25.773,13270,1,6,8.75,666.5,299.4,112.3,75.5,-15.01
10:48:25.808,13271,1,5,7.92,666.7,299.3,112.2,76.0,-15.01
10:48:25.843,13272,1,6,8.64,666.3,299.3,111.8,75.5,-14.07
10:48:25.877,13273,1,6,8.51,666.5,299.3,112.5,75.7,-15.56
10:48:25.911,13274,1,6,8.66,666.7,299.3,112.5,75.5,-14.40
10:48:25.958,13275,1,6,8.76,666.6,299.3,112.1,74.8,-14.00
10:48:25.996,13276,1,6,8.70,666.7,299.4,112.4,75.2,-14.56
10:48:26.033,13277,1,6,8.70,666.7,299.4,112.4,75.2,-14.56
10:48:26.070,13278,1,6,8.67,666.6,299.2,112.3,75.0,-14.01
10:48:26.106,13279,1,6,8.47,666.7,299.3,112.2,75.8,-14.55
10:48:26.142,13280,1,5,8.11,667.1,299.2,112.9,75.1,-14.51
10:48:26.177,13281,1,5,8.26,667.3,299.4,112.7,75.5,-15.36
10:48:26.215,13282,1,5,7.94,667.2,299.4,112.2,76.3,-19.11
10:48:26.253,13283,1,5,7.94,667.2,299.4,112.2,76.3,-19.11
10:48:26.290,13284,1,5,8.00,667.8,299.3,112.7,76.6,-17.76
10:48:26.327,13285,1,5,8.11,668.1,299.4,112.5,76.0,-16.21
10:48:26.366,13286,1,5,8.06,668.0,299.1,112.5,75.4,-13.07
10:48:26.404,13287,1,5,7.83,668.2,299.5,112.6,75.6,-16.56
10:48:26.449,13288,1,6,8.79,669.0,299.3,112.3,75.3,-15.69
10:48:26.503,13289,1,6,8.23,669.9,299.1,110.9,73.6,-12.16
10:48:26.555,13290,1,5,7.38,673.4,298.5,109.0,73.7,-16.86
10:48:26.604,13291,1,5,7.85,675.0,299.6,108.2,74.9,-25.34
