timestamp,frame_id,group_id,num_anchors,magnitude,x_center,y_center,width,height,angle
10:36:23.180,517,1,4,5.35,667.3,445.7,126.0,84.4,-7.19
10:36:23.212,518,1,4,5.32,667.3,445.7,125.7,84.4,-7.28
10:36:23.245,519,1,4,5.33,667.3,445.9,125.8,85.0,-7.78
10:36:23.280,520,1,4,5.52,667.3,445.9,125.5,84.6,-7.66
10:36:23.317,521,1,4,5.35,667.3,445.9,125.5,84.7,-7.92
10:36:23.355,522,1,4,5.35,667.3,445.9,125.5,84.7,-7.92
10:36:23.392,523,1,4,5.51,667.4,445.9,125.4,84.8,-7.47
10:36:23.428,524,1,4,5.65,667.4,445.9,126.0,84.8,-7.58
10:36:23.463,525,1,4,5.66,667.3,445.9,125.8,84.6,-6.73
10:36:23.499,526,1,4,5.28,667.2,445.7,126.0,83.8,-6.59
10:36:23.535,527,1,4,5.24,667.6,445.6,125.7,84.3,-7.92
10:36:23.572,528,1,4,5.37,667.5,445.9,125.8,84.0,-7.22
10:36:23.610,529,1,4,5.17,667.5,445.9,126.1,84.0,-6.96
10:36:23.647,530,1,4,5.33,667.3,445.8,126.0,84.1,-7.55
10:36:23.683,531,1,4,5.33,667.3,445.8,126.0,84.1,-7.55
10:36:23.724,532,1,4,5.72,667.4,445.5,125.4,84.5,-7.71
10:36:23.760,533,1,4,5.65,667.5,445.6,125.8,84.3,-7.65
10:36:23.797,534,1,4,5.76,667.5,446.1,125.8,84.3,-7.95
10:36:23.832,535,1,4,5.59,667.3,445.9,125.7,84.7,-7.48
10:36:23.866,536,1,4,5.22,667.5,445.6,126.0,84.5,-8.08
10:36:23.901,537,1,4,5.22,667.5,445.6,126.0,84.5,-8.08
10:36:23.937,538,1,4,5.22,667.5,445.6,126.0,84.5,-8.08
10:36:23.971,539,1,4,5.70,667.6,445.9,125.8,84.7,-7.91
10:36:24.004,540,1,4,5.49,667.4,445.7,126.2,84.4,-7.47
10:36:24.039,541,1,4,5.54,667.8,445.9,126.0,84.7,-8.04
10:36:24.072,542,1,4,5.69,667.8,445.7,126.2,84.5,-7.87
10:36:24.105,543,1,4,5.69,667.8,445.7,126.2,84.5,-7.87
10:36:24.141,544,1,4,5.91,667.5,445.6,126.6,84.6,-7.72
10:36:24.178,545,1,4,5.70,667.9,445.6,126.1,84.3,-7.73
10:36:24.213,546,1,4,5.79,667.9,446.1,126.1,84.2,-8.25
10:36:24.249,547,1,4,5.79,667.5,445.8,125.8,84.8,-7.93
10:36:24.291,548,1,4,5.79,667.5,445.8,125.8,84.8,-7.93
10:36:24.344,549,1,4,5.58,667.5,445.9,125.9,84.6,-7.84
10:36:24.433,550,1,4,4.94,667.5,445.7,125.9,83.9,-7.64
10:36:24.480,551,1,4,5.23,667.6,446.1,125.8,84.2,-8.52
10:36:24.528,552,1,4,5.23,667.6,446.1,125.8,84.2,-8.52
10:36:24.579,553,1,4,5.04,667.7,445.9,125.9,84.5,-7.76
10:36:24.625,554,1,4,5.08,667.5,445.9,125.8,84.7,-7.97
10:36:24.664,555,1,4,4.96,667.3,446.2,125.7,84.4,-7.36
10:36:24.703,556,1,4,4.96,667.3,446.2,125.7,84.4,-7.36
10:36:24.746,557,1,4,5.20,667.5,446.2,125.9,84.5,-7.65
10:36:24.782,558,1,4,5.60,667.7,446.1,126.1,84.7,-7.65
10:36:24.820,559,1,4,5.54,667.5,445.9,125.9,84.8,-7.15
10:36:24.856,560,1,4,5.41,667.5,446.2,125.6,84.3,-7.30
10:36:24.892,561,1,4,5.13,667.3,446.1,125.5,84.7,-7.99
10:36:24.927,562,1,4,5.13,667.3,446.1,125.5,84.7,-7.99
10:36:24.964,563,1,4,5.54,667.3,445.9,125.7,84.8,-7.79
10:36:25.019,564,1,4,5.54,667.3,445.9,125.7,84.8,-7.79
10:36:25.087,565,1,4,5.39,667.1,446.2,125.1,84.3,-8.15
10:36:25.148,566,1,4,5.00,667.4,445.9,125.3,84.0,-8.45
10:36:25.196,567,1,4,5.17,667.4,446.2,125.3,84.3,-8.38
10:36:25.234,568,1,4,5.40,667.4,446.1,125.4,84.2,-7.87
10:36:25.272,569,1,4,5.56,667.4,445.9,125.4,84.7,-8.02
10:36:25.307,570,1,4,5.56,667.3,445.9,125.5,84.6,-7.90
10:36:25.343,571,1,4,5.56,667.3,445.9,125.5,84.6,-7.90
10:36:25.378,572,1,4,5.56,667.3,445.9,125.5,84.6,-7.90
10:36:25.414,573,1,4,5.26,667.4,445.9,125.4,84.0,-8.13
10:36:25.455,574,1,4,5.66,667.6,446.2,125.8,84.4,-8.12
10:36:25.492,575,1,4,5.66,667.5,446.1,125.8,84.1,-7.31
10:36:25.526,576,1,4,5.62,667.4,446.2,125.4,84.5,-7.66
10:36:25.561,577,1,4,5.51,667.4,446.2,125.4,84.3,-7.13
10:36:25.596,578,1,4,5.73,667.5,446.2,125.8,84.4,-6.46
10:36:25.636,579,1,4,5.25,667.3,445.9,125.5,84.0,-7.56
10:36:25.679,580,1,4,5.94,667.5,446.2,125.8,84.6,-7.54
