vector_magnitude,estimated_angle,x_center,y_center,width,height,Leanbot_0,Leanbot_p15,Leanbot_p30,Leanbot_p45,Leanbot_p60,Leanbot_p75,Leanbot_p90,Leanbot_p105,Leanbot_p120,Leanbot_p135,Leanbot_p150,Leanbot_p165,Leanbot_p180,Leanbot_p195,Leanbot_m150,Leanbot_m135,Leanbot_m120,Leanbot_m105,Leanbot_m90,Leanbot_m75,Leanbot_m60,Leanbot_m45,Leanbot_m30,Leanbot_m15
0.5439,-175.1488,389.6988,321.8052,92.7993,59.4070,0.0032,0.0055,0.0013,0.0031,0.0004,0.0002,0.0037,0.0007,0.0019,0.0065,0.0211,0.1005,0.1845,0.2170,0.0573,0.0011,0.0004,0.0012,0.0042,0.0012,0.0026,0.0010,0.0001,0.0100
0.5275,-173.0833,407.2719,498.6431,123.0299,80.6233,0.0030,0.0051,0.0011,0.0036,0.0014,0.0001,0.0012,0.0008,0.0015,0.0057,0.0251,0.0559,0.1928,0.2048,0.0833,0.0006,0.0006,0.0009,0.0017,0.0009,0.0025,0.0010,0.0001,0.0066
0.3629,-176.2880,388.8955,321.6075,95.2298,61.3130,0.0004,0.0042,0.0005,0.0010,0.0025,0.0014,0.0001,0.0002,0.0001,0.0050,0.0115,0.0448,0.2038,0.0703,0.0379,0.0143,0.0010,0.0007,0.0002,0.0000,0.0002,0.0005,0.0004,0.0022
0.4730,-172.4361,389.4748,321.6425,96.3823,59.7155,0.0012,0.0069,0.0018,0.0022,0.0025,0.0013,0.0001,0.0001,0.0001,0.0055,0.0257,0.0375,0.2019,0.1546,0.0604,0.0274,0.0031,0.0018,0.0006,0.0000,0.0003,0.0003,0.0002,0.0054
0.3827,-173.5326,532.0369,211.1273,87.3139,51.2495,0.0028,0.0056,0.0020,0.0020,0.0047,0.0016,0.0002,0.0003,0.0002,0.0025,0.0203,0.0455,0.1887,0.0842,0.0646,0.0169,0.0047,0.0028,0.0006,0.0001,0.0002,0.0005,0.0011,0.0090
0.3285,-163.2020,611.4376,493.8541,57.2401,95.7362,0.0330,0.0105,0.0018,0.0030,0.0066,0.0018,0.0002,0.0001,0.0001,0.0025,0.0668,0.0317,0.1788,0.1351,0.0528,0.0162,0.0121,0.0169,0.0082,0.0038,0.0106,0.0038,0.0130,0.0849
0.3119,-176.4511,381.4132,216.1185,81.2087,50.3617,0.0012,0.0036,0.0006,0.0010,0.0016,0.0015,0.0001,0.0002,0.0001,0.0032,0.0133,0.0532,0.1672,0.0508,0.0358,0.0155,0.0016,0.0010,0.0002,0.0000,0.0004,0.0006,0.0006,0.0053
0.3711,-173.2740,215.5026,345.2272,97.0350,65.3429,0.0034,0.0084,0.0013,0.0016,0.0036,0.0012,0.0002,0.0002,0.0001,0.0033,0.0320,0.0469,0.1597,0.0967,0.0668,0.0151,0.0060,0.0022,0.0006,0.0001,0.0005,0.0009,0.0015,0.0147
0.4365,-173.1127,407.5488,498.7100,122.6679,81.1522,0.0043,0.0057,0.0010,0.0045,0.0007,0.0002,0.0010,0.0009,0.0016,0.0062,0.0157,0.0666,0.1537,0.1514,0.0836,0.0006,0.0005,0.0009,0.0016,0.0011,0.0038,0.0010,0.0001,0.0062
0.2918,-154.2842,611.8634,493.6158,56.7436,94.8459,0.0073,0.0059,0.0018,0.0008,0.0017,0.0001,0.0003,0.0001,0.0002,0.0033,0.0167,0.0183,0.0834,0.1529,0.0271,0.0163,0.0139,0.0217,0.0222,0.0076,0.0124,0.0032,0.0019,0.0230
0.2628,-172.6843,531.8174,211.2177,87.4963,50.3017,0.0016,0.0044,0.0006,0.0012,0.0016,0.0018,0.0001,0.0003,0.0000,0.0029,0.0288,0.0103,0.1277,0.0681,0.0371,0.0171,0.0058,0.0013,0.0006,0.0001,0.0006,0.0006,0.0005,0.0081
0.2890,-175.3771,407.6140,498.7563,122.9077,84.4634,0.0021,0.0095,0.0010,0.0019,0.0038,0.0009,0.0002,0.0002,0.0001,0.0045,0.0156,0.0423,0.1217,0.1050,0.0242,0.0107,0.0029,0.0014,0.0004,0.0001,0.0003,0.0010,0.0011,0.0060
0.2462,-169.3383,569.4327,328.6317,100.2302,61.1975,0.0003,0.0023,0.0011,0.0008,0.0022,0.0008,0.0001,0.0001,0.0000,0.0037,0.0114,0.0089,0.1135,0.0512,0.0587,0.0189,0.0025,0.0010,0.0005,0.0000,0.0003,0.0005,0.0001,0.0019
0.2552,-179.3651,381.7589,215.8204,81.0063,49.9460,0.0002,0.0030,0.0003,0.0016,0.0013,0.0005,0.0001,0.0001,0.0001,0.0051,0.0086,0.0654,0.1042,0.0729,0.0111,0.0058,0.0007,0.0005,0.0001,0.0000,0.0006,0.0010,0.0005,0.0013
0.1933,-176.8138,381.4869,216.2460,80.9821,50.4579,0.0019,0.0032,0.0015,0.0014,0.0018,0.0018,0.0001,0.0002,0.0002,0.0019,0.0084,0.0461,0.0896,0.0329,0.0301,0.0069,0.0018,0.0022,0.0004,0.0000,0.0002,0.0004,0.0008,0.0046
0.1528,-169.4894,381.6674,215.8880,80.0304,48.8606,0.0037,0.0049,0.0011,0.0014,0.0008,0.0015,0.0002,0.0002,0.0000,0.0014,0.0156,0.0107,0.0846,0.0398,0.0220,0.0076,0.0093,0.0018,0.0015,0.0005,0.0015,0.0013,0.0015,0.0132
0.1659,-170.7825,184.6436,507.1782,115.5390,82.0092,0.0013,0.0136,0.0029,0.0011,0.0019,0.0012,0.0001,0.0002,0.0002,0.0028,0.0072,0.0112,0.0792,0.0418,0.0495,0.0049,0.0021,0.0015,0.0003,0.0000,0.0001,0.0004,0.0004,0.0033
0.1826,-175.1386,389.8023,320.7700,92.4807,58.2864,0.0009,0.0045,0.0014,0.0007,0.0006,0.0001,0.0019,0.0004,0.0017,0.0025,0.0150,0.0189,0.0776,0.0623,0.0243,0.0013,0.0002,0.0009,0.0026,0.0013,0.0007,0.0010,0.0003,0.0033
0.1549,-179.2132,224.4886,220.8089,80.2550,50.1124,0.0003,0.0021,0.0007,0.0030,0.0015,0.0011,0.0001,0.0000,0.0001,0.0039,0.0094,0.0293,0.0740,0.0323,0.0157,0.0051,0.0012,0.0007,0.0002,0.0000,0.0002,0.0006,0.0003,0.0009
0.1941,-171.0634,532.4612,210.8487,87.4566,49.7218,0.0008,0.0049,0.0009,0.0009,0.0014,0.0012,0.0001,0.0002,0.0001,0.0038,0.0150,0.0142,0.0734,0.0588,0.0381,0.0136,0.0023,0.0012,0.0005,0.0000,0.0004,0.0003,0.0002,0.0036
0.1374,-173.3011,569.0717,327.4465,101.4406,58.9313,0.0016,0.0030,0.0011,0.0039,0.0018,0.0002,0.0011,0.0009,0.0014,0.0034,0.0111,0.0128,0.0373,0.0732,0.0182,0.0010,0.0008,0.0009,0.0019,0.0015,0.0013,0.0010,0.0003,0.0029
0.1665,-160.7972,611.9748,493.4057,56.3954,96.2928,0.0081,0.0057,0.0009,0.0012,0.0013,0.0002,0.0003,0.0001,0.0002,0.0031,0.0246,0.0290,0.0656,0.0695,0.0167,0.0108,0.0084,0.0099,0.0034,0.0032,0.0137,0.0051,0.0031,0.0271
0.1287,-172.6129,184.0915,506.4426,112.9173,82.3782,0.0010,0.0034,0.0019,0.0012,0.0007,0.0019,0.0001,0.0003,0.0001,0.0012,0.0084,0.0071,0.0673,0.0316,0.0208,0.0094,0.0012,0.0012,0.0004,0.0000,0.0002,0.0001,0.0002,0.0031
0.1416,-177.2488,407.8245,497.2712,120.9461,85.7332,0.0020,0.0026,0.0009,0.0017,0.0005,0.0003,0.0022,0.0005,0.0013,0.0034,0.0098,0.0324,0.0409,0.0570,0.0159,0.0007,0.0003,0.0007,0.0020,0.0005,0.0012,0.0006,0.0002,0.0042
0.1276,-176.3629,408.1090,498.8360,125.4021,81.0284,0.0019,0.0022,0.0014,0.0017,0.0014,0.0002,0.0015,0.0011,0.0020,0.0025,0.0096,0.0162,0.0525,0.0462,0.0172,0.0004,0.0005,0.0006,0.0017,0.0007,0.0013,0.0008,0.0002,0.0039
0.1469,-168.9769,381.7019,216.0016,81.1441,50.1756,0.0028,0.0030,0.0013,0.0012,0.0035,0.0008,0.0003,0.0002,0.0001,0.0030,0.0099,0.0210,0.0510,0.0441,0.0333,0.0080,0.0075,0.0028,0.0007,0.0002,0.0005,0.0006,0.0012,0.0083
0.0982,-170.4614,183.7064,506.7970,115.0433,82.5544,0.0004,0.0018,0.0024,0.0012,0.0013,0.0013,0.0001,0.0002,0.0001,0.0015,0.0032,0.0048,0.0484,0.0248,0.0200,0.0077,0.0011,0.0015,0.0005,0.0000,0.0001,0.0001,0.0001,0.0016
0.1218,-174.5740,407.2202,498.7278,121.9007,84.0578,0.0016,0.0041,0.0007,0.0015,0.0015,0.0011,0.0001,0.0002,0.0001,0.0021,0.0131,0.0124,0.0471,0.0450,0.0163,0.0054,0.0017,0.0006,0.0002,0.0001,0.0005,0.0008,0.0008,0.0033
0.1115,-153.6765,611.7193,493.9438,56.9237,96.0635,0.0017,0.0013,0.0013,0.0005,0.0007,0.0001,0.0002,0.0002,0.0001,0.0016,0.0024,0.0053,0.0342,0.0463,0.0156,0.0094,0.0047,0.0100,0.0100,0.0016,0.0022,0.0004,0.0003,0.0060
0.0836,-176.6960,569.8141,328.4067,98.6573,60.7856,0.0004,0.0019,0.0003,0.0006,0.0013,0.0010,0.0001,0.0002,0.0001,0.0016,0.0048,0.0153,0.0409,0.0133,0.0143,0.0040,0.0007,0.0005,0.0001,0.0000,0.0002,0.0004,0.0004,0.0017
0.0898,-170.2104,570.0417,328.2751,100.6227,60.7811,0.0009,0.0019,0.0012,0.0007,0.0012,0.0010,0.0001,0.0004,0.0002,0.0013,0.0052,0.0100,0.0408,0.0167,0.0218,0.0073,0.0021,0.0015,0.0004,0.0000,0.0002,0.0003,0.0004,0.0035
0.0896,-171.3053,388.8279,321.7352,95.3410,62.0943,0.0018,0.0028,0.0013,0.0012,0.0016,0.0012,0.0002,0.0003,0.0003,0.0012,0.0074,0.0094,0.0400,0.0191,0.0238,0.0045,0.0028,0.0014,0.0004,0.0001,0.0002,0.0004,0.0007,0.0037
0.1054,-157.6980,530.1276,210.4443,84.2293,51.2729,0.0003,0.0001,0.0003,0.0008,0.0006,0.0014,0.0017,0.0008,0.0021,0.0009,0.0032,0.0011,0.0118,0.0367,0.0395,0.0188,0.0032,0.0011,0.0005,0.0013,0.0007,0.0000,0.0003,0.0021
0.0797,-174.6341,224.2395,221.2503,79.6874,49.2018,0.0015,0.0022,0.0011,0.0015,0.0009,0.0012,0.0003,0.0002,0.0001,0.0009,0.0084,0.0110,0.0392,0.0230,0.0080,0.0033,0.0034,0.0012,0.0007,0.0002,0.0005,0.0009,0.0009,0.0039
0.0999,-173.5302,407.4507,499.0982,122.9859,84.8277,0.0007,0.0042,0.0011,0.0021,0.0032,0.0011,0.0001,0.0001,0.0001,0.0032,0.0059,0.0134,0.0340,0.0332,0.0215,0.0070,0.0009,0.0006,0.0002,0.0000,0.0002,0.0007,0.0003,0.0015
0.0602,-167.5403,611.0500,493.7308,58.3245,95.6521,0.0010,0.0008,0.0009,0.0008,0.0011,0.0011,0.0001,0.0004,0.0002,0.0008,0.0053,0.0028,0.0323,0.0095,0.0094,0.0060,0.0038,0.0035,0.0018,0.0002,0.0002,0.0002,0.0002,0.0017
0.0589,-173.2193,215.5842,345.0800,96.3893,63.6000,0.0006,0.0018,0.0005,0.0005,0.0006,0.0012,0.0001,0.0002,0.0002,0.0012,0.0037,0.0084,0.0297,0.0105,0.0113,0.0047,0.0011,0.0008,0.0002,0.0000,0.0002,0.0003,0.0004,0.0031
0.0639,-171.9867,380.8851,216.0856,80.5504,50.3705,0.0012,0.0024,0.0010,0.0012,0.0010,0.0003,0.0010,0.0006,0.0015,0.0018,0.0034,0.0060,0.0268,0.0275,0.0091,0.0010,0.0007,0.0009,0.0018,0.0014,0.0013,0.0007,0.0002,0.0029
0.0492,-176.2443,224.3217,221.1739,80.0626,50.5368,0.0009,0.0018,0.0014,0.0009,0.0024,0.0009,0.0003,0.0002,0.0002,0.0015,0.0031,0.0081,0.0237,0.0139,0.0071,0.0023,0.0015,0.0017,0.0005,0.0001,0.0001,0.0003,0.0005,0.0023
0.0390,-170.8820,183.5104,512.5826,111.9274,68.7167,0.0020,0.0035,0.0010,0.0008,0.0005,0.0006,0.0001,0.0001,0.0001,0.0008,0.0026,0.0056,0.0219,0.0092,0.0071,0.0036,0.0015,0.0011,0.0006,0.0001,0.0003,0.0003,0.0004,0.0024
0.0563,-173.2901,531.9046,210.8888,87.5218,51.0893,0.0015,0.0025,0.0009,0.0013,0.0015,0.0007,0.0003,0.0002,0.0001,0.0019,0.0042,0.0121,0.0193,0.0207,0.0068,0.0044,0.0025,0.0013,0.0005,0.0002,0.0004,0.0008,0.0009,0.0026
0.0344,-172.7026,380.9603,215.9891,81.2563,50.7214,0.0016,0.0031,0.0006,0.0006,0.0015,0.0002,0.0013,0.0003,0.0010,0.0015,0.0020,0.0058,0.0103,0.0205,0.0060,0.0011,0.0004,0.0003,0.0007,0.0007,0.0009,0.0004,0.0010,0.0032
0.0538,-178.0678,569.1669,328.7889,99.9594,59.4746,0.0001,0.0016,0.0003,0.0011,0.0012,0.0004,0.0001,0.0001,0.0001,0.0033,0.0013,0.0128,0.0163,0.0200,0.0058,0.0023,0.0003,0.0003,0.0001,0.0000,0.0003,0.0005,0.0003,0.0004
0.0411,-176.9468,215.3493,345.3403,96.7883,62.2594,0.0004,0.0012,0.0003,0.0006,0.0005,0.0008,0.0001,0.0002,0.0001,0.0010,0.0027,0.0089,0.0196,0.0074,0.0060,0.0027,0.0005,0.0005,0.0001,0.0000,0.0003,0.0002,0.0003,0.0018
0.0495,-164.1351,531.0972,210.6166,84.1699,51.0467,0.0003,0.0001,0.0007,0.0004,0.0007,0.0017,0.0008,0.0007,0.0018,0.0007,0.0016,0.0013,0.0115,0.0178,0.0176,0.0045,0.0015,0.0008,0.0005,0.0009,0.0006,0.0000,0.0002,0.0019
0.0428,-178.3539,409.9691,500.7750,118.1050,82.0173,0.0002,0.0022,0.0005,0.0011,0.0014,0.0005,0.0001,0.0001,0.0001,0.0022,0.0016,0.0086,0.0173,0.0141,0.0049,0.0024,0.0004,0.0003,0.0001,0.0000,0.0002,0.0005,0.0002,0.0006
0.0322,-172.1061,389.3164,321.2054,95.3783,60.1113,0.0002,0.0013,0.0007,0.0004,0.0005,0.0009,0.0001,0.0002,0.0001,0.0012,0.0026,0.0012,0.0167,0.0066,0.0061,0.0037,0.0006,0.0008,0.0003,0.0000,0.0001,0.0002,0.0001,0.0010
0.0405,-168.0113,531.6574,211.1251,85.5407,49.0797,0.0003,0.0001,0.0004,0.0005,0.0003,0.0005,0.0007,0.0009,0.0017,0.0011,0.0037,0.0014,0.0097,0.0164,0.0105,0.0032,0.0010,0.0009,0.0003,0.0006,0.0007,0.0000,0.0002,0.0025
0.0408,-160.7646,532.0536,211.0172,87.2815,49.5150,0.0002,0.0001,0.0003,0.0006,0.0004,0.0012,0.0009,0.0005,0.0009,0.0008,0.0018,0.0004,0.0067,0.0140,0.0157,0.0046,0.0020,0.0011,0.0004,0.0009,0.0003,0.0000,0.0002,0.0009
0.0391,-159.2832,532.3503,210.3761,85.9419,51.8771,0.0003,0.0001,0.0002,0.0005,0.0004,0.0013,0.0012,0.0005,0.0009,0.0004,0.0019,0.0007,0.0039,0.0124,0.0156,0.0083,0.0013,0.0003,0.0004,0.0007,0.0003,0.0000,0.0003,0.0007
0.0364,-171.0208,389.4055,321.8001,96.6277,61.5357,0.0013,0.0023,0.0011,0.0009,0.0010,0.0006,0.0003,0.0002,0.0001,0.0013,0.0027,0.0063,0.0153,0.0119,0.0060,0.0029,0.0023,0.0013,0.0005,0.0001,0.0002,0.0004,0.0007,0.0021
0.0354,-162.7297,529.7393,210.7878,83.5137,51.7274,0.0002,0.0001,0.0001,0.0003,0.0002,0.0005,0.0008,0.0006,0.0013,0.0008,0.0037,0.0009,0.0036,0.0146,0.0099,0.0063,0.0011,0.0006,0.0002,0.0007,0.0005,0.0000,0.0002,0.0018
0.0243,-173.1337,156.2940,498.9894,58.2589,52.9717,0.0009,0.0024,0.0009,0.0007,0.0006,0.0004,0.0002,0.0001,0.0001,0.0006,0.0014,0.0034,0.0143,0.0038,0.0067,0.0016,0.0010,0.0006,0.0003,0.0000,0.0001,0.0002,0.0003,0.0010
0.0259,-172.4214,184.4079,508.8508,113.6993,76.9721,0.0004,0.0026,0.0009,0.0003,0.0005,0.0008,0.0001,0.0002,0.0000,0.0007,0.0011,0.0017,0.0142,0.0091,0.0041,0.0015,0.0007,0.0010,0.0002,0.0001,0.0002,0.0001,0.0002,0.0009
0.0375,-167.3016,531.7072,211.0413,86.2662,52.0950,0.0004,0.0000,0.0001,0.0003,0.0002,0.0004,0.0006,0.0008,0.0015,0.0009,0.0057,0.0024,0.0045,0.0133,0.0105,0.0055,0.0010,0.0002,0.0002,0.0010,0.0006,0.0000,0.0002,0.0013
0.0371,-178.0638,215.7139,346.4015,96.6025,63.2840,0.0001,0.0013,0.0002,0.0007,0.0006,0.0002,0.0001,0.0001,0.0001,0.0020,0.0011,0.0091,0.0131,0.0127,0.0032,0.0017,0.0002,0.0002,0.0001,0.0000,0.0005,0.0005,0.0003,0.0003
0.0228,-175.6000,405.5129,498.7524,119.1743,82.7445,0.0006,0.0015,0.0004,0.0006,0.0007,0.0007,0.0001,0.0002,0.0002,0.0008,0.0023,0.0028,0.0123,0.0053,0.0038,0.0017,0.0010,0.0006,0.0002,0.0001,0.0001,0.0003,0.0004,0.0011
0.0293,-179.5177,381.7194,216.3267,81.3336,49.6295,0.0002,0.0010,0.0002,0.0004,0.0003,0.0004,0.0001,0.0001,0.0001,0.0014,0.0019,0.0075,0.0123,0.0072,0.0020,0.0020,0.0003,0.0004,0.0001,0.0000,0.0003,0.0003,0.0002,0.0007
0.0308,-156.5149,564.3036,328.7092,78.9695,60.1755,0.0004,0.0001,0.0002,0.0007,0.0005,0.0006,0.0007,0.0005,0.0012,0.0010,0.0017,0.0003,0.0043,0.0083,0.0122,0.0059,0.0022,0.0011,0.0007,0.0009,0.0006,0.0000,0.0002,0.0011
0.0210,-169.3398,143.5753,493.6616,32.4824,28.1277,0.0018,0.0023,0.0022,0.0022,0.0006,0.0004,0.0003,0.0002,0.0002,0.0006,0.0015,0.0043,0.0121,0.0064,0.0053,0.0014,0.0027,0.0016,0.0005,0.0001,0.0002,0.0003,0.0005,0.0023
0.0123,175.6155,147.0763,490.5710,39.9585,35.0606,0.0035,0.0053,0.0022,0.0018,0.0008,0.0005,0.0001,0.0001,0.0002,0.0005,0.0004,0.0064,0.0109,0.0036,0.0051,0.0010,0.0004,0.0009,0.0002,0.0000,0.0001,0.0002,0.0005,0.0017
0.0185,-171.3141,569.6194,328.6430,102.7130,60.8400,0.0006,0.0012,0.0008,0.0007,0.0004,0.0006,0.0002,0.0002,0.0001,0.0004,0.0022,0.0024,0.0105,0.0043,0.0024,0.0016,0.0017,0.0009,0.0005,0.0001,0.0003,0.0005,0.0003,0.0011
0.0275,-167.2157,380.8798,216.2856,78.9759,49.5598,0.0002,0.0001,0.0002,0.0004,0.0003,0.0006,0.0006,0.0006,0.0011,0.0005,0.0025,0.0013,0.0068,0.0100,0.0073,0.0031,0.0009,0.0003,0.0002,0.0008,0.0004,0.0000,0.0002,0.0016
0.0261,-175.1137,381.2922,215.9796,83.0713,51.1309,0.0002,0.0001,0.0001,0.0001,0.0002,0.0003,0.0007,0.0004,0.0013,0.0013,0.0046,0.0027,0.0038,0.0097,0.0058,0.0019,0.0004,0.0001,0.0002,0.0010,0.0004,0.0000,0.0001,0.0009
0.0203,-178.9329,186.1964,506.9725,111.5236,82.6181,0.0001,0.0008,0.0002,0.0005,0.0007,0.0004,0.0001,0.0001,0.0001,0.0012,0.0011,0.0041,0.0090,0.0052,0.0022,0.0016,0.0002,0.0002,0.0001,0.0000,0.0003,0.0004,0.0002,0.0004
0.0233,-158.9172,562.2509,329.5117,71.6337,57.5057,0.0004,0.0001,0.0004,0.0007,0.0004,0.0004,0.0004,0.0006,0.0007,0.0005,0.0015,0.0005,0.0035,0.0088,0.0076,0.0040,0.0013,0.0010,0.0004,0.0005,0.0006,0.0000,0.0002,0.0009
0.0217,-179.7653,408.1572,499.9231,121.3546,82.5015,0.0003,0.0009,0.0003,0.0009,0.0006,0.0011,0.0001,0.0002,0.0001,0.0009,0.0016,0.0047,0.0086,0.0063,0.0033,0.0015,0.0004,0.0003,0.0001,0.0000,0.0001,0.0002,0.0002,0.0008
0.0261,-139.5527,610.4965,494.0844,59.1964,95.5976,0.0017,0.0013,0.0009,0.0006,0.0008,0.0003,0.0002,0.0001,0.0001,0.0010,0.0018,0.0045,0.0086,0.0034,0.0042,0.0037,0.0068,0.0046,0.0033,0.0008,0.0008,0.0005,0.0007,0.0035
0.0204,-161.0247,569.3054,328.8595,103.9496,60.6709,0.0015,0.0020,0.0014,0.0007,0.0010,0.0004,0.0002,0.0002,0.0001,0.0009,0.0011,0.0038,0.0084,0.0073,0.0058,0.0023,0.0020,0.0018,0.0007,0.0001,0.0002,0.0003,0.0004,0.0034
0.0262,-127.2554,610.3531,494.3763,59.5193,94.8225,0.0025,0.0018,0.0006,0.0004,0.0010,0.0006,0.0002,0.0001,0.0001,0.0011,0.0037,0.0045,0.0080,0.0071,0.0058,0.0020,0.0053,0.0063,0.0029,0.0012,0.0029,0.0012,0.0020,0.0083
0.0198,-176.3480,407.9800,499.1163,123.1805,83.8457,0.0004,0.0015,0.0003,0.0005,0.0005,0.0008,0.0001,0.0003,0.0001,0.0010,0.0019,0.0040,0.0082,0.0047,0.0044,0.0017,0.0007,0.0004,0.0001,0.0000,0.0002,0.0004,0.0002,0.0012
0.0088,-168.7759,143.2388,492.4359,32.1336,29.0843,0.0055,0.0036,0.0025,0.0017,0.0017,0.0004,0.0001,0.0002,0.0003,0.0008,0.0012,0.0037,0.0081,0.0079,0.0030,0.0017,0.0011,0.0015,0.0008,0.0002,0.0001,0.0004,0.0008,0.0028
0.0166,-87.2871,610.8298,494.3132,58.2423,93.8523,0.0039,0.0024,0.0005,0.0004,0.0005,0.0006,0.0003,0.0001,0.0001,0.0007,0.0032,0.0027,0.0044,0.0060,0.0029,0.0008,0.0024,0.0042,0.0013,0.0017,0.0052,0.0010,0.0039,0.0081
0.0250,-178.8566,225.2258,220.9458,79.0302,51.6241,0.0001,0.0001,0.0001,0.0002,0.0002,0.0005,0.0009,0.0007,0.0023,0.0015,0.0039,0.0019,0.0051,0.0081,0.0059,0.0017,0.0004,0.0002,0.0001,0.0008,0.0004,0.0000,0.0001,0.0010
0.0130,-173.9197,389.2972,321.2050,95.6026,60.1118,0.0004,0.0009,0.0004,0.0004,0.0003,0.0006,0.0002,0.0002,0.0000,0.0003,0.0015,0.0019,0.0080,0.0028,0.0015,0.0010,0.0007,0.0006,0.0004,0.0001,0.0004,0.0005,0.0002,0.0008
0.0184,-176.6011,224.6434,220.7604,81.0639,51.2030,0.0004,0.0012,0.0004,0.0003,0.0004,0.0007,0.0001,0.0001,0.0001,0.0006,0.0011,0.0051,0.0079,0.0035,0.0039,0.0012,0.0004,0.0005,0.0002,0.0000,0.0002,0.0002,0.0002,0.0009
0.0185,-176.2108,185.0703,505.4217,113.5773,82.0298,0.0012,0.0015,0.0006,0.0012,0.0005,0.0004,0.0010,0.0005,0.0007,0.0013,0.0022,0.0047,0.0066,0.0078,0.0037,0.0007,0.0003,0.0005,0.0012,0.0006,0.0011,0.0006,0.0003,0.0019
0.0156,-176.7418,381.6838,215.2698,81.6998,48.8843,0.0001,0.0009,0.0003,0.0008,0.0005,0.0005,0.0001,0.0001,0.0001,0.0011,0.0017,0.0015,0.0077,0.0044,0.0020,0.0013,0.0004,0.0006,0.0002,0.0000,0.0003,0.0004,0.0001,0.0004
0.0150,176.4906,409.4399,500.9505,118.2635,80.4291,0.0002,0.0007,0.0002,0.0006,0.0005,0.0007,0.0001,0.0002,0.0001,0.0007,0.0015,0.0032,0.0075,0.0032,0.0015,0.0010,0.0002,0.0002,0.0001,0.0000,0.0001,0.0003,0.0002,0.0005
0.0177,-171.5698,381.6595,216.2276,82.4216,51.2286,0.0002,0.0001,0.0001,0.0003,0.0003,0.0005,0.0006,0.0006,0.0014,0.0005,0.0014,0.0011,0.0036,0.0075,0.0041,0.0020,0.0005,0.0002,0.0002,0.0004,0.0004,0.0000,0.0001,0.0010
0.0193,-157.9432,611.9224,493.4850,56.0124,95.8669,0.0005,0.0006,0.0010,0.0003,0.0004,0.0001,0.0001,0.0002,0.0001,0.0005,0.0007,0.0017,0.0075,0.0056,0.0042,0.0021,0.0009,0.0019,0.0017,0.0002,0.0005,0.0001,0.0001,0.0007
0.0143,-169.1797,215.5438,345.1506,96.1738,64.5978,0.0013,0.0017,0.0007,0.0008,0.0005,0.0006,0.0002,0.0002,0.0001,0.0005,0.0019,0.0032,0.0073,0.0056,0.0021,0.0011,0.0012,0.0009,0.0005,0.0002,0.0006,0.0006,0.0008,0.0013
0.0195,-174.7284,407.9235,498.2454,121.0523,81.4236,0.0012,0.0013,0.0004,0.0019,0.0006,0.0003,0.0005,0.0004,0.0007,0.0013,0.0024,0.0042,0.0073,0.0064,0.0058,0.0005,0.0004,0.0004,0.0011,0.0006,0.0012,0.0005,0.0004,0.0014
0.0195,179.7041,225.5106,221.4781,78.2767,50.9462,0.0002,0.0001,0.0002,0.0002,0.0003,0.0005,0.0012,0.0003,0.0012,0.0014,0.0039,0.0016,0.0032,0.0070,0.0036,0.0022,0.0003,0.0001,0.0002,0.0005,0.0003,0.0000,0.0001,0.0007
0.0118,-174.0530,531.7296,210.8896,87.7541,49.9522,0.0003,0.0011,0.0003,0.0003,0.0002,0.0006,0.0002,0.0002,0.0000,0.0004,0.0014,0.0014,0.0069,0.0027,0.0016,0.0011,0.0005,0.0004,0.0003,0.0001,0.0004,0.0004,0.0002,0.0006
0.0131,-174.5970,569.9088,329.0026,102.3340,60.8453,0.0006,0.0012,0.0005,0.0004,0.0005,0.0006,0.0001,0.0003,0.0002,0.0006,0.0011,0.0018,0.0069,0.0033,0.0030,0.0012,0.0005,0.0006,0.0002,0.0000,0.0001,0.0002,0.0002,0.0009
0.0123,124.0776,237.2997,624.1650,40.2264,31.3436,0.0004,0.0007,0.0025,0.0027,0.0020,0.0037,0.0067,0.0024,0.0018,0.0008,0.0004,0.0004,0.0028,0.0033,0.0032,0.0032,0.0024,0.0010,0.0011,0.0003,0.0004,0.0000,0.0003,0.0007
0.0182,-151.6719,247.4427,623.8139,65.1161,31.6130,0.0014,0.0006,0.0014,0.0004,0.0006,0.0002,0.0003,0.0002,0.0001,0.0004,0.0010,0.0029,0.0066,0.0060,0.0036,0.0013,0.0012,0.0031,0.0026,0.0004,0.0008,0.0002,0.0003,0.0012
0.0144,-122.1460,241.8194,623.9668,53.6909,32.0595,0.0008,0.0005,0.0019,0.0012,0.0011,0.0001,0.0005,0.0001,0.0001,0.0004,0.0005,0.0014,0.0040,0.0026,0.0012,0.0013,0.0030,0.0066,0.0036,0.0007,0.0008,0.0004,0.0002,0.0008
0.0190,-161.2465,572.8528,328.6591,104.4001,62.8093,0.0002,0.0001,0.0003,0.0003,0.0004,0.0007,0.0009,0.0003,0.0006,0.0003,0.0007,0.0003,0.0041,0.0060,0.0064,0.0039,0.0008,0.0004,0.0003,0.0005,0.0002,0.0000,0.0001,0.0009
0.0124,-156.4944,615.2061,512.8180,49.5615,57.7571,0.0002,0.0001,0.0002,0.0003,0.0002,0.0002,0.0002,0.0005,0.0007,0.0007,0.0018,0.0003,0.0015,0.0023,0.0059,0.0010,0.0013,0.0013,0.0006,0.0004,0.0009,0.0001,0.0002,0.0005
