group_id,anchor_id,vector_magnitude,predicted_angle,x_center,y_center,width,height,top_class,top_class_score,vector_x,vector_y,contribution_pct
2,16,0.0023,-65.2900,360.2900,164.9800,75.0500,47.0300,Leanbot_p195,0.0018,0.0010,-0.0021,0.0200
2,17,0.0017,-12.0300,362.2500,163.5700,79.7000,42.5200,Leanbot_p15,0.0015,0.0017,-0.0004,0.0200
3,0,2.3530,15.4200,371.2400,257.6900,86.0700,54.2100,Leanbot_p15,0.8822,2.2683,0.6255,16.1400
3,1,2.3122,15.3800,370.5700,257.6600,85.2400,54.9500,Leanbot_p15,0.7932,2.2294,0.6134,15.8600
3,2,2.1225,17.3100,371.0600,258.4000,86.0300,54.1200,Leanbot_p15,0.8078,2.0263,0.6317,14.5600
3,3,1.9878,9.5400,370.5300,257.9000,84.9600,54.7200,Leanbot_0,0.6725,1.9603,0.3295,13.6300
3,4,1.8080,14.8000,370.8500,257.7700,84.9000,54.2200,Leanbot_p15,0.6646,1.7480,0.4617,12.4000
3,5,1.4158,8.3700,370.6200,257.8300,85.4400,54.9600,Leanbot_p15,0.5238,1.4007,0.2062,9.7100
3,6,0.9382,17.1100,371.0700,258.0800,85.6900,53.4700,Leanbot_p15,0.4585,0.8967,0.2761,6.4300
3,7,0.6459,11.8700,371.1200,257.9600,85.0400,54.4300,Leanbot_p15,0.3599,0.6321,0.1329,4.4300
3,8,0.3530,9.8800,370.9400,258.2400,85.6300,54.1200,Leanbot_p15,0.2024,0.3478,0.0606,2.4200
3,9,0.1838,8.4600,370.9300,258.0600,85.6200,55.0000,Leanbot_p15,0.0804,0.1818,0.0271,1.2600
3,10,0.1735,20.6700,371.0500,258.4100,85.7000,52.0700,Leanbot_p15,0.0781,0.1624,0.0612,1.1900
3,11,0.1507,0.2800,370.6300,257.9300,85.5000,55.1600,Leanbot_0,0.0541,0.1507,0.0007,1.0300
3,12,0.0403,-1.3800,370.1500,257.7300,85.5000,54.5000,Leanbot_p15,0.0191,0.0403,-0.0010,0.2800
3,13,0.0316,-0.0400,370.1000,256.9000,86.2200,52.3900,Leanbot_p15,0.0136,0.0316,-0.0000,0.2200
3,14,0.0222,-3.5200,370.1800,257.0300,85.1200,52.3400,Leanbot_p15,0.0130,0.0221,-0.0014,0.1500
3,15,0.0216,7.8000,370.8500,258.7000,85.0700,51.7900,Leanbot_p15,0.0075,0.0214,0.0029,0.1500
3,16,0.0186,-1.7800,371.1800,257.0100,85.9300,52.6200,Leanbot_p15,0.0096,0.0186,-0.0006,0.1300
3,17,0.0132,-8.2000,370.4900,256.8300,86.9700,52.4500,Leanbot_p15,0.0061,0.0131,-0.0019,0.0900
3,18,0.0058,1.5500,370.6000,257.8900,86.0200,54.0700,Leanbot_p15,0.0019,0.0058,0.0002,0.0400
3,19,0.0054,11.1300,370.8000,257.5000,85.5000,54.8900,Leanbot_p15,0.0035,0.0053,0.0011,0.0400
3,20,0.0047,9.4100,370.6400,255.6400,85.6300,50.3800,Leanbot_p15,0.0026,0.0046,0.0008,0.0300
3,21,0.0039,-21.7000,370.8900,256.9600,85.0200,51.2800,Leanbot_m15,0.0030,0.0037,-0.0015,0.0300
3,22,0.0032,-24.6000,370.5500,257.5000,85.7100,50.6000,Leanbot_p195,0.0019,0.0029,-0.0013,0.0200
4,0,2.2420,10.8000,193.1000,381.1700,102.6900,69.9000,Leanbot_0,0.6913,2.2023,0.4200,16.6600
4,1,2.1439,12.8600,193.4800,381.0600,102.4100,69.5700,Leanbot_p15,0.7415,2.0902,0.4770,15.9400
4,2,2.0415,11.8100,193.4000,380.8200,102.2900,69.8300,Leanbot_p15,0.6736,1.9983,0.4178,15.1700
4,3,1.9008,12.4000,193.6900,380.7400,102.7900,69.6100,Leanbot_p15,0.8077,1.8565,0.4082,14.1300
4,4,1.7117,14.4800,193.6200,380.9900,102.1200,70.0000,Leanbot_p15,0.7271,1.6574,0.4280,12.7200
4,5,1.4187,11.0100,193.1700,380.8600,101.7900,69.5100,Leanbot_p15,0.5967,1.3926,0.2709,10.5400
4,6,0.6467,9.9200,194.0400,380.5500,103.1500,69.8100,Leanbot_p15,0.2898,0.6371,0.1114,4.8100
4,7,0.5647,10.8500,194.7300,380.5600,103.9500,70.1400,Leanbot_p15,0.3200,0.5546,0.1063,4.2000
4,8,0.3741,11.8000,193.9400,380.7100,104.8100,70.0400,Leanbot_p15,0.2200,0.3661,0.0765,2.7800
4,9,0.1165,13.8000,193.5500,381.7300,103.8400,67.9200,Leanbot_p15,0.0697,0.1132,0.0278,0.8700
4,10,0.0743,9.4500,193.8700,380.5000,101.6900,69.9100,Leanbot_p15,0.0294,0.0733,0.0122,0.5500
4,11,0.0606,5.9700,195.5200,381.2300,97.1000,69.9700,Leanbot_p15,0.0349,0.0602,0.0063,0.4500
4,12,0.0461,2.5700,194.5600,381.4700,99.1000,70.2900,Leanbot_p15,0.0203,0.0461,0.0021,0.3400
4,13,0.0448,7.3900,194.0800,381.8400,104.0400,68.3800,Leanbot_p15,0.0215,0.0444,0.0058,0.3300
4,14,0.0225,5.0100,193.2400,380.5500,100.6600,67.4300,Leanbot_p15,0.0085,0.0224,0.0020,0.1700
4,15,0.0148,2.6500,193.2900,380.7700,99.8700,67.0600,Leanbot_p30,0.0049,0.0148,0.0007,0.1100
4,16,0.0096,11.4600,190.8200,383.2000,98.6300,65.6600,Leanbot_p15,0.0059,0.0094,0.0019,0.0700
4,17,0.0094,-14.1600,193.2900,379.7200,102.4800,66.4400,Leanbot_p15,0.0064,0.0091,-0.0023,0.0700
4,18,0.0060,6.4400,193.1000,380.6800,100.9500,67.5100,Leanbot_p15,0.0032,0.0059,0.0007,0.0400
4,19,0.0053,-10.3400,193.3700,379.3100,101.4600,66.4700,Leanbot_p15,0.0047,0.0052,-0.0010,0.0400
4,20,0.0040,-13.0800,193.4700,379.3100,101.0700,67.8000,Leanbot_m15,0.0035,0.0039,-0.0009,0.0300
4,21,0.0029,-39.5400,192.3100,380.2200,101.8800,64.9800,Leanbot_p15,0.0021,0.0022,-0.0019,0.0200
4,22,0.0008,-25.0400,193.5500,379.6100,102.1600,66.2700,Leanbot_p195,0.0023,0.0007,-0.0003,0.0100
5,0,2.0902,8.0200,576.2600,384.3400,110.1400,71.3900,Leanbot_p15,0.7255,2.0697,0.2915,16.1700
5,1,2.0763,4.3100,576.1800,384.0900,108.6600,71.6700,Leanbot_0,0.6959,2.0704,0.1561,16.0600
5,2,1.6839,7.0600,576.4300,384.0100,110.4100,71.4400,Leanbot_p15,0.6224,1.6711,0.2071,13.0300
5,3,1.5212,6.9100,575.9100,384.2000,107.3500,71.6700,Leanbot_p15,0.5245,1.5101,0.1830,11.7700
5,4,1.4149,6.4000,575.8100,384.1300,108.7700,71.8000,Leanbot_0,0.4424,1.4061,0.1578,10.9500
5,5,1.3300,-1.6300,575.8900,384.1800,108.0300,71.3400,Leanbot_0,0.5542,1.3294,-0.0379,10.2900
5,6,1.1404,12.7100,576.0400,383.9300,109.1500,71.3200,Leanbot_p15,0.4517,1.1125,0.2509,8.8200
5,7,0.5073,-1.9500,575.5900,384.0400,107.2700,71.7600,Leanbot_p15,0.1799,0.5070,-0.0172,3.9200
5,8,0.4523,4.6000,576.4200,384.0800,110.6600,71.7800,Leanbot_p15,0.1958,0.4509,0.0363,3.5000
5,9,0.4523,0.7300,576.3100,383.9500,106.6500,71.2400,Leanbot_0,0.1452,0.4522,0.0058,3.5000
5,10,0.1573,1.1400,575.9000,384.1800,110.3200,71.5000,Leanbot_0,0.0734,0.1573,0.0031,1.2200
5,11,0.0760,11.0100,575.9300,384.1300,110.3800,69.7100,Leanbot_p15,0.0379,0.0746,0.0145,0.5900
5,12,0.0303,-18.6700,576.2800,384.2200,107.7300,70.1600,Leanbot_m15,0.0111,0.0287,-0.0097,0.2300
5,13,0.0088,5.1900,573.1400,383.8700,104.5600,70.3300,Leanbot_p15,0.0048,0.0088,0.0008,0.0700
5,14,0.0067,-26.1300,575.8500,384.4000,107.0200,71.7800,Leanbot_m15,0.0025,0.0061,-0.0030,0.0500
5,15,0.0042,-1.5600,575.3300,383.5700,107.7000,72.7000,Leanbot_p15,0.0023,0.0042,-0.0001,0.0300
5,16,0.0036,15.3100,571.0500,384.2700,100.4200,65.2600,Leanbot_p15,0.0017,0.0034,0.0009,0.0300
5,17,0.0031,-12.8900,575.4400,384.7900,109.8300,72.9700,Leanbot_p15,0.0019,0.0030,-0.0007,0.0200
5,18,0.0023,13.4800,574.1800,383.6300,109.1700,70.4800,Leanbot_p15,0.0016,0.0023,0.0005,0.0200
6,0,2.0900,16.9400,214.1200,256.4200,86.1300,54.4200,Leanbot_p15,0.7799,1.9993,0.6089,18.8700
6,1,1.7711,10.8700,213.7500,256.6200,87.0000,53.6200,Leanbot_p15,0.7488,1.7393,0.3341,15.9900
6,2,1.6761,14.7400,214.3100,256.4600,86.5500,54.0000,Leanbot_p15,0.7296,1.6209,0.4266,15.1300
6,3,1.6244,14.4300,214.3000,256.6400,86.7500,54.4700,Leanbot_p15,0.6198,1.5731,0.4049,14.6700
6,4,1.5798,14.2000,214.2500,256.7000,87.0800,54.0800,Leanbot_p15,0.5903,1.5315,0.3876,14.2600
6,5,1.1124,15.7300,213.8700,257.2400,86.6000,53.2400,Leanbot_p15,0.5714,1.0708,0.3016,10.0400
6,6,0.3375,12.2400,214.3200,257.1900,87.6400,52.1500,Leanbot_p15,0.1800,0.3298,0.0715,3.0500
6,7,0.2559,9.5000,214.7700,256.9700,86.8900,54.3900,Leanbot_p15,0.1039,0.2524,0.0422,2.3100
6,8,0.1960,11.8300,214.5700,256.1500,86.9200,52.9800,Leanbot_p15,0.1326,0.1918,0.0402,1.7700
6,9,0.1674,11.8600,213.8700,256.7100,87.6300,53.7000,Leanbot_p15,0.1006,0.1638,0.0344,1.5100
6,10,0.0763,11.1300,214.4300,256.5500,87.3300,53.5600,Leanbot_p15,0.0375,0.0749,0.0147,0.6900
6,11,0.0438,17.7600,214.5800,257.4600,87.5500,51.8400,Leanbot_p15,0.0236,0.0417,0.0134,0.4000
6,12,0.0411,1.3700,213.9600,256.1800,86.8800,52.0900,Leanbot_p15,0.0259,0.0411,0.0010,0.3700
6,13,0.0313,5.0700,213.6100,256.6500,85.7200,52.7400,Leanbot_p15,0.0182,0.0311,0.0028,0.2800
6,14,0.0204,-7.6900,213.3800,256.0400,88.0300,52.4200,Leanbot_p15,0.0108,0.0202,-0.0027,0.1800
6,15,0.0196,-0.3300,213.7400,255.8400,86.8800,52.8000,Leanbot_p15,0.0117,0.0196,-0.0001,0.1800
6,16,0.0161,-1.1100,213.7700,256.3200,86.7600,53.1200,Leanbot_p195,0.0131,0.0161,-0.0003,0.1500
6,17,0.0085,15.1000,215.1800,256.2500,85.6400,54.0500,Leanbot_p15,0.0052,0.0083,0.0022,0.0800
6,18,0.0084,7.2500,214.3400,257.2100,85.9600,54.0000,Leanbot_p15,0.0032,0.0083,0.0011,0.0800
6,19,0.0070,5.2100,214.5500,257.1700,86.0800,53.7500,Leanbot_p15,0.0027,0.0070,0.0006,0.0600
6,20,0.0031,11.3900,214.1600,254.9100,84.6400,50.4100,Leanbot_p15,0.0018,0.0030,0.0006,0.0300
6,21,0.0019,-50.7200,213.3200,255.8300,86.0900,51.6800,Leanbot_m15,0.0024,0.0012,-0.0014,0.0200
6,22,0.0016,-31.4300,213.4500,256.5100,87.0700,51.8700,Leanbot_p195,0.0017,0.0014,-0.0008,0.0100
7,0,2.0127,16.6300,377.3900,386.7200,103.8100,69.8000,Leanbot_p15,0.7558,1.9285,0.5760,17.7800
7,1,1.6773,18.9900,377.5900,387.1900,104.2600,69.3500,Leanbot_p15,0.6139,1.5860,0.5458,14.8200
7,2,1.6708,11.0600,377.5000,386.9200,102.4100,69.8000,Leanbot_p15,0.5154,1.6398,0.3205,14.7600
7,3,1.5298,13.6300,376.9300,387.0400,103.1900,69.3900,Leanbot_p15,0.5311,1.4868,0.3606,13.5100
7,4,1.0865,15.9500,378.5600,387.2300,105.1200,69.4800,Leanbot_p15,0.4938,1.0447,0.2985,9.6000
7,5,0.9560,17.8300,377.1400,387.5500,103.5300,70.2800,Leanbot_p15,0.3896,0.9101,0.2926,8.4400
7,6,0.8659,13.3300,377.0400,387.3200,102.7100,69.8500,Leanbot_p15,0.3460,0.8425,0.1997,7.6500
7,7,0.5423,2.4600,377.6000,386.7200,101.9900,69.6700,Leanbot_0,0.2407,0.5418,0.0233,4.7900
7,8,0.5340,13.9000,378.4900,386.8200,105.2400,69.4900,Leanbot_p15,0.2572,0.5183,0.1283,4.7200
7,9,0.1441,6.3600,378.0800,386.9600,102.0900,69.6100,Leanbot_p15,0.0581,0.1432,0.0160,1.2700
7,10,0.1214,15.2300,378.0900,387.3900,104.5400,70.1700,Leanbot_p15,0.0577,0.1172,0.0319,1.0700
7,11,0.0862,0.8500,377.1600,386.8900,102.6100,69.9100,Leanbot_p15,0.0422,0.0862,0.0013,0.7600
7,12,0.0386,15.1500,377.1000,387.0300,103.2800,69.4000,Leanbot_p15,0.0231,0.0373,0.0101,0.3400
7,13,0.0200,6.4100,377.1300,386.6900,102.8800,70.0800,Leanbot_p15,0.0097,0.0199,0.0022,0.1800
7,14,0.0190,-6.6300,377.0300,386.7100,103.3600,70.1300,Leanbot_p15,0.0096,0.0189,-0.0022,0.1700
7,15,0.0123,2.3100,377.2600,386.3000,103.7400,68.2000,Leanbot_p15,0.0051,0.0123,0.0005,0.1100
7,16,0.0091,9.8500,377.6200,388.4200,104.0600,66.7600,Leanbot_p15,0.0036,0.0090,0.0016,0.0800
7,17,0.0075,8.5800,377.2600,386.4300,103.3500,67.8700,Leanbot_p195,0.0036,0.0074,0.0011,0.0700
7,18,0.0055,-15.8000,378.3300,386.5900,102.5900,69.3800,Leanbot_m15,0.0021,0.0053,-0.0015,0.0500
7,19,0.0048,0.4700,377.4100,386.6600,102.4400,67.9200,Leanbot_p30,0.0016,0.0048,0.0000,0.0400
7,20,0.0036,0.0800,376.9200,386.7800,102.4900,68.1900,Leanbot_p15,0.0017,0.0036,0.0000,0.0300
7,21,0.0035,19.9800,375.8500,388.0000,99.6500,66.5300,Leanbot_p15,0.0020,0.0033,0.0012,0.0300
7,22,0.0018,-20.9000,376.1700,386.6300,100.7900,67.5800,Leanbot_m15,0.0019,0.0016,-0.0006,0.0200
8,0,1.8155,14.1200,506.4900,156.7800,79.5500,49.3500,Leanbot_p15,0.5805,1.7606,0.4428,20.9900
8,1,1.6646,7.3100,506.2900,156.6400,79.9200,49.0700,Leanbot_0,0.5684,1.6511,0.2118,19.2400
8,2,1.6287,14.5800,506.3300,156.6100,79.7000,48.9200,Leanbot_p15,0.6558,1.5763,0.4099,18.8300
8,3,0.9898,11.4300,506.2100,156.5800,79.4800,48.7000,Leanbot_p15,0.3339,0.9701,0.1962,11.4400
8,4,0.8600,2.9100,506.4300,156.8000,79.8200,49.2100,Leanbot_0,0.3091,0.8589,0.0436,9.9400
8,5,0.8263,13.1300,506.4600,156.6000,79.8200,49.4100,Leanbot_p15,0.4042,0.8047,0.1877,9.5500
8,6,0.4313,-3.7300,506.4200,156.8000,79.1800,49.3400,Leanbot_0,0.1918,0.4304,-0.0280,4.9900
8,7,0.2887,-12.9600,506.2400,156.5700,79.4300,48.7300,Leanbot_0,0.0884,0.2814,-0.0647,3.3400
8,8,0.0384,-1.4600,505.8300,156.7200,78.2000,48.8700,Leanbot_m15,0.0114,0.0383,-0.0010,0.4400
8,9,0.0382,3.7300,506.0100,156.6000,77.5500,48.4000,Leanbot_m15,0.0150,0.0381,0.0025,0.4400
8,10,0.0326,11.1700,506.8800,157.7200,81.1900,46.9300,Leanbot_p15,0.0141,0.0320,0.0063,0.3800
8,11,0.0281,-9.5800,505.8900,156.7700,77.7800,48.2800,Leanbot_m15,0.0109,0.0277,-0.0047,0.3200
8,12,0.0202,1.3200,506.0200,156.4100,77.6100,48.0100,Leanbot_m15,0.0087,0.0202,0.0005,0.2300
8,13,0.0201,2.1700,506.2200,157.1600,79.6300,48.9700,Leanbot_p30,0.0060,0.0201,0.0008,0.2300
8,14,0.0132,-17.5900,506.1900,157.1500,79.9600,49.4300,Leanbot_0,0.0041,0.0125,-0.0040,0.1500
8,15,0.0044,11.7300,506.7700,157.4800,80.8900,48.4800,Leanbot_p15,0.0028,0.0043,0.0009,0.0500
8,16,0.0034,6.4600,506.5500,158.2600,80.4100,52.8700,Leanbot_p15,0.0017,0.0034,0.0004,0.0400
8,17,0.0031,13.7000,506.6800,158.2900,80.4200,52.2200,Leanbot_p15,0.0017,0.0030,0.0007,0.0400
8,18,0.0030,12.6800,506.1700,156.7400,78.4900,48.1700,Leanbot_p15,0.0014,0.0029,0.0007,0.0300
9,0,1.7793,6.9500,534.3600,251.0100,90.2000,58.3700,Leanbot_0,0.5926,1.7663,0.2152,19.6700
9,1,1.6409,12.8500,534.5500,251.0800,90.5000,58.0900,Leanbot_p15,0.5917,1.5999,0.3649,18.1400
9,2,1.4833,12.4900,534.6400,251.0800,90.2900,58.9900,Leanbot_p15,0.5327,1.4482,0.3208,16.4000
9,3,1.3442,9.1600,534.6500,251.2500,90.4000,58.4300,Leanbot_p15,0.5752,1.3271,0.2140,14.8600
9,4,1.2577,5.4400,534.6500,251.2800,90.0700,57.4600,Leanbot_0,0.4390,1.2520,0.1193,13.9000
9,5,1.1089,5.8000,534.2800,251.0900,90.0700,58.7100,Leanbot_0,0.3326,1.1032,0.1121,12.2600
9,6,0.0915,-9.2900,533.9100,251.2000,90.9000,58.3900,Leanbot_p15,0.0315,0.0903,-0.0148,1.0100
9,7,0.0890,-1.8500,534.2400,251.2800,90.4800,58.3200,Leanbot_p15,0.0326,0.0890,-0.0029,0.9800
9,8,0.0617,6.3900,535.1800,250.6000,91.2400,58.0300,Leanbot_p15,0.0259,0.0613,0.0069,0.6800
9,9,0.0505,5.4100,534.5800,251.2700,88.8200,57.6700,Leanbot_p15,0.0166,0.0503,0.0048,0.5600
9,10,0.0355,9.3900,535.0900,251.1500,90.8600,57.5200,Leanbot_p15,0.0190,0.0351,0.0058,0.3900
9,11,0.0329,-9.4000,534.7300,251.4000,88.6500,57.4000,Leanbot_p30,0.0095,0.0324,-0.0054,0.3600
9,12,0.0187,10.3100,535.0800,251.4600,90.4800,59.1200,Leanbot_p15,0.0108,0.0184,0.0033,0.2100
9,13,0.0136,-7.5400,534.5200,251.0400,91.1700,58.2300,Leanbot_m15,0.0045,0.0135,-0.0018,0.1500
9,14,0.0135,-0.4000,534.2400,250.9500,91.8200,58.4400,Leanbot_p15,0.0058,0.0135,-0.0001,0.1500
9,15,0.0122,-9.1000,533.9500,250.5800,89.3600,57.5600,Leanbot_0,0.0062,0.0121,-0.0019,0.1400
9,16,0.0116,3.5500,534.8500,251.6600,89.9700,59.5400,Leanbot_p15,0.0046,0.0116,0.0007,0.1300
9,17,0.0115,-1.3900,534.3700,250.7100,88.8900,57.8300,Leanbot_m15,0.0057,0.0115,-0.0003,0.1300
9,18,0.0098,5.6400,534.4000,250.9700,88.8400,57.5300,Leanbot_p15,0.0053,0.0097,0.0010,0.1100
10,0,0.0255,123.1500,239.5500,625.3600,57.1100,28.9900,Leanbot_p180,0.0075,-0.0140,0.0214,28.1700
10,1,0.0185,140.2000,246.1100,624.9200,69.1800,30.0400,Leanbot_p180,0.0061,-0.0142,0.0118,20.3700
10,2,0.0141,108.9000,235.6200,625.7800,48.9200,28.1600,Leanbot_p45,0.0062,-0.0046,0.0133,15.5400
10,3,0.0119,108.0100,239.5300,624.9100,60.1900,29.9900,Leanbot_p105,0.0032,-0.0037,0.0114,13.1900
10,4,0.0095,85.1800,234.9700,625.2400,51.2200,29.2400,Leanbot_p60,0.0042,0.0008,0.0094,10.4600
10,5,0.0094,118.8800,246.8000,624.7000,73.9700,30.5600,Leanbot_p120,0.0022,-0.0046,0.0083,10.4200
10,6,0.0055,141.5500,248.4700,624.4600,77.8700,31.0000,Leanbot_p180,0.0017,-0.0043,0.0034,6.0900
10,7,0.0036,138.0000,235.5600,625.4000,48.4200,28.0400,Leanbot_p195,0.0017,-0.0027,0.0024,3.9800
10,8,0.0035,-64.4600,245.0600,625.2700,68.1900,29.4700,Leanbot_m105,0.0017,0.0015,-0.0032,3.8600
11,0,0.0033,-24.5600,213.9900,208.6500,96.6000,152.7100,Leanbot_m30,0.0017,0.0030,-0.0014,51.6500
11,1,0.0032,-32.3600,217.0000,210.6000,93.4200,157.4300,Leanbot_p15,0.0023,0.0027,-0.0017,48.5800
12,0,0.0030,-22.8300,365.3200,211.7800,85.8500,148.6000,Leanbot_p15,0.0016,0.0027,-0.0011,100.0000
