epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,76.5735,0.99686,5.43065,1.04325,0.29126,0.64986,0.38493,0.29935,0.88468,4.77811,0.97259,0.000309876,0.000309876,0.000309876
22,79.1389,0.95151,5.27282,1.02552,0.32425,0.67943,0.43554,0.32134,1.02349,4.46124,1.0146,0.00030752,0.00030752,0.00030752
23,81.7255,0.91233,4.94003,1.02404,0.33743,0.73318,0.45921,0.32424,1.10235,4.23489,1.04792,0.000305164,0.000305164,0.000305164
24,85.5321,0.97501,4.87176,1.05013,0.33207,0.79402,0.47061,0.35432,0.96511,4.00601,1.01815,0.000302807,0.000302807,0.000302807
25,88.0703,0.88914,4.7129,1.02234,0.39717,0.81273,0.4989,0.36203,1.04274,3.87901,1.04772,0.000300451,0.000300451,0.000300451
26,90.6473,0.92084,4.7308,1.00837,0.41194,0.79575,0.5212,0.39706,0.939,3.70579,1.00065,0.000298095,0.000298095,0.000298095
27,93.1692,0.87075,4.30902,1.00387,0.4153,0.78326,0.5298,0.41011,0.90456,3.60792,0.99257,0.000295739,0.000295739,0.000295739
28,95.8823,0.92516,4.20808,1.039,0.41015,0.81859,0.54666,0.40129,1.03185,3.53845,1.04934,0.000293383,0.000293383,0.000293383
29,99.355,0.90403,4.1811,1.01681,0.42756,0.81868,0.5538,0.43232,0.84663,3.41664,0.99948,0.000291026,0.000291026,0.000291026
30,101.997,0.87894,3.97365,1.00134,0.41024,0.82128,0.5703,0.437,0.9169,3.36342,1.02828,0.00028867,0.00028867,0.00028867
31,104.379,0.86088,3.91265,1.0182,0.4158,0.81501,0.58724,0.46165,0.84588,3.27348,1.01046,0.000286314,0.000286314,0.000286314
32,106.958,0.87739,3.78304,1.01632,0.41119,0.84043,0.6008,0.4707,0.87029,3.1867,1.03007,0.000283958,0.000283958,0.000283958
33,110.044,0.87975,3.67555,1.01123,0.40273,0.85264,0.58042,0.41687,1.06128,3.3198,1.1151,0.000281602,0.000281602,0.000281602
34,113.529,0.89049,3.8116,1.00415,0.41569,0.84552,0.6488,0.52233,0.78606,3.12519,1.00204,0.000279245,0.000279245,0.000279245
35,116.035,0.86086,3.59394,1.01726,0.5112,0.77215,0.6709,0.52558,0.84177,3.01374,1.00361,0.000276889,0.000276889,0.000276889
36,118.619,0.94508,3.59939,1.01611,0.49991,0.79172,0.68406,0.46904,1.16143,3.08603,1.14843,0.000274533,0.000274533,0.000274533
37,121.137,0.9264,3.56699,1.00767,0.51941,0.79589,0.68057,0.54087,0.8282,2.93556,1.00231,0.000272177,0.000272177,0.000272177
38,124.424,0.86522,3.57296,0.99794,0.42759,0.85577,0.68629,0.55696,0.76749,2.87417,0.98345,0.000269821,0.000269821,0.000269821
39,127.468,0.82589,3.402,0.9993,0.42644,0.88024,0.67728,0.49906,1.01673,2.91533,1.05907,0.000267464,0.000267464,0.000267464
40,130.004,0.79317,3.33306,0.99031,0.52998,0.78443,0.69618,0.55389,0.82237,2.8159,0.99722,0.000265108,0.000265108,0.000265108
41,132.548,0.80226,3.27703,0.98506,0.56234,0.80672,0.71917,0.5821,0.76678,2.76046,0.98136,0.000262752,0.000262752,0.000262752
42,135.089,0.80857,3.33761,0.97518,0.53751,0.81038,0.69256,0.5607,0.7829,2.75711,0.97533,0.000260396,0.000260396,0.000260396
43,138.625,0.79805,3.25193,0.97684,0.56104,0.78,0.72326,0.56849,0.85289,2.72257,0.99516,0.00025804,0.00025804,0.00025804
44,141.289,0.78441,3.09843,0.97224,0.55948,0.81199,0.70134,0.56986,0.77057,2.74346,0.99731,0.000255683,0.000255683,0.000255683
45,143.927,0.81434,3.29734,0.97949,0.56316,0.83729,0.74239,0.60418,0.76423,2.69638,0.9854,0.000253327,0.000253327,0.000253327
46,146.405,0.78097,3.11178,0.96218,0.54803,0.84802,0.7648,0.617,0.79258,2.66671,0.97953,0.000250971,0.000250971,0.000250971
47,148.965,0.80443,3.14107,0.98115,0.55426,0.84156,0.74861,0.6129,0.75108,2.67943,0.97532,0.000248615,0.000248615,0.000248615
48,152.598,0.73674,3.08495,0.9457,0.52408,0.83971,0.71779,0.58799,0.75539,2.74319,0.98218,0.000246259,0.000246259,0.000246259
49,155.107,0.73619,3.05733,0.96342,0.52643,0.83638,0.72451,0.59611,0.74175,2.74086,0.97433,0.000243902,0.000243902,0.000243902
50,157.644,0.75288,3.0048,0.95993,0.53621,0.81618,0.69864,0.5777,0.73056,2.72351,0.96994,0.000241546,0.000241546,0.000241546
51,160.26,0.73942,3.00667,0.95349,0.52212,0.8808,0.71562,0.59726,0.73173,2.67143,0.97613,0.00023919,0.00023919,0.00023919
52,162.807,0.76534,3.0248,0.96161,0.53848,0.86258,0.73475,0.60747,0.74053,2.62976,0.97236,0.000236834,0.000236834,0.000236834
53,166.482,0.73167,2.93234,0.94049,0.57902,0.84842,0.7814,0.64983,0.73756,2.56939,0.96118,0.000234478,0.000234478,0.000234478
54,168.862,0.74626,2.90857,0.94813,0.53114,0.8198,0.7371,0.60668,0.76609,2.59291,0.96848,0.000232121,0.000232121,0.000232121
55,171.463,0.7163,2.92004,0.93289,0.51749,0.86668,0.71264,0.5838,0.75613,2.58035,0.97091,0.000229765,0.000229765,0.000229765
56,173.975,0.75239,2.94845,0.96145,0.56377,0.89374,0.78057,0.6448,0.72504,2.53805,0.95861,0.000227409,0.000227409,0.000227409
57,176.773,0.71428,3.01591,0.96539,0.58109,0.86003,0.79368,0.60871,0.93015,2.61509,1.01647,0.000225053,0.000225053,0.000225053
58,180.255,0.74968,2.88787,0.94178,0.5653,0.84368,0.77915,0.62491,0.81374,2.56081,0.97659,0.000222697,0.000222697,0.000222697
59,182.759,0.71213,2.83891,0.93298,0.60228,0.83406,0.80409,0.66617,0.72463,2.4696,0.95989,0.00022034,0.00022034,0.00022034
60,185.225,0.74228,2.92187,0.96346,0.60294,0.85134,0.79733,0.60726,0.9285,2.50906,1.02493,0.000217984,0.000217984,0.000217984
61,187.877,0.72104,2.94348,0.94838,0.50235,0.90906,0.7214,0.53749,0.99398,2.60375,1.04013,0.000215628,0.000215628,0.000215628
62,191.111,0.72755,2.86264,0.95686,0.58859,0.8578,0.79858,0.63987,0.81424,2.47316,0.97289,0.000213272,0.000213272,0.000213272
63,194.285,0.7775,2.86969,0.97922,0.62709,0.90791,0.81695,0.61696,0.99125,2.53032,1.03512,0.000210916,0.000210916,0.000210916
64,196.808,0.72571,2.79253,0.95636,0.60594,0.87062,0.78517,0.64212,0.77468,2.48222,0.96445,0.000208559,0.000208559,0.000208559
65,199.31,0.69268,2.77961,0.93861,0.62703,0.85717,0.82285,0.67744,0.75687,2.44803,0.95404,0.000206203,0.000206203,0.000206203
66,201.761,0.71457,2.80511,0.94558,0.61314,0.87568,0.81244,0.6353,0.89369,2.48163,0.98833,0.000203847,0.000203847,0.000203847
67,205.158,0.69494,2.75733,0.93282,0.62149,0.84914,0.83038,0.67191,0.78949,2.41981,0.96015,0.000201491,0.000201491,0.000201491
68,207.993,0.69509,2.6743,0.94828,0.62994,0.86682,0.85856,0.71517,0.7069,2.36273,0.94016,0.000199135,0.000199135,0.000199135
69,210.477,0.70352,2.76767,0.93726,0.65275,0.91541,0.87615,0.68787,0.8673,2.4063,0.98628,0.000196778,0.000196778,0.000196778
70,212.932,0.67612,2.67997,0.92836,0.63889,0.87978,0.85294,0.67527,0.83741,2.40848,0.97368,0.000194422,0.000194422,0.000194422
71,215.517,0.67587,2.71888,0.93137,0.61185,0.88276,0.83718,0.66432,0.82632,2.41925,0.96952,0.000192066,0.000192066,0.000192066
72,219.077,0.72022,2.71802,0.93644,0.62481,0.88485,0.85257,0.71106,0.71158,2.37782,0.94065,0.00018971,0.00018971,0.00018971
73,221.689,0.70932,2.67826,0.93268,0.64702,0.86197,0.84209,0.69793,0.71259,2.37421,0.93949,0.000187354,0.000187354,0.000187354
74,224.267,0.68403,2.69694,0.92704,0.6408,0.88693,0.81537,0.68479,0.6883,2.36167,0.93003,0.000184997,0.000184997,0.000184997
75,226.683,0.71669,2.73749,0.93556,0.62832,0.89157,0.83214,0.68572,0.73676,2.35152,0.93834,0.000182641,0.000182641,0.000182641
76,229.164,0.70176,2.68632,0.9301,0.61085,0.86768,0.82701,0.69222,0.69027,2.35046,0.93301,0.000180285,0.000180285,0.000180285
77,232.866,0.69753,2.70971,0.92228,0.5931,0.86434,0.81958,0.68555,0.68766,2.37041,0.93585,0.000177929,0.000177929,0.000177929
78,235.39,0.71863,2.68685,0.95978,0.65205,0.891,0.8656,0.70325,0.7636,2.35253,0.95215,0.000175573,0.000175573,0.000175573
79,237.845,0.7063,2.66823,0.9387,0.67652,0.89717,0.88539,0.71198,0.80132,2.327,0.95595,0.000173216,0.000173216,0.000173216
80,240.428,0.67266,2.64443,0.9194,0.68379,0.88327,0.86525,0.71783,0.7247,2.31263,0.93656,0.00017086,0.00017086,0.00017086
81,243.203,0.68893,2.64148,0.92749,0.6495,0.9027,0.83879,0.70463,0.70206,2.3026,0.93249,0.000168504,0.000168504,0.000168504
82,246.735,0.65515,2.62691,0.93225,0.63998,0.91126,0.85297,0.684,0.82091,2.32743,0.96326,0.000166148,0.000166148,0.000166148
83,249.217,0.67546,2.57848,0.91468,0.60619,0.90578,0.81741,0.67247,0.73574,2.33691,0.94161,0.000163792,0.000163792,0.000163792
84,251.66,0.65906,2.59784,0.91184,0.64394,0.90391,0.84721,0.72194,0.66025,2.29828,0.92271,0.000161435,0.000161435,0.000161435
85,254.318,0.66228,2.59627,0.92005,0.65331,0.87846,0.86396,0.72227,0.71939,2.31331,0.9372,0.000159079,0.000159079,0.000159079
86,257.096,0.64739,2.56803,0.91803,0.65553,0.88613,0.862,0.72902,0.68032,2.30517,0.93498,0.000156723,0.000156723,0.000156723
87,260.473,0.65333,2.57664,0.91016,0.63185,0.87155,0.83901,0.71423,0.66134,2.30168,0.93201,0.000154367,0.000154367,0.000154367
88,263.115,0.66126,2.55849,0.92641,0.63309,0.88698,0.82533,0.69732,0.67144,2.28506,0.93019,0.000152011,0.000152011,0.000152011
89,265.684,0.6699,2.51846,0.9235,0.6888,0.90076,0.86996,0.73074,0.70362,2.25939,0.93276,0.000149654,0.000149654,0.000149654
90,268.359,0.66367,2.57736,0.92522,0.70554,0.91515,0.88248,0.72786,0.74397,2.25665,0.93717,0.000147298,0.000147298,0.000147298
91,271.812,0.67783,2.60908,0.92976,0.70653,0.88752,0.89172,0.7388,0.72156,2.25163,0.93168,0.000144942,0.000144942,0.000144942
92,274.793,0.67153,2.56358,0.91584,0.72321,0.88977,0.88992,0.75658,0.65417,2.23837,0.91831,0.000142586,0.000142586,0.000142586
93,277.348,0.68135,2.53734,0.9205,0.75814,0.88914,0.90348,0.7568,0.6972,2.24936,0.92674,0.00014023,0.00014023,0.00014023
94,279.874,0.67305,2.55453,0.92761,0.72376,0.90076,0.88374,0.73503,0.72213,2.27413,0.93016,0.000137873,0.000137873,0.000137873
95,282.276,0.62692,2.49412,0.91608,0.67893,0.89967,0.86164,0.7226,0.70528,2.27645,0.93012,0.000135517,0.000135517,0.000135517
96,285.824,0.66472,2.5257,0.90784,0.68967,0.8979,0.87662,0.74606,0.66118,2.23923,0.92361,0.000133161,0.000133161,0.000133161
97,288.577,0.66258,2.56601,0.92208,0.69936,0.90264,0.89481,0.7599,0.66457,2.23276,0.92394,0.000130805,0.000130805,0.000130805
98,291.19,0.63458,2.47541,0.91012,0.67546,0.88545,0.88119,0.73864,0.695,2.24957,0.92548,0.000128449,0.000128449,0.000128449
99,293.664,0.64537,2.49793,0.9142,0.63599,0.90006,0.8093,0.68456,0.66457,2.2973,0.92161,0.000126092,0.000126092,0.000126092
100,296.19,0.65092,2.54709,0.90428,0.684,0.91944,0.85948,0.72476,0.66552,2.25619,0.92184,0.000123736,0.000123736,0.000123736
101,300.231,0.66834,2.51622,0.9219,0.72773,0.89825,0.90853,0.75953,0.69956,2.2249,0.9305,0.00012138,0.00012138,0.00012138
102,302.769,0.6488,2.52602,0.92113,0.7135,0.88677,0.87597,0.73683,0.67553,2.23761,0.93049,0.000119024,0.000119024,0.000119024
103,305.33,0.66867,2.52837,0.91174,0.65502,0.86804,0.847,0.71602,0.6634,2.25085,0.92735,0.000116668,0.000116668,0.000116668
104,308.033,0.6337,2.50608,0.90451,0.72972,0.88018,0.89075,0.75075,0.67334,2.20331,0.9247,0.000114311,0.000114311,0.000114311
105,310.724,0.66693,2.50674,0.92833,0.69378,0.90306,0.88805,0.72299,0.77597,2.23189,0.94161,0.000111955,0.000111955,0.000111955
106,314.462,0.66005,2.49989,0.92302,0.64338,0.87898,0.84386,0.70847,0.69264,2.25051,0.92622,0.000109599,0.000109599,0.000109599
107,317.003,0.67512,2.57542,0.93264,0.67608,0.88761,0.86549,0.74117,0.6397,2.21833,0.92343,0.000107243,0.000107243,0.000107243
108,319.651,0.72888,2.57353,0.9312,0.67831,0.87911,0.86397,0.73432,0.65065,2.23949,0.91967,0.000104887,0.000104887,0.000104887
109,322.068,0.67376,2.53781,0.91558,0.66979,0.88003,0.85318,0.6936,0.75637,2.29155,0.94074,0.00010253,0.00010253,0.00010253
110,325.454,0.63926,2.49558,0.90046,0.68043,0.88333,0.87109,0.72865,0.68868,2.25214,0.92307,0.000100174,0.000100174,0.000100174
111,328.51,0.65376,2.50142,0.9229,0.72893,0.89854,0.91606,0.7812,0.65244,2.18758,0.93044,9.7818e-05,9.7818e-05,9.7818e-05
112,331.132,0.6745,2.47528,0.94192,0.71695,0.88845,0.91213,0.77911,0.6448,2.18066,0.92562,9.54618e-05,9.54618e-05,9.54618e-05
113,333.677,0.64657,2.51463,0.90382,0.69891,0.90121,0.89104,0.75285,0.67175,2.19674,0.91831,9.31056e-05,9.31056e-05,9.31056e-05
114,336.192,0.64714,2.49455,0.91149,0.7494,0.91205,0.92369,0.7474,0.78722,2.21727,0.94327,9.07494e-05,9.07494e-05,9.07494e-05
115,339.977,0.63096,2.46279,0.91464,0.71991,0.92358,0.90668,0.76067,0.68168,2.19031,0.91845,8.83932e-05,8.83932e-05,8.83932e-05
116,342.724,0.62823,2.41811,0.90727,0.71492,0.91482,0.8983,0.77265,0.63496,2.19148,0.91999,8.6037e-05,8.6037e-05,8.6037e-05
117,345.313,0.63434,2.45148,0.91223,0.74034,0.9219,0.91583,0.78319,0.64253,2.17911,0.92546,8.36808e-05,8.36808e-05,8.36808e-05
118,347.811,0.60641,2.43895,0.89611,0.73404,0.89485,0.91122,0.77547,0.65193,2.16613,0.91629,8.13246e-05,8.13246e-05,8.13246e-05
119,350.405,0.64469,2.45581,0.91385,0.69875,0.87907,0.90109,0.75736,0.67857,2.1785,0.91777,7.89684e-05,7.89684e-05,7.89684e-05
120,354.324,0.63443,2.48437,0.92257,0.74061,0.89885,0.91367,0.77293,0.66693,2.17033,0.91501,7.66122e-05,7.66122e-05,7.66122e-05
121,356.861,0.65019,2.46688,0.9069,0.77163,0.91807,0.92076,0.7934,0.62479,2.16898,0.90966,7.4256e-05,7.4256e-05,7.4256e-05
122,359.458,0.64888,2.49174,0.91791,0.74998,0.89758,0.91262,0.78389,0.63721,2.18642,0.91715,7.18998e-05,7.18998e-05,7.18998e-05
123,362.024,0.6071,2.42349,0.91332,0.75641,0.89993,0.91436,0.76784,0.68573,2.18014,0.92411,6.95436e-05,6.95436e-05,6.95436e-05
124,364.993,0.63505,2.43734,0.90092,0.76024,0.91558,0.9235,0.77159,0.70627,2.17277,0.92712,6.71874e-05,6.71874e-05,6.71874e-05
125,368.544,0.63161,2.38671,0.90766,0.7442,0.92056,0.92469,0.79008,0.63841,2.14705,0.91204,6.48312e-05,6.48312e-05,6.48312e-05
126,371.173,0.6229,2.42706,0.91035,0.72582,0.90587,0.92109,0.78993,0.62418,2.14883,0.91049,6.2475e-05,6.2475e-05,6.2475e-05
127,373.666,0.6163,2.44359,0.90579,0.75829,0.9102,0.92644,0.78526,0.65076,2.14588,0.91442,6.01188e-05,6.01188e-05,6.01188e-05
128,376.155,0.60926,2.43671,0.9023,0.76826,0.91669,0.92459,0.77401,0.69359,2.15482,0.92115,5.77626e-05,5.77626e-05,5.77626e-05
129,379.313,0.613,2.48581,0.89593,0.75034,0.90919,0.91604,0.7778,0.66084,2.15783,0.91557,5.54064e-05,5.54064e-05,5.54064e-05
130,382.508,0.61785,2.41812,0.91369,0.76062,0.90711,0.91837,0.79043,0.62233,2.15259,0.91198,5.30502e-05,5.30502e-05,5.30502e-05
131,385.014,0.62437,2.41319,0.914,0.76186,0.91919,0.91618,0.79088,0.61869,2.14569,0.91135,5.0694e-05,5.0694e-05,5.0694e-05
132,387.509,0.60005,2.39432,0.9019,0.78542,0.92276,0.92045,0.78966,0.62394,2.13728,0.907,4.83378e-05,4.83378e-05,4.83378e-05
133,390.106,0.61039,2.40723,0.89504,0.79523,0.9325,0.92442,0.78063,0.66658,2.14868,0.91272,4.59816e-05,4.59816e-05,4.59816e-05
134,393.425,0.62475,2.40484,0.90017,0.81203,0.92363,0.92878,0.78946,0.65851,2.14648,0.91083,4.36254e-05,4.36254e-05,4.36254e-05
135,396.349,0.58921,2.33318,0.90079,0.80298,0.92072,0.93002,0.79878,0.62696,2.13476,0.90842,4.12692e-05,4.12692e-05,4.12692e-05
136,398.935,0.59492,2.41865,0.89518,0.80296,0.92619,0.93028,0.80191,0.62498,2.13855,0.91225,3.8913e-05,3.8913e-05,3.8913e-05
137,401.423,0.60817,2.37973,0.9066,0.79384,0.93003,0.93401,0.80614,0.62326,2.12908,0.91067,3.65568e-05,3.65568e-05,3.65568e-05
138,404.008,0.5692,2.36266,0.90251,0.7866,0.93453,0.93666,0.79908,0.64384,2.13244,0.91031,3.42006e-05,3.42006e-05,3.42006e-05
139,407.711,0.57041,2.32207,0.89106,0.78644,0.93358,0.93794,0.79958,0.654,2.13094,0.91147,3.18444e-05,3.18444e-05,3.18444e-05
140,410.347,0.58071,2.4299,0.89688,0.79431,0.92859,0.93981,0.80373,0.6414,2.12623,0.90966,2.94882e-05,2.94882e-05,2.94882e-05
141,414.846,0.54883,2.50008,0.90248,0.77036,0.92976,0.93676,0.80344,0.63481,2.12037,0.9097,2.7132e-05,2.7132e-05,2.7132e-05
142,417.551,0.54378,2.42845,0.89441,0.72651,0.94494,0.92655,0.79032,0.63289,2.13145,0.91128,2.47758e-05,2.47758e-05,2.47758e-05
143,421.117,0.55697,2.35336,0.8961,0.72955,0.93581,0.91756,0.78401,0.63516,2.1382,0.91417,2.24196e-05,2.24196e-05,2.24196e-05
144,423.735,0.53971,2.36925,0.88169,0.74004,0.93499,0.91868,0.78311,0.63604,2.1459,0.91424,2.00634e-05,2.00634e-05,2.00634e-05
145,426.059,0.56086,2.39909,0.88508,0.75823,0.92526,0.92234,0.7897,0.62889,2.15012,0.91284,1.77072e-05,1.77072e-05,1.77072e-05
146,428.48,0.55521,2.41095,0.87816,0.75365,0.90719,0.92453,0.79235,0.61915,2.15202,0.91111,1.5351e-05,1.5351e-05,1.5351e-05
147,430.836,0.55831,2.3731,0.89649,0.76324,0.90354,0.92292,0.79338,0.61608,2.15653,0.91066,1.29948e-05,1.29948e-05,1.29948e-05
148,434.361,0.5304,2.30225,0.87299,0.75955,0.90224,0.92207,0.79269,0.61759,2.15663,0.9101,1.06386e-05,1.06386e-05,1.06386e-05
149,436.884,0.53291,2.28954,0.89687,0.76475,0.89891,0.92197,0.79085,0.62115,2.15816,0.91014,8.2824e-06,8.2824e-06,8.2824e-06
150,439.298,0.53257,2.32833,0.87803,0.76358,0.90877,0.92452,0.79204,0.62598,2.15346,0.91029,5.9262e-06,5.9262e-06,5.9262e-06
